ticker,collection_date,optionSymbol,underlying,expiration,side,strike,firstTraded,dte,updated,bid,bidSize,mid,ask,askSize,last,openInterest,volume,inTheMoney,intrinsicValue,extrinsicValue,underlyingPrice,is_illiquid,spread,relative_spread,moneyness,moneyness_pct,moneyness_cat,phase,days_from_apr2,realised_vol
PG,2025-04-16,PG251017C00085000,PG,2025-10-17 20:00:00,call,85,2025-04-14 13:30:00,184,2025-04-16 20:00:00,79.65,71,81.375,83.1,71,0.0,0,0,True,81.39,0.015,166.39,False,3.4499999999999886,0.0423963133640551,0.5108480076927701,-48.915199230723,ITM,2,14,
PG,2025-04-16,PG251017C00090000,PG,2025-10-17 20:00:00,call,90,2025-02-25 14:30:00,184,2025-04-16 20:00:00,75.1,76,76.675,78.25,76,0.0,0,0,True,76.39,0.285,166.39,False,3.1500000000000057,0.0410824910335833,0.5408978904982271,-45.91021095017729,ITM,2,14,
PG,2025-04-16,PG251017C00095000,PG,2025-10-17 20:00:00,call,95,2025-02-25 14:30:00,184,2025-04-16 20:00:00,70.1,76,71.75,73.4,71,0.0,0,0,True,71.39,0.36,166.39,False,3.300000000000012,0.0459930313588851,0.5709477733036842,-42.905222669631584,ITM,2,14,
PG,2025-04-16,PG251017C00100000,PG,2025-10-17 20:00:00,call,100,2025-02-25 14:30:00,184,2025-04-16 20:00:00,65.15,71,66.9,68.65,71,64.6,3,0,True,66.39,0.51,166.39,False,3.5,0.0523168908819133,0.6009976561091412,-39.900234389085874,ITM,2,14,
PG,2025-04-16,PG251017C00105000,PG,2025-10-17 20:00:00,call,105,2025-02-25 14:30:00,184,2025-04-16 20:00:00,60.6,75,62.175,63.75,71,0.0,0,0,True,61.39,0.785,166.39,False,3.1499999999999986,0.0506634499396863,0.6310475389145983,-36.89524610854017,ITM,2,14,
PG,2025-04-16,PG251017C00110000,PG,2025-10-17 20:00:00,call,110,2025-02-21 14:30:00,184,2025-04-16 20:00:00,55.9,70,57.325,58.75,39,0.0,0,0,True,56.39,0.935,166.39,False,2.8500000000000014,0.0497165285651984,0.6610974217200554,-33.89025782799446,ITM,2,14,
PG,2025-04-16,PG251017C00115000,PG,2025-10-17 20:00:00,call,115,2025-02-21 14:30:00,184,2025-04-16 20:00:00,51.8,64,53.35,54.9,70,0.0,0,0,True,51.39,1.96,166.39,False,3.1000000000000014,0.0581068416119962,0.6911473045255124,-30.88526954744876,ITM,2,14,
PG,2025-04-16,PG251017C00120000,PG,2025-10-17 20:00:00,call,120,2025-02-21 14:30:00,184,2025-04-16 20:00:00,47.4,36,48.275,49.15,11,0.0,0,0,True,46.39,1.885,166.39,False,1.75,0.036250647332988,0.7211971873309695,-27.88028126690305,ITM,2,14,
PG,2025-04-16,PG251017C00125000,PG,2025-10-17 20:00:00,call,125,2025-02-21 14:30:00,184,2025-04-16 20:00:00,42.9,21,43.85,44.8,28,0.0,0,0,True,41.39,2.46,166.39,False,1.8999999999999984,0.0433295324971493,0.7512470701364266,-24.875292986357348,ITM,2,14,
PG,2025-04-16,PG251017C00130000,PG,2025-10-17 20:00:00,call,130,2025-02-21 14:30:00,184,2025-04-16 20:00:00,38.35,20,39.25,40.15,10,0.0,0,0,True,36.39,2.86,166.39,False,1.7999999999999972,0.0458598726114648,0.7812969529418836,-21.87030470581164,ITM,2,14,
