ticker,collection_date,optionSymbol,underlying,expiration,side,strike,firstTraded,dte,updated,bid,bidSize,mid,ask,askSize,last,openInterest,volume,inTheMoney,intrinsicValue,extrinsicValue,underlyingPrice,iv,delta,gamma,theta,vega,is_illiquid
NVDA,2025-04-02,NVDA250919C00086000,NVDA,2025-09-19 20:00:00,call,86,2024-06-11 13:30:00,170,2025-04-02 20:00:00,30.15,41,30.425,30.7,54,29.2,483,0,True,24.42,6.005,110.42,,,,,,False
NVDA,2025-04-02,NVDA250919C00088000,NVDA,2025-09-19 20:00:00,call,88,2024-06-11 13:30:00,170,2025-04-02 20:00:00,28.85,30,29.0,29.15,20,28.05,394,4,True,22.42,6.58,110.42,,,,,,False
NVDA,2025-04-02,NVDA250919C00090000,NVDA,2025-09-19 20:00:00,call,90,2024-06-11 13:30:00,170,2025-04-02 20:00:00,27.45,13,27.575,27.7,9,27.05,5043,95,True,20.42,7.155,110.42,,,,,,False
NVDA,2025-04-02,NVDA250919C00092000,NVDA,2025-09-19 20:00:00,call,92,2024-06-11 13:30:00,170,2025-04-02 20:00:00,26.05,30,26.2,26.35,20,24.95,735,1,True,18.42,7.78,110.42,,,,,,False
NVDA,2025-04-02,NVDA250919C00094000,NVDA,2025-09-19 20:00:00,call,94,2024-06-11 13:30:00,170,2025-04-02 20:00:00,24.7,16,24.85,25.0,10,24.97,187,28,True,16.42,8.43,110.42,,,,,,False
NVDA,2025-04-02,NVDA250919C00095000,NVDA,2025-09-19 20:00:00,call,95,2024-06-25 13:30:00,170,2025-04-02 20:00:00,24.05,15,24.2,24.35,9,23.65,892,72,True,15.42,8.78,110.42,,,,,,False
NVDA,2025-04-02,NVDA250919C00096000,NVDA,2025-09-19 20:00:00,call,96,2024-06-11 13:30:00,170,2025-04-02 20:00:00,23.4,17,23.55,23.7,10,22.85,1302,55,True,14.42,9.13,110.42,,,,,,False
NVDA,2025-04-02,NVDA250919C00098000,NVDA,2025-09-19 20:00:00,call,98,2024-06-11 13:30:00,170,2025-04-02 20:00:00,22.15,24,22.3,22.45,21,21.7,1261,67,True,12.42,9.88,110.42,,,,,,False
NVDA,2025-04-02,NVDA250919C00100000,NVDA,2025-09-19 20:00:00,call,100,2024-06-11 13:30:00,170,2025-04-02 20:00:00,20.95,21,21.075,21.2,17,20.45,32773,429,True,10.42,10.655,110.42,,,,,,False
NVDA,2025-04-02,NVDA250919C00102000,NVDA,2025-09-19 20:00:00,call,102,2024-06-11 13:30:00,170,2025-04-02 20:00:00,19.8,12,19.925,20.05,11,19.3,721,75,True,8.42,11.505,110.42,,,,,,False
