ticker,collection_date,optionSymbol,underlying,expiration,side,strike,firstTraded,dte,updated,bid,bidSize,mid,ask,askSize,last,openInterest,volume,inTheMoney,intrinsicValue,extrinsicValue,underlyingPrice,iv,delta,gamma,theta,vega,is_illiquid
NVDA,2025-04-04,NVDA250411C00080000,NVDA,2025-04-11 20:00:00,call,80,2025-02-28 14:30:00,7,2025-04-04 20:00:00,17.1,182,16.35,15.6,5,15.9,688,1795,True,14.31,2.04,94.31,,,,,,False
NVDA,2025-04-04,NVDA250411C00081000,NVDA,2025-04-11 20:00:00,call,81,2025-04-01 13:30:00,7,2025-04-04 20:00:00,16.0,409,15.375,14.75,5,14.85,115,53,True,13.31,2.065,94.31,,,,,,False
NVDA,2025-04-04,NVDA250411C00082000,NVDA,2025-04-11 20:00:00,call,82,2025-04-01 13:30:00,7,2025-04-04 20:00:00,15.15,92,14.5,13.85,5,15.25,142,113,True,12.31,2.19,94.31,,,,,,False
NVDA,2025-04-04,NVDA250411C00083000,NVDA,2025-04-11 20:00:00,call,83,2025-04-01 13:30:00,7,2025-04-04 20:00:00,14.35,591,13.6,12.85,5,13.8,234,224,True,11.31,2.29,94.31,,,,,,False
NVDA,2025-04-04,NVDA250411C00084000,NVDA,2025-04-11 20:00:00,call,84,2025-04-01 13:30:00,7,2025-04-04 20:00:00,13.3,313,12.65,12.0,5,11.95,175,359,True,10.31,2.34,94.31,,,,,,False
NVDA,2025-04-04,NVDA250411C00085000,NVDA,2025-04-11 20:00:00,call,85,2025-02-28 14:30:00,7,2025-04-04 20:00:00,12.85,67,12.025,11.2,3,11.1,725,9439,True,9.31,2.715,94.31,,,,,,False
NVDA,2025-04-04,NVDA250411C00086000,NVDA,2025-04-11 20:00:00,call,86,2025-04-01 13:30:00,7,2025-04-04 20:00:00,11.95,92,11.175,10.4,5,10.5,27,2141,True,8.31,2.865,94.31,,,,,,False
NVDA,2025-04-04,NVDA250411C00087000,NVDA,2025-04-11 20:00:00,call,87,2025-04-01 13:30:00,7,2025-04-04 20:00:00,11.2,12,10.425,9.65,5,10.07,157,1706,True,7.31,3.115,94.31,,,,,,False
NVDA,2025-04-04,NVDA250411C00088000,NVDA,2025-04-11 20:00:00,call,88,2025-04-01 13:30:00,7,2025-04-04 20:00:00,10.35,35,9.625,8.9,5,9.05,109,2081,True,6.31,3.315,94.31,,,,,,False
NVDA,2025-04-04,NVDA250411C00089000,NVDA,2025-04-11 20:00:00,call,89,2025-04-01 13:30:00,7,2025-04-04 20:00:00,9.55,54,8.85,8.15,5,8.0,143,1947,True,5.31,3.54,94.31,,,,,,False
NVDA,2025-04-04,NVDA250411C00090000,NVDA,2025-04-11 20:00:00,call,90,2025-02-28 14:30:00,7,2025-04-04 20:00:00,8.8,81,8.375,7.95,10,7.29,966,8724,True,4.31,4.065,94.31,,,,,,False
NVDA,2025-04-04,NVDA250411C00091000,NVDA,2025-04-11 20:00:00,call,91,2025-04-01 13:30:00,7,2025-04-04 20:00:00,8.05,11,7.425,6.8,5,6.64,71,1899,True,3.31,4.115,94.31,,,,,,False
NVDA,2025-04-04,NVDA250411C00092000,NVDA,2025-04-11 20:00:00,call,92,2025-04-01 13:30:00,7,2025-04-04 20:00:00,7.3,57,6.725,6.15,5,6.05,211,4781,True,2.31,4.415,94.31,,,,,,False
NVDA,2025-04-04,NVDA250411C00093000,NVDA,2025-04-11 20:00:00,call,93,2025-04-01 13:30:00,7,2025-04-04 20:00:00,6.6,11,6.05,5.5,5,5.4,335,5519,True,1.31,4.74,94.31,,,,,,False
NVDA,2025-04-04,NVDA250411C00094000,NVDA,2025-04-11 20:00:00,call,94,2025-04-01 13:30:00,7,2025-04-04 20:00:00,5.95,1,5.45,4.95,5,4.83,351,14801,True,0.31,5.14,94.31,,,,,,False
NVDA,2025-04-04,NVDA250411C00095000,NVDA,2025-04-11 20:00:00,call,95,2025-02-28 14:30:00,7,2025-04-04 20:00:00,5.3,13,4.825,4.35,1,4.25,9510,47815,False,0.0,4.825,94.31,,,,,,False
