ticker,collection_date,optionSymbol,underlying,expiration,side,strike,firstTraded,dte,updated,bid,bidSize,mid,ask,askSize,last,openInterest,volume,inTheMoney,intrinsicValue,extrinsicValue,underlyingPrice,iv,delta,gamma,theta,vega,is_illiquid
NVDA,2025-04-15,NVDA251017C00040000,NVDA,2025-10-17 20:00:00,call,40,2025-04-07 13:30:00,185,2025-04-15 20:00:00,72.0,101,73.55,75.1,131,65.0,4,0,True,72.2,1.35,112.2,,,,,,False
NVDA,2025-04-15,NVDA251017C00045000,NVDA,2025-10-17 20:00:00,call,45,2025-04-07 13:30:00,185,2025-04-15 20:00:00,67.45,94,68.875,70.3,69,53.85,1,0,True,67.2,1.675,112.2,,,,,,False
NVDA,2025-04-15,NVDA251017C00050000,NVDA,2025-10-17 20:00:00,call,50,2025-04-07 13:30:00,185,2025-04-15 20:00:00,63.25,146,64.2,65.15,181,62.15,120,0,True,62.2,2.0,112.2,,,,,,False
NVDA,2025-04-15,NVDA251017C00055000,NVDA,2025-10-17 20:00:00,call,55,2025-03-11 13:30:00,185,2025-04-15 20:00:00,58.75,54,59.55,60.35,130,58.0,193,0,True,57.2,2.35,112.2,,,,,,False
NVDA,2025-04-15,NVDA251017C00060000,NVDA,2025-10-17 20:00:00,call,60,2025-03-05 14:30:00,185,2025-04-15 20:00:00,53.55,59,54.75,55.95,115,57.0,108,0,True,52.2,2.55,112.2,,,,,,False
NVDA,2025-04-15,NVDA251017C00065000,NVDA,2025-10-17 20:00:00,call,65,2025-01-28 14:30:00,185,2025-04-15 20:00:00,49.55,180,50.4,51.25,150,51.25,162,0,True,47.2,3.2,112.2,,,,,,False
NVDA,2025-04-15,NVDA251017C00070000,NVDA,2025-10-17 20:00:00,call,70,2025-01-06 14:30:00,185,2025-04-15 20:00:00,45.75,39,46.2,46.65,138,47.24,740,10,True,42.2,4.0,112.2,,,,,,False
NVDA,2025-04-15,NVDA251017C00075000,NVDA,2025-10-17 20:00:00,call,75,2025-01-06 14:30:00,185,2025-04-15 20:00:00,41.7,100,41.95,42.2,183,38.35,511,0,True,37.2,4.75,112.2,,,,,,False
NVDA,2025-04-15,NVDA251017C00080000,NVDA,2025-10-17 20:00:00,call,80,2025-01-06 14:30:00,185,2025-04-15 20:00:00,37.75,61,37.925,38.1,167,38.4,881,22,True,32.2,5.725,112.2,,,,,,False
NVDA,2025-04-15,NVDA251017C00085000,NVDA,2025-10-17 20:00:00,call,85,2025-01-06 14:30:00,185,2025-04-15 20:00:00,33.95,6,34.05,34.15,5,34.3,413,137,True,27.2,6.85,112.2,,,,,,False
NVDA,2025-04-15,NVDA251017C00090000,NVDA,2025-10-17 20:00:00,call,90,2025-01-06 14:30:00,185,2025-04-15 20:00:00,30.35,15,30.45,30.55,15,30.44,751,117,True,22.2,8.25,112.2,,,,,,False
NVDA,2025-04-15,NVDA251017C00095000,NVDA,2025-10-17 20:00:00,call,95,2025-01-06 14:30:00,185,2025-04-15 20:00:00,26.95,8,27.05,27.15,12,27.4,4525,26,True,17.2,9.85,112.2,,,,,,False
NVDA,2025-04-15,NVDA251017C00100000,NVDA,2025-10-17 20:00:00,call,100,2025-01-06 14:30:00,185,2025-04-15 20:00:00,23.75,6,23.85,23.95,10,24.1,11522,73,True,12.2,11.65,112.2,,,,,,False
NVDA,2025-04-15,NVDA251017C00105000,NVDA,2025-10-17 20:00:00,call,105,2025-01-06 14:30:00,185,2025-04-15 20:00:00,20.85,9,20.925,21.0,13,21.0,2681,81,True,7.2,13.725,112.2,,,,,,False
NVDA,2025-04-15,NVDA251017C00110000,NVDA,2025-10-17 20:00:00,call,110,2025-01-06 14:30:00,185,2025-04-15 20:00:00,18.1,100,18.175,18.25,27,18.23,5859,873,True,2.2,15.975,112.2,,,,,,False
NVDA,2025-04-15,NVDA251017C00115000,NVDA,2025-10-17 20:00:00,call,115,2025-01-06 14:30:00,185,2025-04-15 20:00:00,15.6,100,15.7,15.8,29,15.7,5478,826,False,0.0,15.7,112.2,,,,,,False
NVDA,2025-04-15,NVDA251017C00120000,NVDA,2025-10-17 20:00:00,call,120,2025-01-06 14:30:00,185,2025-04-15 20:00:00,13.4,59,13.475,13.55,38,13.45,9614,585,False,0.0,13.475,112.2,,,,,,False
NVDA,2025-04-15,NVDA251017C00125000,NVDA,2025-10-17 20:00:00,call,125,2025-01-06 14:30:00,185,2025-04-15 20:00:00,11.4,132,11.475,11.55,46,11.45,7479,688,False,0.0,11.475,112.2,,,,,,False
NVDA,2025-04-15,NVDA251017C00130000,NVDA,2025-10-17 20:00:00,call,130,2025-01-06 14:30:00,185,2025-04-15 20:00:00,9.65,110,9.725,9.8,110,9.75,8680,999,False,0.0,9.725,112.2,,,,,,False
NVDA,2025-04-15,NVDA251017C00135000,NVDA,2025-10-17 20:00:00,call,135,2025-01-06 14:30:00,185,2025-04-15 20:00:00,8.15,63,8.2,8.25,40,8.2,15632,382,False,0.0,8.2,112.2,,,,,,False
NVDA,2025-04-15,NVDA251017C00140000,NVDA,2025-10-17 20:00:00,call,140,2025-01-06 14:30:00,185,2025-04-15 20:00:00,6.85,95,6.9,6.95,76,6.9,10661,371,False,0.0,6.9,112.2,,,,,,False
NVDA,2025-04-15,NVDA251017C00145000,NVDA,2025-10-17 20:00:00,call,145,2025-01-06 14:30:00,185,2025-04-15 20:00:00,5.75,106,5.8,5.85,116,5.71,3944,54,False,0.0,5.8,112.2,,,,,,False
NVDA,2025-04-15,NVDA251017C00150000,NVDA,2025-10-17 20:00:00,call,150,2025-01-06 14:30:00,185,2025-04-15 20:00:00,4.85,3,4.875,4.9,106,4.87,5620,598,False,0.0,4.875,112.2,,,,,,False
NVDA,2025-04-15,NVDA251017C00155000,NVDA,2025-10-17 20:00:00,call,155,2025-01-06 14:30:00,185,2025-04-15 20:00:00,4.05,40,4.075,4.1,48,4.1,3319,343,False,0.0,4.075,112.2,,,,,,False
NVDA,2025-04-15,NVDA251017C00160000,NVDA,2025-10-17 20:00:00,call,160,2025-01-06 14:30:00,185,2025-04-15 20:00:00,3.4,65,3.45,3.5,203,3.45,2124,239,False,0.0,3.45,112.2,,,,,,False
NVDA,2025-04-15,NVDA251017C00165000,NVDA,2025-10-17 20:00:00,call,165,2025-01-06 14:30:00,185,2025-04-15 20:00:00,2.88,29,2.9,2.92,28,2.91,1466,125,False,0.0,2.9,112.2,,,,,,False
NVDA,2025-04-15,NVDA251017C00170000,NVDA,2025-10-17 20:00:00,call,170,2025-01-06 14:30:00,185,2025-04-15 20:00:00,2.44,25,2.465,2.49,41,2.53,11531,316,False,0.0,2.465,112.2,,,,,,False
NVDA,2025-04-15,NVDA251017C00175000,NVDA,2025-10-17 20:00:00,call,175,2025-01-06 14:30:00,185,2025-04-15 20:00:00,2.09,1,2.105,2.12,74,2.15,2861,87,False,0.0,2.105,112.2,,,,,,False
NVDA,2025-04-15,NVDA251017C00180000,NVDA,2025-10-17 20:00:00,call,180,2025-01-06 14:30:00,185,2025-04-15 20:00:00,1.78,44,1.8,1.82,40,1.79,3939,88,False,0.0,1.8,112.2,,,,,,False
NVDA,2025-04-15,NVDA251017C00185000,NVDA,2025-10-17 20:00:00,call,185,2025-01-06 14:30:00,185,2025-04-15 20:00:00,1.54,59,1.56,1.58,81,1.55,2396,32,False,0.0,1.56,112.2,,,,,,False
NVDA,2025-04-15,NVDA251017P00040000,NVDA,2025-10-17 20:00:00,put,40,2025-04-07 13:30:00,185,2025-04-15 20:00:00,0.33,178,0.34,0.35,331,0.36,143,3,False,0.0,0.34,112.2,,,,,,False
NVDA,2025-04-15,NVDA251017P00045000,NVDA,2025-10-17 20:00:00,put,45,2025-04-07 13:30:00,185,2025-04-15 20:00:00,0.48,162,0.49,0.5,309,0.75,235,0,False,0.0,0.49,112.2,,,,,,False
NVDA,2025-04-15,NVDA251017P00050000,NVDA,2025-10-17 20:00:00,put,50,2025-04-07 13:30:00,185,2025-04-15 20:00:00,0.68,196,0.695,0.71,237,0.68,319,40,False,0.0,0.695,112.2,,,,,,False
NVDA,2025-04-15,NVDA251017P00055000,NVDA,2025-10-17 20:00:00,put,55,2025-03-11 13:30:00,185,2025-04-15 20:00:00,0.95,1,0.96,0.97,252,0.95,1237,196,False,0.0,0.96,112.2,,,,,,False
NVDA,2025-04-15,NVDA251017P00060000,NVDA,2025-10-17 20:00:00,put,60,2025-03-05 14:30:00,185,2025-04-15 20:00:00,1.28,42,1.29,1.3,62,1.29,1477,3,False,0.0,1.29,112.2,,,,,,False
NVDA,2025-04-15,NVDA251017P00065000,NVDA,2025-10-17 20:00:00,put,65,2025-01-28 14:30:00,185,2025-04-15 20:00:00,1.71,1,1.72,1.73,42,1.69,4251,33,False,0.0,1.72,112.2,,,,,,False
