ticker,collection_date,optionSymbol,underlying,expiration,side,strike,firstTraded,dte,updated,bid,bidSize,mid,ask,askSize,last,openInterest,volume,inTheMoney,intrinsicValue,extrinsicValue,underlyingPrice,is_illiquid
NVDA,2025-05-07,NVDA251017C00045000,NVDA,2025-10-17 20:00:00,call,45,2025-04-07 13:30:00,163,2025-05-07 20:00:00,72.45,100,73.175,73.9,100,53.85,1,0,True,72.06,1.115,117.06,False
NVDA,2025-05-07,NVDA251017C00050000,NVDA,2025-10-17 20:00:00,call,50,2025-04-07 13:30:00,163,2025-05-07 20:00:00,68.0,100,68.55,69.1,100,65.1,137,1,True,67.06,1.49,117.06,False
NVDA,2025-05-07,NVDA251017C00055000,NVDA,2025-10-17 20:00:00,call,55,2025-03-11 13:30:00,163,2025-05-07 20:00:00,62.95,169,63.65,64.35,100,61.1,151,0,True,62.06,1.59,117.06,False
NVDA,2025-05-07,NVDA251017C00060000,NVDA,2025-10-17 20:00:00,call,60,2025-03-05 14:30:00,163,2025-05-07 20:00:00,58.6,58,59.125,59.65,100,59.15,124,2,True,57.06,2.065,117.06,False
NVDA,2025-05-07,NVDA251017C00065000,NVDA,2025-10-17 20:00:00,call,65,2025-01-28 14:30:00,163,2025-05-07 20:00:00,53.95,58,54.475,55.0,100,51.05,131,0,True,52.06,2.415,117.06,False
NVDA,2025-05-07,NVDA251017C00070000,NVDA,2025-10-17 20:00:00,call,70,2025-01-06 14:30:00,163,2025-05-07 20:00:00,49.25,100,49.85,50.45,100,47.0,781,6,True,47.06,2.79,117.06,False
NVDA,2025-05-07,NVDA251017C00075000,NVDA,2025-10-17 20:00:00,call,75,2025-01-06 14:30:00,163,2025-05-07 20:00:00,44.95,14,45.4,45.85,60,42.05,662,5,True,42.06,3.34,117.06,False
NVDA,2025-05-07,NVDA251017C00080000,NVDA,2025-10-17 20:00:00,call,80,2025-01-06 14:30:00,163,2025-05-07 20:00:00,40.65,67,41.125,41.6,151,41.02,7978,2,True,37.06,4.065,117.06,False
NVDA,2025-05-07,NVDA251017C00085000,NVDA,2025-10-17 20:00:00,call,85,2025-01-06 14:30:00,163,2025-05-07 20:00:00,36.75,2,37.05,37.35,107,36.97,663,3,True,32.06,4.99,117.06,False
NVDA,2025-05-07,NVDA251017C00090000,NVDA,2025-10-17 20:00:00,call,90,2025-01-06 14:30:00,163,2025-05-07 20:00:00,32.75,243,33.05,33.35,113,33.35,764,27,True,27.06,5.99,117.06,False
NVDA,2025-05-07,NVDA251017C00095000,NVDA,2025-10-17 20:00:00,call,95,2025-01-06 14:30:00,163,2025-05-07 20:00:00,29.3,24,29.4,29.5,27,29.0,4599,13,True,22.06,7.34,117.06,False
NVDA,2025-05-07,NVDA251017C00100000,NVDA,2025-10-17 20:00:00,call,100,2025-01-06 14:30:00,163,2025-05-07 20:00:00,25.85,109,25.95,26.05,30,25.8,12551,25,True,17.06,8.89,117.06,False
NVDA,2025-05-07,NVDA251017C00105000,NVDA,2025-10-17 20:00:00,call,105,2025-01-06 14:30:00,163,2025-05-07 20:00:00,22.65,27,22.75,22.85,32,21.8,7435,50,True,12.06,10.69,117.06,False
NVDA,2025-05-07,NVDA251017C00110000,NVDA,2025-10-17 20:00:00,call,110,2025-01-06 14:30:00,163,2025-05-07 20:00:00,19.7,69,19.775,19.85,65,19.7,7959,297,True,7.06,12.715,117.06,False
NVDA,2025-05-07,NVDA251017C00115000,NVDA,2025-10-17 20:00:00,call,115,2025-01-06 14:30:00,163,2025-05-07 20:00:00,17.0,42,17.075,17.15,58,17.2,8508,520,True,2.06,15.015,117.06,False
NVDA,2025-05-07,NVDA251017C00120000,NVDA,2025-10-17 20:00:00,call,120,2025-01-06 14:30:00,163,2025-05-07 20:00:00,14.6,7,14.675,14.75,179,14.75,14001,121,False,0.0,14.675,117.06,False
NVDA,2025-05-07,NVDA251017C00125000,NVDA,2025-10-17 20:00:00,call,125,2025-01-06 14:30:00,163,2025-05-07 20:00:00,12.4,70,12.5,12.6,345,12.35,9464,173,False,0.0,12.5,117.06,False
NVDA,2025-05-07,NVDA251017C00130000,NVDA,2025-10-17 20:00:00,call,130,2025-01-06 14:30:00,163,2025-05-07 20:00:00,10.55,41,10.625,10.7,306,10.5,12246,133,False,0.0,10.625,117.06,False
NVDA,2025-05-07,NVDA251017C00135000,NVDA,2025-10-17 20:00:00,call,135,2025-01-06 14:30:00,163,2025-05-07 20:00:00,8.9,58,8.95,9.0,55,8.95,15552,212,False,0.0,8.95,117.06,False
NVDA,2025-05-07,NVDA251017C00140000,NVDA,2025-10-17 20:00:00,call,140,2025-01-06 14:30:00,163,2025-05-07 20:00:00,7.45,271,7.525,7.6,101,7.44,11079,200,False,0.0,7.525,117.06,False
NVDA,2025-05-07,NVDA251017C00145000,NVDA,2025-10-17 20:00:00,call,145,2025-01-06 14:30:00,163,2025-05-07 20:00:00,6.25,726,6.3,6.35,65,6.15,5871,27,False,0.0,6.3,117.06,False
NVDA,2025-05-07,NVDA251017C00150000,NVDA,2025-10-17 20:00:00,call,150,2025-01-06 14:30:00,163,2025-05-07 20:00:00,5.25,110,5.3,5.35,98,5.1,6779,826,False,0.0,5.3,117.06,False
NVDA,2025-05-07,NVDA251017C00155000,NVDA,2025-10-17 20:00:00,call,155,2025-01-06 14:30:00,163,2025-05-07 20:00:00,4.4,44,4.45,4.5,127,3.66,3307,349,False,0.0,4.45,117.06,False
NVDA,2025-05-07,NVDA251017C00160000,NVDA,2025-10-17 20:00:00,call,160,2025-01-06 14:30:00,163,2025-05-07 20:00:00,3.7,15,3.75,3.8,141,3.75,2740,132,False,0.0,3.75,117.06,False
NVDA,2025-05-07,NVDA251017C00165000,NVDA,2025-10-17 20:00:00,call,165,2025-01-06 14:30:00,163,2025-05-07 20:00:00,3.1,314,3.15,3.2,144,3.09,1878,15,False,0.0,3.15,117.06,False
NVDA,2025-05-07,NVDA251017C00170000,NVDA,2025-10-17 20:00:00,call,170,2025-01-06 14:30:00,163,2025-05-07 20:00:00,2.62,51,2.65,2.68,77,2.3,8155,7,False,0.0,2.65,117.06,False
NVDA,2025-05-07,NVDA251017C00175000,NVDA,2025-10-17 20:00:00,call,175,2025-01-06 14:30:00,163,2025-05-07 20:00:00,2.23,8,2.255,2.28,102,2.07,2844,13,False,0.0,2.255,117.06,False
NVDA,2025-05-07,NVDA251017C00180000,NVDA,2025-10-17 20:00:00,call,180,2025-01-06 14:30:00,163,2025-05-07 20:00:00,1.9,15,1.925,1.95,96,1.52,3871,188,False,0.0,1.925,117.06,False
NVDA,2025-05-07,NVDA251017C00185000,NVDA,2025-10-17 20:00:00,call,185,2025-01-06 14:30:00,163,2025-05-07 20:00:00,1.62,357,1.645,1.67,92,1.3,2321,2,False,0.0,1.645,117.06,False
NVDA,2025-05-07,NVDA251017C00190000,NVDA,2025-10-17 20:00:00,call,190,2025-01-06 14:30:00,163,2025-05-07 20:00:00,1.4,204,1.425,1.45,137,1.11,3507,1,False,0.0,1.425,117.06,False
NVDA,2025-05-07,NVDA251017P00045000,NVDA,2025-10-17 20:00:00,put,45,2025-04-07 13:30:00,163,2025-05-07 20:00:00,0.25,155,0.26,0.27,181,0.26,413,40,False,0.0,0.26,117.06,False
NVDA,2025-05-07,NVDA251017P00050000,NVDA,2025-10-17 20:00:00,put,50,2025-04-07 13:30:00,163,2025-05-07 20:00:00,0.36,352,0.375,0.39,186,0.43,525,0,False,0.0,0.375,117.06,False
NVDA,2025-05-07,NVDA251017P00055000,NVDA,2025-10-17 20:00:00,put,55,2025-03-11 13:30:00,163,2025-05-07 20:00:00,0.51,331,0.53,0.55,226,0.53,1571,91,False,0.0,0.53,117.06,False
NVDA,2025-05-07,NVDA251017P00060000,NVDA,2025-10-17 20:00:00,put,60,2025-03-05 14:30:00,163,2025-05-07 20:00:00,0.71,280,0.73,0.75,132,0.73,1920,7,False,0.0,0.73,117.06,False
NVDA,2025-05-07,NVDA251017P00065000,NVDA,2025-10-17 20:00:00,put,65,2025-01-28 14:30:00,163,2025-05-07 20:00:00,0.96,299,0.98,1.0,112,1.0,5009,158,False,0.0,0.98,117.06,False
NVDA,2025-05-07,NVDA251017P00070000,NVDA,2025-10-17 20:00:00,put,70,2025-01-06 14:30:00,163,2025-05-07 20:00:00,1.31,6,1.33,1.35,158,1.36,4318,23,False,0.0,1.33,117.06,False
NVDA,2025-05-07,NVDA251017P00075000,NVDA,2025-10-17 20:00:00,put,75,2025-01-06 14:30:00,163,2025-05-07 20:00:00,1.76,414,1.785,1.81,148,1.84,10736,65,False,0.0,1.785,117.06,False
NVDA,2025-05-07,NVDA251017P00080000,NVDA,2025-10-17 20:00:00,put,80,2025-01-06 14:30:00,163,2025-05-07 20:00:00,2.36,66,2.385,2.41,99,2.44,18654,64,False,0.0,2.385,117.06,False
NVDA,2025-05-07,NVDA251017P00085000,NVDA,2025-10-17 20:00:00,put,85,2025-01-06 14:30:00,163,2025-05-07 20:00:00,3.1,972,3.15,3.2,90,3.4,19675,76,False,0.0,3.15,117.06,False
NVDA,2025-05-07,NVDA251017P00090000,NVDA,2025-10-17 20:00:00,put,90,2025-01-06 14:30:00,163,2025-05-07 20:00:00,4.1,1243,4.15,4.2,76,4.2,28294,105,False,0.0,4.15,117.06,False
NVDA,2025-05-07,NVDA251017P00095000,NVDA,2025-10-17 20:00:00,put,95,2025-01-06 14:30:00,163,2025-05-07 20:00:00,5.35,170,5.4,5.45,240,5.4,18623,147,False,0.0,5.4,117.06,False
NVDA,2025-05-07,NVDA251017P00100000,NVDA,2025-10-17 20:00:00,put,100,2025-01-06 14:30:00,163,2025-05-07 20:00:00,6.8,204,6.85,6.9,82,6.9,52010,144,False,0.0,6.85,117.06,False
NVDA,2025-05-07,NVDA251017P00105000,NVDA,2025-10-17 20:00:00,put,105,2025-01-06 14:30:00,163,2025-05-07 20:00:00,8.5,118,8.575,8.65,184,8.75,9450,48,False,0.0,8.575,117.06,False
