ticker,collection_date,optionSymbol,underlying,expiration,side,strike,firstTraded,dte,updated,bid,bidSize,mid,ask,askSize,last,openInterest,volume,inTheMoney,intrinsicValue,extrinsicValue,underlyingPrice,is_illiquid
CAT,2025-03-25,CAT250404C00320000,CAT,2025-04-04 20:00:00,call,320.0,2025-02-13 14:30:00,10,2025-03-25 20:00:00,22.7,20,24.0,25.3,16,24.0,9,0,True,22.62,1.38,342.62,False
CAT,2025-03-25,CAT250404C00322500,CAT,2025-04-04 20:00:00,call,322.5,2025-03-17 13:30:00,10,2025-03-25 20:00:00,21.35,5,21.725,22.1,5,13.0,6,0,True,20.12,1.605,342.62,False
CAT,2025-03-25,CAT250404C00325000,CAT,2025-04-04 20:00:00,call,325.0,2025-02-13 14:30:00,10,2025-03-25 20:00:00,18.8,16,19.625,20.45,19,20.27,8,2,True,17.62,2.005,342.62,False
CAT,2025-03-25,CAT250404C00327500,CAT,2025-04-04 20:00:00,call,327.5,2025-03-17 13:30:00,10,2025-03-25 20:00:00,16.35,13,17.475,18.6,16,18.1,9,1,True,15.12,2.355,342.62,False
CAT,2025-03-25,CAT250404C00330000,CAT,2025-04-04 20:00:00,call,330.0,2025-02-13 14:30:00,10,2025-03-25 20:00:00,14.45,18,15.325,16.2,16,15.96,40,4,True,12.62,2.705,342.62,False
CAT,2025-03-25,CAT250404C00332500,CAT,2025-04-04 20:00:00,call,332.5,2025-03-17 13:30:00,10,2025-03-25 20:00:00,12.25,10,13.35,14.45,16,7.15,2,0,True,10.12,3.23,342.62,False
CAT,2025-03-25,CAT250404C00335000,CAT,2025-04-04 20:00:00,call,335.0,2025-02-13 14:30:00,10,2025-03-25 20:00:00,10.3,20,11.375,12.45,15,11.38,30,0,True,7.62,3.755,342.62,False
CAT,2025-03-25,CAT250404C00337500,CAT,2025-04-04 20:00:00,call,337.5,2025-03-17 13:30:00,10,2025-03-25 20:00:00,8.9,13,9.35,9.8,5,10.35,19,1,True,5.12,4.23,342.62,False
CAT,2025-03-25,CAT250404C00340000,CAT,2025-04-04 20:00:00,call,340.0,2025-02-13 14:30:00,10,2025-03-25 20:00:00,7.7,16,7.925,8.15,6,8.25,44,11,True,2.62,5.305,342.62,False
CAT,2025-03-25,CAT250404C00342500,CAT,2025-04-04 20:00:00,call,342.5,2025-03-17 13:30:00,10,2025-03-25 20:00:00,6.3,5,6.5,6.7,27,6.75,52,21,True,0.12,6.38,342.62,False
CAT,2025-03-25,CAT250404C00345000,CAT,2025-04-04 20:00:00,call,345.0,2025-02-13 14:30:00,10,2025-03-25 20:00:00,5.0,5,5.175,5.35,9,5.4,38,27,False,0.0,5.175,342.62,False
CAT,2025-03-25,CAT250404C00347500,CAT,2025-04-04 20:00:00,call,347.5,2025-03-17 13:30:00,10,2025-03-25 20:00:00,3.9,6,4.075,4.25,63,4.15,46,7,False,0.0,4.075,342.62,False
CAT,2025-03-25,CAT250404C00350000,CAT,2025-04-04 20:00:00,call,350.0,2025-02-13 14:30:00,10,2025-03-25 20:00:00,3.0,40,3.15,3.3,37,3.3,113,249,False,0.0,3.15,342.62,False
CAT,2025-03-25,CAT250404C00352500,CAT,2025-04-04 20:00:00,call,352.5,2025-03-17 13:30:00,10,2025-03-25 20:00:00,2.24,6,2.405,2.57,109,2.39,61,40,False,0.0,2.405,342.62,False
CAT,2025-03-25,CAT250404C00355000,CAT,2025-04-04 20:00:00,call,355.0,2025-02-13 14:30:00,10,2025-03-25 20:00:00,1.64,15,1.8,1.96,42,1.75,82,28,False,0.0,1.8,342.62,False
CAT,2025-03-25,CAT250404C00357500,CAT,2025-04-04 20:00:00,call,357.5,2025-03-17 13:30:00,10,2025-03-25 20:00:00,1.25,12,1.35,1.45,29,1.47,20,9,False,0.0,1.35,342.62,False
CAT,2025-03-25,CAT250404C00360000,CAT,2025-04-04 20:00:00,call,360.0,2025-02-13 14:30:00,10,2025-03-25 20:00:00,0.89,10,0.995,1.1,91,1.06,121,293,False,0.0,0.995,342.62,False
CAT,2025-03-25,CAT250404C00362500,CAT,2025-04-04 20:00:00,call,362.5,2025-03-17 13:30:00,10,2025-03-25 20:00:00,0.67,16,0.77,0.87,138,0.76,11,9,False,0.0,0.77,342.62,False
CAT,2025-03-25,CAT250404C00365000,CAT,2025-04-04 20:00:00,call,365.0,2025-02-13 14:30:00,10,2025-03-25 20:00:00,0.48,20,0.57,0.66,130,0.62,44,11,False,0.0,0.57,342.62,False
CAT,2025-03-25,CAT250404C00367500,CAT,2025-04-04 20:00:00,call,367.5,2025-03-24 13:30:00,10,2025-03-25 20:00:00,0.33,26,0.43,0.53,112,0.41,0,5,False,0.0,0.43,342.62,False
CAT,2025-03-25,CAT250404P00320000,CAT,2025-04-04 20:00:00,put,320.0,2025-02-13 14:30:00,10,2025-03-25 20:00:00,0.63,13,0.82,1.01,12,0.84,109,16,False,0.0,0.82,342.62,False
CAT,2025-03-25,CAT250404P00322500,CAT,2025-04-04 20:00:00,put,322.5,2025-03-17 13:30:00,10,2025-03-25 20:00:00,0.76,13,0.995,1.23,13,1.05,6,4,False,0.0,0.995,342.62,False
CAT,2025-03-25,CAT250404P00325000,CAT,2025-04-04 20:00:00,put,325.0,2025-02-13 14:30:00,10,2025-03-25 20:00:00,0.87,11,1.14,1.41,17,1.64,51,30,False,0.0,1.14,342.62,False
CAT,2025-03-25,CAT250404P00327500,CAT,2025-04-04 20:00:00,put,327.5,2025-03-17 13:30:00,10,2025-03-25 20:00:00,1.03,76,1.4,1.77,24,1.5,21,3,False,0.0,1.4,342.62,False
CAT,2025-03-25,CAT250404P00330000,CAT,2025-04-04 20:00:00,put,330.0,2025-02-13 14:30:00,10,2025-03-25 20:00:00,1.64,1,1.9,2.16,6,2.0,85,35,False,0.0,1.9,342.62,False
CAT,2025-03-25,CAT250404P00332500,CAT,2025-04-04 20:00:00,put,332.5,2025-03-17 13:30:00,10,2025-03-25 20:00:00,2.08,6,2.39,2.7,14,2.39,60,14,False,0.0,2.39,342.62,False
CAT,2025-03-25,CAT250404P00335000,CAT,2025-04-04 20:00:00,put,335.0,2025-02-13 14:30:00,10,2025-03-25 20:00:00,2.7,1,3.0,3.3,8,3.25,54,46,False,0.0,3.0,342.62,False
CAT,2025-03-25,CAT250404P00337500,CAT,2025-04-04 20:00:00,put,337.5,2025-03-17 13:30:00,10,2025-03-25 20:00:00,3.65,2,3.85,4.05,7,4.57,33,0,False,0.0,3.85,342.62,False
CAT,2025-03-25,CAT250404P00340000,CAT,2025-04-04 20:00:00,put,340.0,2025-02-13 14:30:00,10,2025-03-25 20:00:00,4.55,2,4.9,5.25,10,5.02,43,4,False,0.0,4.9,342.62,False
CAT,2025-03-25,CAT250404P00342500,CAT,2025-04-04 20:00:00,put,342.5,2025-03-17 13:30:00,10,2025-03-25 20:00:00,4.9,10,5.625,6.35,9,5.8,36,9,False,0.0,5.625,342.62,False
CAT,2025-03-25,CAT250404P00345000,CAT,2025-04-04 20:00:00,put,345.0,2025-02-13 14:30:00,10,2025-03-25 20:00:00,6.85,10,7.075,7.3,4,7.0,55,18,True,2.38,4.695,342.62,False
CAT,2025-03-25,CAT250404P00347500,CAT,2025-04-04 20:00:00,put,347.5,2025-03-17 13:30:00,10,2025-03-25 20:00:00,8.2,7,8.45,8.7,5,8.1,10,8,True,4.88,3.57,342.62,False
CAT,2025-03-25,CAT250404P00350000,CAT,2025-04-04 20:00:00,put,350.0,2025-02-13 14:30:00,10,2025-03-25 20:00:00,8.95,13,9.6,10.25,18,10.5,469,6,True,7.38,2.22,342.62,False
CAT,2025-03-25,CAT250404P00352500,CAT,2025-04-04 20:00:00,put,352.5,2025-03-17 13:30:00,10,2025-03-25 20:00:00,11.0,18,11.625,12.25,3,11.27,5,1,True,9.88,1.745,342.62,False
CAT,2025-03-25,CAT250404P00355000,CAT,2025-04-04 20:00:00,put,355.0,2025-02-13 14:30:00,10,2025-03-25 20:00:00,13.4,1,13.9,14.4,19,21.13,32,0,True,12.38,1.52,342.62,False
CAT,2025-03-25,CAT250404P00357500,CAT,2025-04-04 20:00:00,put,357.5,2025-03-17 13:30:00,10,2025-03-25 20:00:00,13.9,20,15.3,16.7,20,0.0,0,0,True,14.88,0.42,342.62,False
CAT,2025-03-25,CAT250404P00360000,CAT,2025-04-04 20:00:00,put,360.0,2025-02-13 14:30:00,10,2025-03-25 20:00:00,17.55,5,18.175,18.8,20,27.75,40,0,True,17.38,0.795,342.62,False
CAT,2025-03-25,CAT250404P00362500,CAT,2025-04-04 20:00:00,put,362.5,2025-03-17 13:30:00,10,2025-03-25 20:00:00,18.95,22,20.15,21.35,20,0.0,0,0,True,19.88,0.27,342.62,False
CAT,2025-03-25,CAT250404P00365000,CAT,2025-04-04 20:00:00,put,365.0,2025-02-13 14:30:00,10,2025-03-25 20:00:00,20.75,25,22.1,23.45,24,43.64,13,0,True,22.38,0.28,342.62,False
CAT,2025-03-25,CAT250404P00367500,CAT,2025-04-04 20:00:00,put,367.5,2025-03-24 13:30:00,10,2025-03-25 20:00:00,23.05,16,24.6,26.15,20,0.0,0,0,True,24.88,0.28,342.62,False
