ticker,collection_date,optionSymbol,underlying,expiration,side,strike,firstTraded,dte,updated,bid,bidSize,mid,ask,askSize,last,openInterest,volume,inTheMoney,intrinsicValue,extrinsicValue,underlyingPrice,iv,delta,gamma,theta,vega,is_illiquid
PG,2025-04-15,PG250425C00139000,PG,2025-04-25 20:00:00,call,139.0,2025-04-14 13:30:00,10,2025-04-15 20:00:00,28.45,48,30.075,31.7,70,0.0,0,0,True,29.47,0.605,168.47,,,,,,False
PG,2025-04-15,PG250425C00140000,PG,2025-04-25 20:00:00,call,140.0,2025-03-06 14:30:00,10,2025-04-15 20:00:00,27.6,36,29.15,30.7,70,19.65,6,0,True,28.47,0.68,168.47,,,,,,False
PG,2025-04-15,PG250425C00141000,PG,2025-04-25 20:00:00,call,141.0,2025-04-14 13:30:00,10,2025-04-15 20:00:00,26.45,43,28.075,29.7,70,0.0,0,0,True,27.47,0.605,168.47,,,,,,False
PG,2025-04-15,PG250425C00142000,PG,2025-04-25 20:00:00,call,142.0,2025-04-14 13:30:00,10,2025-04-15 20:00:00,26.05,10,27.35,28.65,70,0.0,0,0,True,26.47,0.88,168.47,,,,,,False
PG,2025-04-15,PG250425C00143000,PG,2025-04-25 20:00:00,call,143.0,2025-04-14 13:30:00,10,2025-04-15 20:00:00,24.6,42,26.15,27.7,70,0.0,0,0,True,25.47,0.68,168.47,,,,,,False
PG,2025-04-15,PG250425C00144000,PG,2025-04-25 20:00:00,call,144.0,2025-04-14 13:30:00,10,2025-04-15 20:00:00,24.0,15,24.85,25.7,33,0.0,0,0,True,24.47,0.38,168.47,,,,,,False
PG,2025-04-15,PG250425C00145000,PG,2025-04-25 20:00:00,call,145.0,2025-03-06 14:30:00,10,2025-04-15 20:00:00,22.7,57,23.65,24.6,27,24.25,61,0,True,23.47,0.18,168.47,,,,,,False
PG,2025-04-15,PG250425C00146000,PG,2025-04-25 20:00:00,call,146.0,2025-04-14 13:30:00,10,2025-04-15 20:00:00,22.2,14,22.925,23.65,28,0.0,0,0,True,22.47,0.455,168.47,,,,,,False
PG,2025-04-15,PG250425C00147000,PG,2025-04-25 20:00:00,call,147.0,2025-04-10 13:30:00,10,2025-04-15 20:00:00,21.1,24,21.975,22.85,32,0.0,0,0,True,21.47,0.505,168.47,,,,,,False
PG,2025-04-15,PG250425C00148000,PG,2025-04-25 20:00:00,call,148.0,2025-04-10 13:30:00,10,2025-04-15 20:00:00,20.2,3,21.025,21.85,31,0.0,0,0,True,20.47,0.555,168.47,,,,,,False
PG,2025-04-15,PG250425C00149000,PG,2025-04-25 20:00:00,call,149.0,2025-04-10 13:30:00,10,2025-04-15 20:00:00,18.3,46,19.5,20.7,23,0.0,0,0,True,19.47,0.03,168.47,,,,,,False
PG,2025-04-15,PG250425C00150000,PG,2025-04-25 20:00:00,call,150.0,2025-03-06 14:30:00,10,2025-04-15 20:00:00,17.4,62,18.625,19.85,38,10.9,20,0,True,18.47,0.155,168.47,,,,,,False
PG,2025-04-15,PG250425C00152500,PG,2025-04-25 20:00:00,call,152.5,2025-04-07 13:30:00,10,2025-04-15 20:00:00,15.9,10,16.55,17.2,21,8.04,107,0,True,15.97,0.58,168.47,,,,,,False
PG,2025-04-15,PG250425C00155000,PG,2025-04-25 20:00:00,call,155.0,2025-03-06 14:30:00,10,2025-04-15 20:00:00,13.3,10,14.1,14.9,25,7.3,188,0,True,13.47,0.63,168.47,,,,,,False
PG,2025-04-15,PG250425C00157500,PG,2025-04-25 20:00:00,call,157.5,2025-04-07 13:30:00,10,2025-04-15 20:00:00,10.65,14,11.525,12.4,16,11.75,96,0,True,10.97,0.555,168.47,,,,,,False
