ticker,collection_date,optionSymbol,underlying,expiration,side,strike,firstTraded,dte,updated,bid,bidSize,mid,ask,askSize,last,openInterest,volume,inTheMoney,intrinsicValue,extrinsicValue,underlyingPrice,is_illiquid
AMZN,2025-05-19,AMZN250620C00160000,AMZN,2025-06-20 20:00:00,call,160,2023-02-03 14:30:00,32,2025-05-19 20:00:00,46.9,22,47.125,47.35,24,46.75,12350,10,True,46.16,0.965,206.16,False
AMZN,2025-05-19,AMZN250620C00165000,AMZN,2025-06-20 20:00:00,call,165,2023-02-03 14:30:00,32,2025-05-19 20:00:00,41.95,26,42.2,42.45,9,41.58,4398,6,True,41.16,1.04,206.16,False
AMZN,2025-05-19,AMZN250620C00170000,AMZN,2025-06-20 20:00:00,call,170,2023-02-03 14:30:00,32,2025-05-19 20:00:00,37.1,33,37.325,37.55,46,36.74,14283,64,True,36.16,1.165,206.16,False
AMZN,2025-05-19,AMZN250620C00175000,AMZN,2025-06-20 20:00:00,call,175,2023-05-19 13:30:00,32,2025-05-19 20:00:00,32.3,6,32.5,32.7,54,32.05,6708,106,True,31.16,1.34,206.16,False
AMZN,2025-05-19,AMZN250620C00180000,AMZN,2025-06-20 20:00:00,call,180,2023-05-31 13:30:00,32,2025-05-19 20:00:00,27.55,26,27.725,27.9,5,27.6,15812,248,True,26.16,1.565,206.16,False
AMZN,2025-05-19,AMZN250620C00185000,AMZN,2025-06-20 20:00:00,call,185,2023-06-07 13:30:00,32,2025-05-19 20:00:00,23.0,6,23.125,23.25,20,22.81,13443,147,True,21.16,1.965,206.16,False
AMZN,2025-05-19,AMZN250620C00190000,AMZN,2025-06-20 20:00:00,call,190,2023-06-27 13:30:00,32,2025-05-19 20:00:00,18.65,2,18.75,18.85,21,18.8,17651,162,True,16.16,2.59,206.16,False
AMZN,2025-05-19,AMZN250620C00195000,AMZN,2025-06-20 20:00:00,call,195,2023-06-27 13:30:00,32,2025-05-19 20:00:00,14.55,4,14.675,14.8,33,14.76,12921,190,True,11.16,3.515,206.16,False
AMZN,2025-05-19,AMZN250620C00200000,AMZN,2025-06-20 20:00:00,call,200,2023-07-14 13:30:00,32,2025-05-19 20:00:00,10.95,6,11.05,11.15,14,10.96,35524,700,True,6.16,4.89,206.16,False
AMZN,2025-05-19,AMZN250620C00205000,AMZN,2025-06-20 20:00:00,call,205,2023-12-22 14:30:00,32,2025-05-19 20:00:00,7.85,43,7.925,8.0,11,7.95,25395,1795,True,1.16,6.765,206.16,False
AMZN,2025-05-19,AMZN250620C00210000,AMZN,2025-06-20 20:00:00,call,210,2023-08-08 13:30:00,32,2025-05-19 20:00:00,5.35,28,5.4,5.45,23,5.46,36213,5326,False,0.0,5.4,206.16,False
AMZN,2025-05-19,AMZN250620C00215000,AMZN,2025-06-20 20:00:00,call,215,2023-12-22 14:30:00,32,2025-05-19 20:00:00,3.45,9,3.5,3.55,19,3.5,20184,6209,False,0.0,3.5,206.16,False
AMZN,2025-05-19,AMZN250620C00220000,AMZN,2025-06-20 20:00:00,call,220,2023-11-15 14:30:00,32,2025-05-19 20:00:00,2.11,19,2.135,2.16,112,2.16,42933,4433,False,0.0,2.135,206.16,False
AMZN,2025-05-19,AMZN250620C00225000,AMZN,2025-06-20 20:00:00,call,225,2023-12-22 14:30:00,32,2025-05-19 20:00:00,1.27,1,1.285,1.3,26,1.29,36317,1419,False,0.0,1.285,206.16,False
AMZN,2025-05-19,AMZN250620C00230000,AMZN,2025-06-20 20:00:00,call,230,2023-12-22 14:30:00,32,2025-05-19 20:00:00,0.74,43,0.755,0.77,21,0.74,15142,4161,False,0.0,0.755,206.16,False
