ticker,collection_date,optionSymbol,underlying,expiration,side,strike,firstTraded,dte,updated,bid,bidSize,mid,ask,askSize,last,openInterest,volume,inTheMoney,intrinsicValue,extrinsicValue,underlyingPrice,is_illiquid
AMZN,2025-08-25,AMZN250829C00205000,AMZN,2025-08-29 20:00:00,call,205.0,2025-07-11 13:30:00,4,2025-08-25 20:00:00,22.7,187,23.025,23.35,39,23.96,369,22,True,22.94,0.085,227.94,False
AMZN,2025-08-25,AMZN250829C00207500,AMZN,2025-08-29 20:00:00,call,207.5,2025-08-11 13:30:00,4,2025-08-25 20:00:00,20.55,6,20.8,21.05,114,21.24,362,5,True,20.44,0.36,227.94,False
AMZN,2025-08-25,AMZN250829C00210000,AMZN,2025-08-29 20:00:00,call,210.0,2025-07-11 13:30:00,4,2025-08-25 20:00:00,18.05,24,18.2,18.35,63,18.82,880,40,True,17.94,0.26,227.94,False
AMZN,2025-08-25,AMZN250829C00212500,AMZN,2025-08-29 20:00:00,call,212.5,2025-08-11 13:30:00,4,2025-08-25 20:00:00,15.15,1,15.5,15.85,41,16.08,700,127,True,15.44,0.06,227.94,False
AMZN,2025-08-25,AMZN250829C00215000,AMZN,2025-08-29 20:00:00,call,215.0,2025-07-11 13:30:00,4,2025-08-25 20:00:00,12.9,100,13.15,13.4,40,13.46,1855,197,True,12.94,0.21,227.94,False
AMZN,2025-08-25,AMZN250829C00217500,AMZN,2025-08-29 20:00:00,call,217.5,2025-08-11 13:30:00,4,2025-08-25 20:00:00,10.65,18,10.8,10.95,40,11.5,688,30,True,10.44,0.36,227.94,False
AMZN,2025-08-25,AMZN250829C00220000,AMZN,2025-08-29 20:00:00,call,220.0,2025-07-11 13:30:00,4,2025-08-25 20:00:00,8.4,29,8.475,8.55,42,8.65,4952,393,True,7.94,0.535,227.94,False
AMZN,2025-08-25,AMZN250829C00222500,AMZN,2025-08-29 20:00:00,call,222.5,2025-08-11 13:30:00,4,2025-08-25 20:00:00,6.2,47,6.275,6.35,50,6.4,2757,500,True,5.44,0.835,227.94,False
AMZN,2025-08-25,AMZN250829C00225000,AMZN,2025-08-29 20:00:00,call,225.0,2025-07-11 13:30:00,4,2025-08-25 20:00:00,4.3,44,4.35,4.4,60,4.31,8007,2307,True,2.94,1.41,227.94,False
AMZN,2025-08-25,AMZN250829C00227500,AMZN,2025-08-29 20:00:00,call,227.5,2025-08-11 13:30:00,4,2025-08-25 20:00:00,2.74,52,2.765,2.79,44,2.78,11117,15676,True,0.44,2.325,227.94,False
AMZN,2025-08-25,AMZN250829C00230000,AMZN,2025-08-29 20:00:00,call,230.0,2025-07-11 13:30:00,4,2025-08-25 20:00:00,1.6,5,1.61,1.62,20,1.62,18541,39053,False,0.0,1.61,227.94,False
AMZN,2025-08-25,AMZN250829C00232500,AMZN,2025-08-29 20:00:00,call,232.5,2025-08-11 13:30:00,4,2025-08-25 20:00:00,0.83,1,0.84,0.85,112,0.83,13789,16474,False,0.0,0.84,227.94,False
AMZN,2025-08-25,AMZN250829C00235000,AMZN,2025-08-29 20:00:00,call,235.0,2025-07-11 13:30:00,4,2025-08-25 20:00:00,0.38,875,0.39,0.4,235,0.38,17252,14323,False,0.0,0.39,227.94,False
AMZN,2025-08-25,AMZN250829C00237500,AMZN,2025-08-29 20:00:00,call,237.5,2025-08-11 13:30:00,4,2025-08-25 20:00:00,0.17,459,0.18,0.19,278,0.17,10977,12337,False,0.0,0.18,227.94,False
AMZN,2025-08-25,AMZN250829C00240000,AMZN,2025-08-29 20:00:00,call,240.0,2025-07-11 13:30:00,4,2025-08-25 20:00:00,0.09,15,0.095,0.1,286,0.09,9977,5229,False,0.0,0.095,227.94,False
AMZN,2025-08-25,AMZN250829C00242500,AMZN,2025-08-29 20:00:00,call,242.5,2025-08-11 13:30:00,4,2025-08-25 20:00:00,0.05,22,0.055,0.06,302,0.05,3086,6295,False,0.0,0.055,227.94,False
AMZN,2025-08-25,AMZN250829C00245000,AMZN,2025-08-29 20:00:00,call,245.0,2025-07-11 13:30:00,4,2025-08-25 20:00:00,0.03,57,0.035,0.04,249,0.03,9862,2282,False,0.0,0.035,227.94,False
