ticker,collection_date,optionSymbol,underlying,expiration,side,strike,firstTraded,dte,updated,bid,bidSize,mid,ask,askSize,last,openInterest,volume,inTheMoney,intrinsicValue,extrinsicValue,underlyingPrice,is_illiquid
AMZN,2025-10-27,AMZN251128C00180000,AMZN,2025-11-28 18:00:00,call,180,2025-10-09 13:30:00,32,2025-10-27 20:00:00,48.05,2,48.2,48.35,5,48.5,64,10,True,46.97,1.23,226.97,False
AMZN,2025-10-27,AMZN251128C00185000,AMZN,2025-11-28 18:00:00,call,185,2025-10-09 13:30:00,32,2025-10-27 20:00:00,43.2,5,43.375,43.55,6,41.3,2,0,True,41.97,1.405,226.97,False
AMZN,2025-10-27,AMZN251128C00190000,AMZN,2025-11-28 18:00:00,call,190,2025-10-09 13:30:00,32,2025-10-27 20:00:00,38.45,3,38.6,38.75,5,39.25,40,29,True,36.97,1.63,226.97,False
AMZN,2025-10-27,AMZN251128C00195000,AMZN,2025-11-28 18:00:00,call,195,2025-10-09 13:30:00,32,2025-10-27 20:00:00,33.8,6,33.95,34.1,2,34.19,73,10,True,31.97,1.98,226.97,False
AMZN,2025-10-27,AMZN251128C00200000,AMZN,2025-11-28 18:00:00,call,200,2025-10-09 13:30:00,32,2025-10-27 20:00:00,29.35,12,29.5,29.65,12,29.15,99,290,True,26.97,2.53,226.97,False
AMZN,2025-10-27,AMZN251128C00205000,AMZN,2025-11-28 18:00:00,call,205,2025-10-09 13:30:00,32,2025-10-27 20:00:00,25.1,7,25.25,25.4,24,26.0,158,59,True,21.97,3.28,226.97,False
AMZN,2025-10-27,AMZN251128C00210000,AMZN,2025-11-28 18:00:00,call,210,2025-10-09 13:30:00,32,2025-10-27 20:00:00,21.2,9,21.35,21.5,15,21.22,223,145,True,16.97,4.38,226.97,False
AMZN,2025-10-27,AMZN251128C00215000,AMZN,2025-11-28 18:00:00,call,215,2025-10-09 13:30:00,32,2025-10-27 20:00:00,17.65,12,17.775,17.9,42,17.8,557,133,True,11.97,5.805,226.97,False
AMZN,2025-10-27,AMZN251128C00220000,AMZN,2025-11-28 18:00:00,call,220,2025-10-09 13:30:00,32,2025-10-27 20:00:00,14.5,13,14.575,14.65,27,14.64,749,249,True,6.97,7.605,226.97,False
AMZN,2025-10-27,AMZN251128C00225000,AMZN,2025-11-28 18:00:00,call,225,2025-10-09 13:30:00,32,2025-10-27 20:00:00,11.7,28,11.775,11.85,25,11.77,1023,582,True,1.97,9.805,226.97,False
AMZN,2025-10-27,AMZN251128C00230000,AMZN,2025-11-28 18:00:00,call,230,2025-10-09 13:30:00,32,2025-10-27 20:00:00,9.25,26,9.35,9.45,15,9.45,1530,788,False,0.0,9.35,226.97,False
AMZN,2025-10-27,AMZN251128C00235000,AMZN,2025-11-28 18:00:00,call,235,2025-10-09 13:30:00,32,2025-10-27 20:00:00,7.2,44,7.275,7.35,15,7.28,576,153,False,0.0,7.275,226.97,False
AMZN,2025-10-27,AMZN251128C00240000,AMZN,2025-11-28 18:00:00,call,240,2025-10-09 13:30:00,32,2025-10-27 20:00:00,5.5,37,5.575,5.65,24,5.6,1022,453,False,0.0,5.575,226.97,False
AMZN,2025-10-27,AMZN251128C00245000,AMZN,2025-11-28 18:00:00,call,245,2025-10-09 13:30:00,32,2025-10-27 20:00:00,4.1,37,4.175,4.25,35,4.28,2322,413,False,0.0,4.175,226.97,False
AMZN,2025-10-27,AMZN251128C00250000,AMZN,2025-11-28 18:00:00,call,250,2025-10-09 13:30:00,32,2025-10-27 20:00:00,3.05,45,3.125,3.2,45,3.25,1405,405,False,0.0,3.125,226.97,False
AMZN,2025-10-27,AMZN251128C00255000,AMZN,2025-11-28 18:00:00,call,255,2025-10-09 13:30:00,32,2025-10-27 20:00:00,2.25,35,2.305,2.36,36,2.32,560,213,False,0.0,2.305,226.97,False
AMZN,2025-10-27,AMZN251128C00260000,AMZN,2025-11-28 18:00:00,call,260,2025-10-09 13:30:00,32,2025-10-27 20:00:00,1.69,14,1.725,1.76,32,1.72,270,356,False,0.0,1.725,226.97,False
AMZN,2025-10-27,AMZN251128C00265000,AMZN,2025-11-28 18:00:00,call,265,2025-10-09 13:30:00,32,2025-10-27 20:00:00,1.26,29,1.29,1.32,29,1.32,463,64,False,0.0,1.29,226.97,False
AMZN,2025-10-27,AMZN251128C00270000,AMZN,2025-11-28 18:00:00,call,270,2025-10-09 13:30:00,32,2025-10-27 20:00:00,0.94,53,0.97,1.0,60,1.0,322,85,False,0.0,0.97,226.97,False
