ticker,collection_date,optionSymbol,underlying,expiration,side,strike,firstTraded,dte,updated,bid,bidSize,mid,ask,askSize,last,openInterest,volume,inTheMoney,intrinsicValue,extrinsicValue,underlyingPrice,is_illiquid
AMZN,2025-12-08,AMZN260320C00180000,AMZN,2026-03-20 20:00:00,call,180,2025-01-24 14:30:00,102,2025-12-08 21:00:00,51.65,23,51.8,51.95,18,53.0,2189,1,True,46.89,4.91,226.89,False
AMZN,2025-12-08,AMZN260320C00185000,AMZN,2026-03-20 20:00:00,call,185,2025-01-24 14:30:00,102,2025-12-08 21:00:00,47.25,26,47.525,47.8,27,47.34,1051,4,True,41.89,5.635,226.89,False
AMZN,2025-12-08,AMZN260320C00190000,AMZN,2026-03-20 20:00:00,call,190,2025-01-24 14:30:00,102,2025-12-08 21:00:00,43.05,21,43.275,43.5,44,42.6,1986,15,True,36.89,6.385,226.89,False
AMZN,2025-12-08,AMZN260320C00195000,AMZN,2026-03-20 20:00:00,call,195,2025-01-24 14:30:00,102,2025-12-08 21:00:00,38.95,31,39.175,39.4,34,38.9,1837,16,True,31.89,7.285,226.89,False
AMZN,2025-12-08,AMZN260320C00200000,AMZN,2026-03-20 20:00:00,call,200,2025-01-24 14:30:00,102,2025-12-08 21:00:00,35.05,46,35.2,35.35,22,35.03,4192,35,True,26.89,8.31,226.89,False
AMZN,2025-12-08,AMZN260320C00205000,AMZN,2026-03-20 20:00:00,call,205,2025-01-24 14:30:00,102,2025-12-08 21:00:00,31.35,32,31.5,31.65,18,31.6,1524,5,True,21.89,9.61,226.89,False
AMZN,2025-12-08,AMZN260320C00210000,AMZN,2026-03-20 20:00:00,call,210,2025-01-24 14:30:00,102,2025-12-08 21:00:00,27.85,36,28.025,28.2,35,28.09,6011,30,True,16.89,11.135,226.89,False
AMZN,2025-12-08,AMZN260320C00215000,AMZN,2026-03-20 20:00:00,call,215,2025-01-24 14:30:00,102,2025-12-08 21:00:00,24.6,230,24.775,24.95,160,24.69,3327,60,True,11.89,12.885,226.89,False
AMZN,2025-12-08,AMZN260320C00220000,AMZN,2026-03-20 20:00:00,call,220,2025-01-24 14:30:00,102,2025-12-08 21:00:00,21.6,213,21.7,21.8,16,21.57,6301,146,True,6.89,14.81,226.89,False
AMZN,2025-12-08,AMZN260320C00225000,AMZN,2026-03-20 20:00:00,call,225,2025-01-24 14:30:00,102,2025-12-08 21:00:00,18.7,67,18.85,19.0,15,18.85,4942,543,True,1.89,16.96,226.89,False
AMZN,2025-12-08,AMZN260320C00230000,AMZN,2026-03-20 20:00:00,call,230,2025-01-24 14:30:00,102,2025-12-08 21:00:00,16.35,49,16.425,16.5,40,16.25,10030,850,False,0.0,16.425,226.89,False
AMZN,2025-12-08,AMZN260320C00235000,AMZN,2026-03-20 20:00:00,call,235,2025-01-24 14:30:00,102,2025-12-08 21:00:00,14.05,45,14.125,14.2,49,14.0,4192,259,False,0.0,14.125,226.89,False
AMZN,2025-12-08,AMZN260320C00240000,AMZN,2026-03-20 20:00:00,call,240,2025-01-24 14:30:00,102,2025-12-08 21:00:00,12.0,34,12.075,12.15,101,12.01,7876,461,False,0.0,12.075,226.89,False
AMZN,2025-12-08,AMZN260320C00245000,AMZN,2026-03-20 20:00:00,call,245,2025-01-24 14:30:00,102,2025-12-08 21:00:00,10.25,1,10.3,10.35,60,10.25,3577,328,False,0.0,10.3,226.89,False
AMZN,2025-12-08,AMZN260320C00250000,AMZN,2026-03-20 20:00:00,call,250,2025-01-24 14:30:00,102,2025-12-08 21:00:00,8.65,22,8.7,8.75,57,8.64,13960,1281,False,0.0,8.7,226.89,False
AMZN,2025-12-08,AMZN260320C00255000,AMZN,2026-03-20 20:00:00,call,255,2025-01-24 14:30:00,102,2025-12-08 21:00:00,7.25,72,7.3,7.35,33,7.2,3768,167,False,0.0,7.3,226.89,False
AMZN,2025-12-08,AMZN260320C00260000,AMZN,2026-03-20 20:00:00,call,260,2025-01-24 14:30:00,102,2025-12-08 21:00:00,6.1,37,6.15,6.2,54,6.1,10297,1008,False,0.0,6.15,226.89,False
AMZN,2025-12-08,AMZN260320C00265000,AMZN,2026-03-20 20:00:00,call,265,2025-01-24 14:30:00,102,2025-12-08 21:00:00,5.1,58,5.15,5.2,68,5.2,3944,294,False,0.0,5.15,226.89,False
AMZN,2025-12-08,AMZN260320C00270000,AMZN,2026-03-20 20:00:00,call,270,2025-01-24 14:30:00,102,2025-12-08 21:00:00,4.25,137,4.3,4.35,122,4.25,6458,461,False,0.0,4.3,226.89,False
AMZN,2025-12-08,AMZN260320C00275000,AMZN,2026-03-20 20:00:00,call,275,2025-01-24 14:30:00,102,2025-12-08 21:00:00,3.55,100,3.6,3.65,119,3.6,4821,310,False,0.0,3.6,226.89,False
AMZN,2025-12-08,AMZN260320P00180000,AMZN,2026-03-20 20:00:00,put,180,2025-01-24 14:30:00,102,2025-12-08 21:00:00,2.42,93,2.445,2.47,92,2.5,11142,28,False,0.0,2.445,226.89,False
