ticker,collection_date,optionSymbol,underlying,expiration,side,strike,firstTraded,dte,updated,bid,bidSize,mid,ask,askSize,last,openInterest,volume,inTheMoney,intrinsicValue,extrinsicValue,underlyingPrice,is_illiquid,spread,relative_spread,moneyness,moneyness_pct,moneyness_cat,phase,days_from_apr2,realised_vol
CAT,2025-04-14,CAT250417C00262500,CAT,2025-04-17 20:00:00,call,262.5,2025-04-07 13:30:00,3,2025-04-14 20:00:00,34.8,5,36.325,37.85,5,22.55,124,0,True,35.62,0.705,298.12,False,3.0500000000000043,0.0839642119752237,0.8805179122501006,-11.948208774989938,ITM,2,12,
CAT,2025-04-14,CAT250417C00265000,CAT,2025-04-17 20:00:00,call,265.0,2025-04-07 13:30:00,3,2025-04-14 20:00:00,32.35,5,33.9,35.45,17,36.28,20,17,True,33.12,0.78,298.12,False,3.1000000000000014,0.0914454277286136,0.888903797128673,-11.1096202871327,ITM,2,12,
CAT,2025-04-14,CAT250417C00267500,CAT,2025-04-17 20:00:00,call,267.5,2025-04-07 13:30:00,3,2025-04-14 20:00:00,29.9,10,31.35,32.8,5,22.95,10,0,True,30.62,0.73,298.12,False,2.8999999999999986,0.0925039872408293,0.8972896820072453,-10.27103179927546,ITM,2,12,
CAT,2025-04-14,CAT250417C00270000,CAT,2025-04-17 20:00:00,call,270.0,2025-01-14 14:30:00,3,2025-04-14 20:00:00,27.5,7,28.675,29.85,24,29.3,67,18,True,28.12,0.555,298.12,False,2.3500000000000014,0.0819529206625981,0.9056755668858176,-9.432443311418222,ITM,2,12,
CAT,2025-04-14,CAT250417C00272500,CAT,2025-04-17 20:00:00,call,272.5,2025-04-07 13:30:00,3,2025-04-14 20:00:00,25.05,11,26.6,28.15,15,19.65,24,0,True,25.62,0.98,298.12,False,3.099999999999998,0.1165413533834585,0.91406145176439,-8.593854823560983,ITM,2,12,
CAT,2025-04-14,CAT250417C00275000,CAT,2025-04-17 20:00:00,call,275.0,2025-04-07 13:30:00,3,2025-04-14 20:00:00,22.6,9,23.9,25.2,13,21.3,22,0,True,23.12,0.78,298.12,False,2.599999999999998,0.108786610878661,0.9224473366429624,-7.755266335703745,ITM,2,12,
CAT,2025-04-14,CAT250417C00277500,CAT,2025-04-17 20:00:00,call,277.5,2025-04-07 13:30:00,3,2025-04-14 20:00:00,20.2,12,21.8,23.4,14,15.7,38,0,True,20.62,1.18,298.12,False,3.1999999999999997,0.146788990825688,0.9308332215215348,-6.916677847846506,ITM,2,12,
CAT,2025-04-14,CAT250417C00280000,CAT,2025-04-17 20:00:00,call,280.0,2025-01-14 14:30:00,3,2025-04-14 20:00:00,18.4,19,19.5,20.6,7,18.8,63,2,True,18.12,1.38,298.12,False,2.200000000000003,0.1128205128205129,0.9392191064001072,-6.078089359989267,ITM,2,12,
CAT,2025-04-14,CAT250417C00282500,CAT,2025-04-17 20:00:00,call,282.5,2025-04-07 13:30:00,3,2025-04-14 20:00:00,15.9,22,17.125,18.35,11,16.8,15,3,True,15.62,1.505,298.12,False,2.450000000000001,0.143065693430657,0.9476049912786796,-5.239500872132028,ITM,2,12,
CAT,2025-04-14,CAT250417C00285000,CAT,2025-04-17 20:00:00,call,285.0,2025-03-24 13:30:00,3,2025-04-14 20:00:00,14.0,18,14.45,14.9,6,14.3,64,6,True,13.12,1.33,298.12,False,0.9000000000000004,0.0622837370242214,0.955990876157252,-4.400912384274791,ITM,2,12,
CAT,2025-04-14,CAT250417C00287500,CAT,2025-04-17 20:00:00,call,287.5,2025-04-07 13:30:00,3,2025-04-14 20:00:00,11.1,15,12.175,13.25,10,13.25,100,16,True,10.62,1.555,298.12,False,2.1500000000000004,0.1765913757700205,0.9643767610358244,-3.562323896417551,ITM,2,12,
CAT,2025-04-14,CAT250417C00290000,CAT,2025-04-17 20:00:00,call,290.0,2025-01-14 14:30:00,3,2025-04-14 20:00:00,10.0,7,10.55,11.1,36,10.8,129,33,True,8.12,2.43,298.12,False,1.0999999999999996,0.1042654028436018,0.9727626459143968,-2.7237354085603127,ATM,2,12,
CAT,2025-04-14,CAT250417C00292500,CAT,2025-04-17 20:00:00,call,292.5,2025-04-07 13:30:00,3,2025-04-14 20:00:00,7.45,17,8.35,9.25,23,8.6,27,32,True,5.62,2.73,298.12,False,1.7999999999999998,0.215568862275449,0.9811485307929692,-1.8851469207030744,ATM,2,12,
CAT,2025-04-14,CAT250417C00295000,CAT,2025-04-17 20:00:00,call,295.0,2025-03-24 13:30:00,3,2025-04-14 20:00:00,6.3,10,7.075,7.85,8,7.6,402,23,True,3.12,3.955,298.12,False,1.5499999999999998,0.2190812720848056,0.9895344156715415,-1.0465584328458355,ATM,2,12,
CAT,2025-04-14,CAT250417C00297500,CAT,2025-04-17 20:00:00,call,297.5,2025-04-07 13:30:00,3,2025-04-14 20:00:00,4.75,12,5.1,5.45,7,5.5,44,18,True,0.62,4.48,298.12,False,0.7000000000000002,0.1372549019607843,0.997920300550114,-0.2079699449885967,ATM,2,12,
CAT,2025-04-14,CAT250417C00300000,CAT,2025-04-17 20:00:00,call,300.0,2025-01-14 14:30:00,3,2025-04-14 20:00:00,2.96,157,3.88,4.8,128,3.85,260,157,False,0.0,3.88,298.12,False,1.84,0.4742268041237113,1.0063061854286863,0.6306185428686419,ATM,2,12,
