ticker,collection_date,optionSymbol,underlying,expiration,side,strike,firstTraded,dte,updated,bid,bidSize,mid,ask,askSize,last,openInterest,volume,inTheMoney,intrinsicValue,extrinsicValue,underlyingPrice,iv,delta,gamma,theta,vega
AAPL,2025-01-13,AAPL250417C00185000,AAPL,2025-04-17 16:00:00 -04:00,call,185,2024-08-15 09:30:00 -04:00,94,2025-01-13 16:00:00 -05:00,52.2,29,52.475,52.75,8,52.0,237,7,True,49.4,3.075,234.4,,,,,
AAPL,2025-01-13,AAPL250417C00190000,AAPL,2025-04-17 16:00:00 -04:00,call,190,2024-08-15 09:30:00 -04:00,94,2025-01-13 16:00:00 -05:00,47.65,32,47.825,48.0,17,47.35,290,3,True,44.4,3.425,234.4,,,,,
AAPL,2025-01-13,AAPL250417C00195000,AAPL,2025-04-17 16:00:00 -04:00,call,195,2024-08-15 09:30:00 -04:00,94,2025-01-13 16:00:00 -05:00,43.0,22,43.15,43.3,20,39.73,1044,13,True,39.4,3.75,234.4,,,,,
AAPL,2025-01-13,AAPL250417C00200000,AAPL,2025-04-17 16:00:00 -04:00,call,200,2024-08-15 09:30:00 -04:00,94,2025-01-13 16:00:00 -05:00,38.45,203,38.6,38.75,65,38.08,1668,80,True,34.4,4.2,234.4,,,,,
AAPL,2025-01-13,AAPL250417C00205000,AAPL,2025-04-17 16:00:00 -04:00,call,205,2024-08-15 09:30:00 -04:00,94,2025-01-13 16:00:00 -05:00,34.05,171,34.175,34.3,16,33.58,748,13,True,29.4,4.775,234.4,,,,,
AAPL,2025-01-13,AAPL250417C00210000,AAPL,2025-04-17 16:00:00 -04:00,call,210,2024-08-15 09:30:00 -04:00,94,2025-01-13 16:00:00 -05:00,29.85,32,29.925,30.0,7,29.02,722,62,True,24.4,5.525,234.4,,,,,
AAPL,2025-01-13,AAPL250417C00215000,AAPL,2025-04-17 16:00:00 -04:00,call,215,2024-08-15 09:30:00 -04:00,94,2025-01-13 16:00:00 -05:00,25.75,31,25.85,25.95,29,25.47,4108,118,True,19.4,6.45,234.4,,,,,
AAPL,2025-01-13,AAPL250417C00220000,AAPL,2025-04-17 16:00:00 -04:00,call,220,2024-08-15 09:30:00 -04:00,94,2025-01-13 16:00:00 -05:00,21.9,49,22.0,22.1,10,21.6,5760,60,True,14.4,7.6,234.4,,,,,
AAPL,2025-01-13,AAPL250417C00225000,AAPL,2025-04-17 16:00:00 -04:00,call,225,2024-08-15 09:30:00 -04:00,94,2025-01-13 16:00:00 -05:00,18.3,30,18.425,18.55,21,18.4,2350,283,True,9.4,9.025,234.4,,,,,
AAPL,2025-01-13,AAPL250417C00230000,AAPL,2025-04-17 16:00:00 -04:00,call,230,2024-08-15 09:30:00 -04:00,94,2025-01-13 16:00:00 -05:00,15.0,153,15.125,15.25,36,15.09,1676,753,True,4.4,10.725,234.4,,,,,
AAPL,2025-01-13,AAPL250417C00235000,AAPL,2025-04-17 16:00:00 -04:00,call,235,2024-08-15 09:30:00 -04:00,94,2025-01-13 16:00:00 -05:00,12.1,6,12.15,12.2,3,12.23,2436,362,False,0.0,12.15,234.4,,,,,
AAPL,2025-01-13,AAPL250417C00240000,AAPL,2025-04-17 16:00:00 -04:00,call,240,2024-08-15 09:30:00 -04:00,94,2025-01-13 16:00:00 -05:00,9.5,31,9.55,9.6,6,9.55,4827,489,False,0.0,9.55,234.4,,,,,
AAPL,2025-01-13,AAPL250417C00245000,AAPL,2025-04-17 16:00:00 -04:00,call,245,2024-08-15 09:30:00 -04:00,94,2025-01-13 16:00:00 -05:00,7.3,149,7.375,7.45,8,7.45,10498,510,False,0.0,7.375,234.4,,,,,
AAPL,2025-01-13,AAPL250417C00250000,AAPL,2025-04-17 16:00:00 -04:00,call,250,2024-08-15 09:30:00 -04:00,94,2025-01-13 16:00:00 -05:00,5.5,147,5.55,5.6,8,5.65,5768,785,False,0.0,5.55,234.4,,,,,
AAPL,2025-01-13,AAPL250417C00255000,AAPL,2025-04-17 16:00:00 -04:00,call,255,2024-08-15 09:30:00 -04:00,94,2025-01-13 16:00:00 -05:00,4.05,57,4.125,4.2,31,3.95,11263,270,False,0.0,4.125,234.4,,,,,
AAPL,2025-01-13,AAPL250417C00260000,AAPL,2025-04-17 16:00:00 -04:00,call,260,2024-08-15 09:30:00 -04:00,94,2025-01-13 16:00:00 -05:00,2.98,5,3.04,3.1,31,3.05,8825,1146,False,0.0,3.04,234.4,,,,,
AAPL,2025-01-13,AAPL250417C00265000,AAPL,2025-04-17 16:00:00 -04:00,call,265,2024-08-15 09:30:00 -04:00,94,2025-01-13 16:00:00 -05:00,2.16,7,2.2,2.24,17,2.13,6772,671,False,0.0,2.2,234.4,,,,,
