ticker,collection_date,optionSymbol,underlying,expiration,side,strike,firstTraded,dte,updated,bid,bidSize,mid,ask,askSize,last,openInterest,volume,inTheMoney,intrinsicValue,extrinsicValue,underlyingPrice,iv,delta,gamma,theta,vega
AMZN,2025-12-22,AMZN251226C00205000,AMZN,2025-12-26 16:00:00 -05:00,call,205.0,2025-11-06 09:30:00 -05:00,4,2025-12-22 16:00:00 -05:00,22.75,185,23.325,23.9,11,24.27,168,15,True,23.43,0.105,228.43,,,,,
AMZN,2025-12-22,AMZN251226C00207500,AMZN,2025-12-26 16:00:00 -05:00,call,207.5,2025-12-08 09:30:00 -05:00,4,2025-12-22 16:00:00 -05:00,20.45,184,21.4,22.35,25,22.05,38,6,True,20.93,0.47,228.43,,,,,
AMZN,2025-12-22,AMZN251226C00210000,AMZN,2025-12-26 16:00:00 -05:00,call,210.0,2025-11-06 09:30:00 -05:00,4,2025-12-22 16:00:00 -05:00,18.35,37,19.1,19.85,44,19.57,450,115,True,18.43,0.67,228.43,,,,,
AMZN,2025-12-22,AMZN251226C00212500,AMZN,2025-12-26 16:00:00 -05:00,call,212.5,2025-12-08 09:30:00 -05:00,4,2025-12-22 16:00:00 -05:00,15.2,248,16.475,17.75,49,16.41,73,22,True,15.93,0.545,228.43,,,,,
AMZN,2025-12-22,AMZN251226C00215000,AMZN,2025-12-26 16:00:00 -05:00,call,215.0,2025-11-06 09:30:00 -05:00,4,2025-12-22 16:00:00 -05:00,12.85,300,13.375,13.9,37,14.65,834,308,True,13.43,0.055,228.43,,,,,
AMZN,2025-12-22,AMZN251226C00217500,AMZN,2025-12-26 16:00:00 -05:00,call,217.5,2025-12-08 09:30:00 -05:00,4,2025-12-22 16:00:00 -05:00,10.95,36,11.2,11.45,30,11.22,1241,65,True,10.93,0.27,228.43,,,,,
AMZN,2025-12-22,AMZN251226C00220000,AMZN,2025-12-26 16:00:00 -05:00,call,220.0,2025-11-06 09:30:00 -05:00,4,2025-12-22 16:00:00 -05:00,8.5,38,8.725,8.95,40,8.78,3351,296,True,8.43,0.295,228.43,,,,,
AMZN,2025-12-22,AMZN251226C00222500,AMZN,2025-12-26 16:00:00 -05:00,call,222.5,2025-12-08 09:30:00 -05:00,4,2025-12-22 16:00:00 -05:00,6.25,23,6.4,6.55,17,6.35,1674,590,True,5.93,0.47,228.43,,,,,
AMZN,2025-12-22,AMZN251226C00225000,AMZN,2025-12-26 16:00:00 -05:00,call,225.0,2025-11-06 09:30:00 -05:00,4,2025-12-22 16:00:00 -05:00,4.15,26,4.25,4.35,37,4.35,7495,3347,True,3.43,0.82,228.43,,,,,
AMZN,2025-12-22,AMZN251226C00227500,AMZN,2025-12-26 16:00:00 -05:00,call,227.5,2025-12-08 09:30:00 -05:00,4,2025-12-22 16:00:00 -05:00,2.54,7,2.575,2.61,10,2.55,12112,12537,True,0.93,1.645,228.43,,,,,
AMZN,2025-12-22,AMZN251226C00230000,AMZN,2025-12-26 16:00:00 -05:00,call,230.0,2025-11-06 09:30:00 -05:00,4,2025-12-22 16:00:00 -05:00,1.32,30,1.34,1.36,15,1.33,19680,42851,False,0.0,1.34,228.43,,,,,
AMZN,2025-12-22,AMZN251226C00232500,AMZN,2025-12-26 16:00:00 -05:00,call,232.5,2025-12-08 09:30:00 -05:00,4,2025-12-22 16:00:00 -05:00,0.59,53,0.605,0.62,5,0.6,11539,20504,False,0.0,0.605,228.43,,,,,
AMZN,2025-12-22,AMZN251226C00235000,AMZN,2025-12-26 16:00:00 -05:00,call,235.0,2025-11-06 09:30:00 -05:00,4,2025-12-22 16:00:00 -05:00,0.25,9,0.255,0.26,2,0.25,22877,14548,False,0.0,0.255,228.43,,,,,
AMZN,2025-12-22,AMZN251226C00237500,AMZN,2025-12-26 16:00:00 -05:00,call,237.5,2025-12-08 09:30:00 -05:00,4,2025-12-22 16:00:00 -05:00,0.1,87,0.11,0.12,253,0.12,19590,7501,False,0.0,0.11,228.43,,,,,
AMZN,2025-12-22,AMZN251226C00240000,AMZN,2025-12-26 16:00:00 -05:00,call,240.0,2025-11-06 09:30:00 -05:00,4,2025-12-22 16:00:00 -05:00,0.06,251,0.065,0.07,387,0.06,13324,12273,False,0.0,0.065,228.43,,,,,
AMZN,2025-12-22,AMZN251226C00242500,AMZN,2025-12-26 16:00:00 -05:00,call,242.5,2025-12-08 09:30:00 -05:00,4,2025-12-22 16:00:00 -05:00,0.03,68,0.035,0.04,68,0.04,2289,903,False,0.0,0.035,228.43,,,,,
AMZN,2025-12-22,AMZN251226C00245000,AMZN,2025-12-26 16:00:00 -05:00,call,245.0,2025-11-06 09:30:00 -05:00,4,2025-12-22 16:00:00 -05:00,0.02,12,0.025,0.03,44,0.03,8937,998,False,0.0,0.025,228.43,,,,,
AMZN,2025-12-22,AMZN251226C00247500,AMZN,2025-12-26 16:00:00 -05:00,call,247.5,2025-12-08 09:30:00 -05:00,4,2025-12-22 16:00:00 -05:00,0.01,5,0.015,0.02,12,0.02,460,204,False,0.0,0.015,228.43,,,,,
AMZN,2025-12-22,AMZN251226C00250000,AMZN,2025-12-26 16:00:00 -05:00,call,250.0,2025-11-06 09:30:00 -05:00,4,2025-12-22 16:00:00 -05:00,0.01,6,0.015,0.02,22,0.01,9508,2103,False,0.0,0.015,228.43,,,,,
AMZN,2025-12-22,AMZN251226C00252500,AMZN,2025-12-26 16:00:00 -05:00,call,252.5,2025-12-08 09:30:00 -05:00,4,2025-12-22 16:00:00 -05:00,0.0,0,0.005,0.01,498,0.01,519,602,False,0.0,0.005,228.43,,,,,
AMZN,2025-12-22,AMZN251226P00205000,AMZN,2025-12-26 16:00:00 -05:00,put,205.0,2025-11-06 09:30:00 -05:00,4,2025-12-22 16:00:00 -05:00,0.02,16,0.03,0.04,75,0.02,1557,1384,False,0.0,0.03,228.43,,,,,
AMZN,2025-12-22,AMZN251226P00207500,AMZN,2025-12-26 16:00:00 -05:00,put,207.5,2025-12-08 09:30:00 -05:00,4,2025-12-22 16:00:00 -05:00,0.03,10,0.035,0.04,23,0.04,1414,942,False,0.0,0.035,228.43,,,,,
AMZN,2025-12-22,AMZN251226P00210000,AMZN,2025-12-26 16:00:00 -05:00,put,210.0,2025-11-06 09:30:00 -05:00,4,2025-12-22 16:00:00 -05:00,0.04,39,0.045,0.05,48,0.04,7957,892,False,0.0,0.045,228.43,,,,,
AMZN,2025-12-22,AMZN251226P00212500,AMZN,2025-12-26 16:00:00 -05:00,put,212.5,2025-12-08 09:30:00 -05:00,4,2025-12-22 16:00:00 -05:00,0.05,75,0.06,0.07,75,0.06,2698,912,False,0.0,0.06,228.43,,,,,
AMZN,2025-12-22,AMZN251226P00215000,AMZN,2025-12-26 16:00:00 -05:00,put,215.0,2025-11-06 09:30:00 -05:00,4,2025-12-22 16:00:00 -05:00,0.07,81,0.08,0.09,96,0.08,4183,2545,False,0.0,0.08,228.43,,,,,
AMZN,2025-12-22,AMZN251226P00217500,AMZN,2025-12-26 16:00:00 -05:00,put,217.5,2025-12-08 09:30:00 -05:00,4,2025-12-22 16:00:00 -05:00,0.1,6,0.105,0.11,20,0.1,2897,2787,False,0.0,0.105,228.43,,,,,
AMZN,2025-12-22,AMZN251226P00220000,AMZN,2025-12-26 16:00:00 -05:00,put,220.0,2025-11-06 09:30:00 -05:00,4,2025-12-22 16:00:00 -05:00,0.16,20,0.165,0.17,45,0.17,7100,6599,False,0.0,0.165,228.43,,,,,
AMZN,2025-12-22,AMZN251226P00222500,AMZN,2025-12-26 16:00:00 -05:00,put,222.5,2025-12-08 09:30:00 -05:00,4,2025-12-22 16:00:00 -05:00,0.3,1,0.315,0.33,50,0.32,7599,10909,False,0.0,0.315,228.43,,,,,
AMZN,2025-12-22,AMZN251226P00225000,AMZN,2025-12-26 16:00:00 -05:00,put,225.0,2025-11-06 09:30:00 -05:00,4,2025-12-22 16:00:00 -05:00,0.69,9,0.705,0.72,13,0.71,6805,14349,False,0.0,0.705,228.43,,,,,
AMZN,2025-12-22,AMZN251226P00227500,AMZN,2025-12-26 16:00:00 -05:00,put,227.5,2025-12-08 09:30:00 -05:00,4,2025-12-22 16:00:00 -05:00,1.46,5,1.495,1.53,9,1.51,3016,8271,False,0.0,1.495,228.43,,,,,
AMZN,2025-12-22,AMZN251226P00230000,AMZN,2025-12-26 16:00:00 -05:00,put,230.0,2025-11-06 09:30:00 -05:00,4,2025-12-22 16:00:00 -05:00,2.75,10,2.79,2.83,1,2.77,3055,2438,True,1.57,1.22,228.43,,,,,
AMZN,2025-12-22,AMZN251226P00232500,AMZN,2025-12-26 16:00:00 -05:00,put,232.5,2025-12-08 09:30:00 -05:00,4,2025-12-22 16:00:00 -05:00,4.5,5,4.6,4.7,13,4.51,680,231,True,4.07,0.53,228.43,,,,,
AMZN,2025-12-22,AMZN251226P00235000,AMZN,2025-12-26 16:00:00 -05:00,put,235.0,2025-11-06 09:30:00 -05:00,4,2025-12-22 16:00:00 -05:00,6.5,42,6.7,6.9,37,6.61,964,267,True,6.57,0.13,228.43,,,,,
AMZN,2025-12-22,AMZN251226P00237500,AMZN,2025-12-26 16:00:00 -05:00,put,237.5,2025-12-08 09:30:00 -05:00,4,2025-12-22 16:00:00 -05:00,8.85,37,9.1,9.35,23,9.88,214,125,True,9.07,0.03,228.43,,,,,
AMZN,2025-12-22,AMZN251226P00240000,AMZN,2025-12-26 16:00:00 -05:00,put,240.0,2025-11-06 09:30:00 -05:00,4,2025-12-22 16:00:00 -05:00,11.1,211,11.45,11.8,37,10.8,1098,351,True,11.57,0.12,228.43,,,,,
AMZN,2025-12-22,AMZN251226P00242500,AMZN,2025-12-26 16:00:00 -05:00,put,242.5,2025-12-08 09:30:00 -05:00,4,2025-12-22 16:00:00 -05:00,13.25,160,14.1,14.95,10,14.39,85,90,True,14.07,0.03,228.43,,,,,
AMZN,2025-12-22,AMZN251226P00245000,AMZN,2025-12-26 16:00:00 -05:00,put,245.0,2025-11-06 09:30:00 -05:00,4,2025-12-22 16:00:00 -05:00,15.4,171,16.575,17.75,10,16.75,7,1,True,16.57,0.005,228.43,,,,,
AMZN,2025-12-22,AMZN251226P00247500,AMZN,2025-12-26 16:00:00 -05:00,put,247.5,2025-12-08 09:30:00 -05:00,4,2025-12-22 16:00:00 -05:00,17.9,163,19.075,20.25,8,24.4,0,0,True,19.07,0.005,228.43,,,,,
AMZN,2025-12-22,AMZN251226P00250000,AMZN,2025-12-26 16:00:00 -05:00,put,250.0,2025-11-06 09:30:00 -05:00,4,2025-12-22 16:00:00 -05:00,20.45,162,21.575,22.7,10,23.15,3,2,True,21.57,0.005,228.43,,,,,
AMZN,2025-12-22,AMZN251226P00252500,AMZN,2025-12-26 16:00:00 -05:00,put,252.5,2025-12-08 09:30:00 -05:00,4,2025-12-22 16:00:00 -05:00,22.9,163,24.075,25.25,8,27.55,0,0,True,24.07,0.005,228.43,,,,,
