ticker,collection_date,optionSymbol,underlying,expiration,side,strike,firstTraded,dte,updated,bid,bidSize,mid,ask,askSize,last,openInterest,volume,inTheMoney,intrinsicValue,extrinsicValue,underlyingPrice,iv,delta,gamma,theta,vega
AMZN,2025-11-03,AMZN260515C00205000,AMZN,2026-05-15 16:00:00 -04:00,call,205,2025-06-23 09:30:00 -04:00,193,2025-11-03 16:00:00 -05:00,60.2,19,60.425,60.65,22,62.27,453,29,True,49,11.425,254,,,,,
AMZN,2025-11-03,AMZN260515C00210000,AMZN,2026-05-15 16:00:00 -04:00,call,210,2025-06-23 09:30:00 -04:00,193,2025-11-03 16:00:00 -05:00,56.35,12,56.525,56.7,11,57.07,3195,325,True,44,12.525,254,,,,,
AMZN,2025-11-03,AMZN260515C00215000,AMZN,2026-05-15 16:00:00 -04:00,call,215,2025-06-23 09:30:00 -04:00,193,2025-11-03 16:00:00 -05:00,52.6,14,52.8,53.0,7,54.25,289,57,True,39,13.8,254,,,,,
AMZN,2025-11-03,AMZN260515C00220000,AMZN,2026-05-15 16:00:00 -04:00,call,220,2025-06-23 09:30:00 -04:00,193,2025-11-03 16:00:00 -05:00,48.95,13,49.1,49.25,5,49.1,707,60,True,34,15.1,254,,,,,
AMZN,2025-11-03,AMZN260515C00225000,AMZN,2026-05-15 16:00:00 -04:00,call,225,2025-06-23 09:30:00 -04:00,193,2025-11-03 16:00:00 -05:00,45.5,14,45.65,45.8,12,46.1,1315,322,True,29,16.65,254,,,,,
AMZN,2025-11-03,AMZN260515C00230000,AMZN,2026-05-15 16:00:00 -04:00,call,230,2025-06-23 09:30:00 -04:00,193,2025-11-03 16:00:00 -05:00,42.15,27,42.35,42.55,17,42.8,1756,143,True,24,18.35,254,,,,,
AMZN,2025-11-03,AMZN260515C00235000,AMZN,2026-05-15 16:00:00 -04:00,call,235,2025-06-23 09:30:00 -04:00,193,2025-11-03 16:00:00 -05:00,39.0,14,39.175,39.35,17,39.35,2865,252,True,19,20.175,254,,,,,
AMZN,2025-11-03,AMZN260515C00240000,AMZN,2026-05-15 16:00:00 -04:00,call,240,2025-06-23 09:30:00 -04:00,193,2025-11-03 16:00:00 -05:00,35.95,82,36.1,36.25,44,36.8,2082,410,True,14,22.1,254,,,,,
AMZN,2025-11-03,AMZN260515C00245000,AMZN,2026-05-15 16:00:00 -04:00,call,245,2025-06-23 09:30:00 -04:00,193,2025-11-03 16:00:00 -05:00,33.1,37,33.275,33.45,98,33.1,2057,188,True,9,24.275,254,,,,,
AMZN,2025-11-03,AMZN260515C00250000,AMZN,2026-05-15 16:00:00 -04:00,call,250,2025-06-23 09:30:00 -04:00,193,2025-11-03 16:00:00 -05:00,30.4,43,30.575,30.75,14,30.85,2618,167,True,4,26.575,254,,,,,
AMZN,2025-11-03,AMZN260515C00255000,AMZN,2026-05-15 16:00:00 -04:00,call,255,2025-06-23 09:30:00 -04:00,193,2025-11-03 16:00:00 -05:00,27.9,7,28.0,28.1,13,27.9,465,202,False,0,28.0,254,,,,,
AMZN,2025-11-03,AMZN260515C00260000,AMZN,2026-05-15 16:00:00 -04:00,call,260,2025-06-23 09:30:00 -04:00,193,2025-11-03 16:00:00 -05:00,25.45,51,25.6,25.75,42,25.45,25276,16176,False,0,25.6,254,,,,,
AMZN,2025-11-03,AMZN260515C00265000,AMZN,2026-05-15 16:00:00 -04:00,call,265,2025-06-23 09:30:00 -04:00,193,2025-11-03 16:00:00 -05:00,23.25,32,23.4,23.55,74,23.75,380,225,False,0,23.4,254,,,,,
AMZN,2025-11-03,AMZN260515C00270000,AMZN,2026-05-15 16:00:00 -04:00,call,270,2025-06-23 09:30:00 -04:00,193,2025-11-03 16:00:00 -05:00,21.2,16,21.325,21.45,66,21.5,775,203,False,0,21.325,254,,,,,
AMZN,2025-11-03,AMZN260515C00275000,AMZN,2026-05-15 16:00:00 -04:00,call,275,2025-06-23 09:30:00 -04:00,193,2025-11-03 16:00:00 -05:00,19.25,39,19.375,19.5,24,19.75,653,119,False,0,19.375,254,,,,,
AMZN,2025-11-03,AMZN260515C00280000,AMZN,2026-05-15 16:00:00 -04:00,call,280,2025-06-23 09:30:00 -04:00,193,2025-11-03 16:00:00 -05:00,17.5,27,17.625,17.75,60,17.65,1475,309,False,0,17.625,254,,,,,
AMZN,2025-11-03,AMZN260515C00285000,AMZN,2026-05-15 16:00:00 -04:00,call,285,2025-06-23 09:30:00 -04:00,193,2025-11-03 16:00:00 -05:00,15.85,37,15.95,16.05,6,16.2,1057,67,False,0,15.95,254,,,,,
AMZN,2025-11-03,AMZN260515C00290000,AMZN,2026-05-15 16:00:00 -04:00,call,290,2025-06-23 09:30:00 -04:00,193,2025-11-03 16:00:00 -05:00,14.35,48,14.5,14.65,84,15.0,860,9,False,0,14.5,254,,,,,
AMZN,2025-11-03,AMZN260515C00295000,AMZN,2026-05-15 16:00:00 -04:00,call,295,2025-06-23 09:30:00 -04:00,193,2025-11-03 16:00:00 -05:00,13.0,55,13.125,13.25,76,14.16,240,12,False,0,13.125,254,,,,,
AMZN,2025-11-03,AMZN260515C00300000,AMZN,2026-05-15 16:00:00 -04:00,call,300,2025-06-23 09:30:00 -04:00,193,2025-11-03 16:00:00 -05:00,11.75,39,11.85,11.95,22,11.9,869,261,False,0,11.85,254,,,,,
AMZN,2025-11-03,AMZN260515P00205000,AMZN,2026-05-15 16:00:00 -04:00,put,205,2025-06-23 09:30:00 -04:00,193,2025-11-03 16:00:00 -05:00,6.35,47,6.45,6.55,146,6.42,1843,8,False,0,6.45,254,,,,,
AMZN,2025-11-03,AMZN260515P00210000,AMZN,2026-05-15 16:00:00 -04:00,put,210,2025-06-23 09:30:00 -04:00,193,2025-11-03 16:00:00 -05:00,7.4,50,7.5,7.6,208,7.12,2822,2,False,0,7.5,254,,,,,
AMZN,2025-11-03,AMZN260515P00215000,AMZN,2026-05-15 16:00:00 -04:00,put,215,2025-06-23 09:30:00 -04:00,193,2025-11-03 16:00:00 -05:00,8.55,34,8.65,8.75,205,8.2,353,21,False,0,8.65,254,,,,,
AMZN,2025-11-03,AMZN260515P00220000,AMZN,2026-05-15 16:00:00 -04:00,put,220,2025-06-23 09:30:00 -04:00,193,2025-11-03 16:00:00 -05:00,9.85,31,9.95,10.05,189,9.94,1625,42,False,0,9.95,254,,,,,
