ticker,collection_date,optionSymbol,underlying,expiration,side,strike,firstTraded,dte,updated,bid,bidSize,mid,ask,askSize,last,openInterest,volume,inTheMoney,intrinsicValue,extrinsicValue,underlyingPrice,is_illiquid,spread,relative_spread,moneyness,moneyness_pct,moneyness_cat,phase,days_from_apr2,realised_vol
CAT,2025-07-21,CAT260116C00310000,CAT,2026-01-16 21:00:00,call,310,2023-09-11 13:30:00,179,2025-07-21 20:00:00,108.65,28,109.625,110.6,1,107.85,123,0,True,100.07,9.555,410.07,False,1.9499999999999889,0.0177879133409349,0.7559684931840905,-24.403150681590947,ITM,3,110,0.18897493333306764
CAT,2025-07-21,CAT260116C00320000,CAT,2026-01-16 21:00:00,call,320,2023-09-11 13:30:00,179,2025-07-21 20:00:00,99.9,17,101.1,102.3,96,106.0,514,8,True,90.07,11.03,410.07,False,2.3999999999999915,0.0237388724035607,0.7803545736093838,-21.96454263906162,ITM,3,110,0.18897493333306764
CAT,2025-07-21,CAT260116C00330000,CAT,2026-01-16 21:00:00,call,330,2023-09-11 13:30:00,179,2025-07-21 20:00:00,91.15,6,92.025,92.9,12,92.9,283,0,True,80.07,11.955,410.07,False,1.75,0.0190165715838087,0.804740654034677,-19.5259345965323,ITM,3,110,0.18897493333306764
CAT,2025-07-21,CAT260116C00340000,CAT,2026-01-16 21:00:00,call,340,2023-09-11 13:30:00,179,2025-07-21 20:00:00,82.95,8,83.925,84.9,1,83.81,1498,5,True,70.07,13.855,410.07,False,1.9500000000000028,0.0232350312779267,0.8291267344599703,-17.087326554002974,ITM,3,110,0.18897493333306764
CAT,2025-07-21,CAT260116C00350000,CAT,2026-01-16 21:00:00,call,350,2023-09-11 13:30:00,179,2025-07-21 20:00:00,74.45,6,75.225,76.0,9,76.85,510,0,True,60.07,15.155,410.07,False,1.5499999999999972,0.0206048521103356,0.8535128148852635,-14.64871851147365,ITM,3,110,0.18897493333306764
CAT,2025-07-21,CAT260116C00360000,CAT,2026-01-16 21:00:00,call,360,2023-09-11 13:30:00,179,2025-07-21 20:00:00,66.8,9,67.4,68.0,31,70.48,958,1,True,50.07,17.33,410.07,False,1.2000000000000028,0.0178041543026706,0.8778988953105568,-12.210110468944324,ITM,3,110,0.18897493333306764
CAT,2025-07-21,CAT260116C00370000,CAT,2026-01-16 21:00:00,call,370,2023-09-11 13:30:00,179,2025-07-21 20:00:00,59.1,5,59.575,60.05,7,64.44,1156,2,True,40.07,19.505,410.07,False,0.9499999999999956,0.0159462861938731,0.90228497573585,-9.771502426415,ITM,3,110,0.18897493333306764
CAT,2025-07-21,CAT260116C00380000,CAT,2026-01-16 21:00:00,call,380,2023-09-11 13:30:00,179,2025-07-21 20:00:00,51.8,8,52.625,53.45,29,54.59,699,0,True,30.07,22.555,410.07,False,1.6500000000000057,0.0313539192399051,0.9266710561611432,-7.332894383885677,ITM,3,110,0.18897493333306764
CAT,2025-07-21,CAT260116C00390000,CAT,2026-01-16 21:00:00,call,390,2023-09-11 13:30:00,179,2025-07-21 20:00:00,45.3,6,45.975,46.65,7,48.6,409,0,True,20.07,25.905,410.07,False,1.3500000000000014,0.0293637846655791,0.9510571365864364,-4.894286341356352,ITM,3,110,0.18897493333306764
CAT,2025-07-21,CAT260116C00400000,CAT,2026-01-16 21:00:00,call,400,2023-09-11 13:30:00,179,2025-07-21 20:00:00,39.05,16,39.725,40.4,39,40.37,1379,2,True,10.07,29.655,410.07,False,1.3500000000000014,0.0339836375078666,0.9754432170117298,-2.4556782988270283,ATM,3,110,0.18897493333306764
