ticker,collection_date,optionSymbol,underlying,expiration,side,strike,firstTraded,dte,updated,bid,bidSize,mid,ask,askSize,last,openInterest,volume,inTheMoney,intrinsicValue,extrinsicValue,underlyingPrice,is_illiquid,spread,relative_spread,moneyness,moneyness_pct,moneyness_cat,phase,days_from_apr2,realised_vol
CAT,2025-12-22,CAT260618C00430000,CAT,2026-06-18 20:00:00,call,430,2024-06-18 13:30:00,178,2025-12-22 21:00:00,165.6,14,167.175,168.75,20,178.43,151,0,True,152.41,14.765,582.41,False,3.1500000000000057,0.0188425302826379,0.7383114987723426,-26.168850122765747,ITM,3,264,0.3308792042013463
CAT,2025-12-22,CAT260618C00440000,CAT,2026-06-18 20:00:00,call,440,2024-06-18 13:30:00,178,2025-12-22 21:00:00,157.0,42,158.55,160.1,32,156.95,692,1,True,142.41,16.14,582.41,False,3.0999999999999943,0.0195521917376221,0.7554815336275134,-24.45184663724867,ITM,3,264,0.3308792042013463
CAT,2025-12-22,CAT260618C00450000,CAT,2026-06-18 20:00:00,call,450,2024-06-18 13:30:00,178,2025-12-22 21:00:00,149.5,10,150.425,151.35,14,135.7,246,0,True,132.41,18.015,582.41,False,1.8499999999999943,0.0122984876184144,0.772651568482684,-22.734843151731592,ITM,3,264,0.3308792042013463
CAT,2025-12-22,CAT260618C00460000,CAT,2026-06-18 20:00:00,call,460,2024-06-18 13:30:00,178,2025-12-22 21:00:00,140.25,38,141.825,143.4,14,123.26,314,0,True,122.41,19.415,582.41,False,3.1500000000000057,0.0222104706504495,0.7898216033378548,-21.01783966621452,ITM,3,264,0.3308792042013463
CAT,2025-12-22,CAT260618C00470000,CAT,2026-06-18 20:00:00,call,470,2024-06-18 13:30:00,178,2025-12-22 21:00:00,132.25,50,133.875,135.5,40,131.7,227,1,True,112.41,21.465,582.41,False,3.25,0.0242763772175536,0.8069916381930256,-19.30083618069744,ITM,3,264,0.3308792042013463
CAT,2025-12-22,CAT260618C00480000,CAT,2026-06-18 20:00:00,call,480,2024-06-18 13:30:00,178,2025-12-22 21:00:00,125.55,6,126.65,127.75,13,109.61,220,0,True,102.41,24.24,582.41,False,2.200000000000003,0.0173707066719305,0.8241616730481963,-17.58383269518037,ITM,3,264,0.3308792042013463
CAT,2025-12-22,CAT260618C00490000,CAT,2026-06-18 20:00:00,call,490,2024-06-25 13:30:00,178,2025-12-22 21:00:00,117.9,7,118.9,119.9,17,102.8,50,0,True,92.41,26.49,582.41,False,2.0,0.016820857863751,0.8413317079033671,-15.86682920966329,ITM,3,264,0.3308792042013463
CAT,2025-12-22,CAT260618C00500000,CAT,2026-06-18 20:00:00,call,500,2024-07-16 13:30:00,178,2025-12-22 21:00:00,109.55,48,111.15,112.75,45,111.85,287,4,True,82.41,28.74,582.41,False,3.200000000000003,0.0287899235267656,0.8585017427585379,-14.149825724146217,ITM,3,264,0.3308792042013463
CAT,2025-12-22,CAT260618C00520000,CAT,2026-06-18 20:00:00,call,520,2024-08-27 13:30:00,178,2025-12-22 21:00:00,96.05,31,97.4,98.75,31,94.0,310,1,True,62.41,34.99,582.41,False,2.700000000000003,0.0277207392197125,0.8928418124688794,-10.715818753112064,ITM,3,264,0.3308792042013463
CAT,2025-12-22,CAT260618C00540000,CAT,2026-06-18 20:00:00,call,540,2024-09-20 13:30:00,178,2025-12-22 21:00:00,82.95,16,84.225,85.5,17,75.45,90,0,True,42.41,41.815,582.41,False,2.549999999999997,0.0302760463045413,0.9271818821792208,-7.281811782077913,ITM,3,264,0.3308792042013463
CAT,2025-12-22,CAT260618C00560000,CAT,2026-06-18 20:00:00,call,560,2024-09-25 13:30:00,178,2025-12-22 21:00:00,71.0,59,72.425,73.85,58,69.52,174,1,True,22.41,50.015,582.41,False,2.8499999999999943,0.039351052813255,0.9615219518895624,-3.847804811043761,ITM,3,264,0.3308792042013463
CAT,2025-12-22,CAT260618C00580000,CAT,2026-06-18 20:00:00,call,580,2024-09-27 13:30:00,178,2025-12-22 21:00:00,60.05,77,61.5,62.95,56,61.38,105,5,True,2.41,59.09,582.41,False,2.9000000000000057,0.0471544715447155,0.995862021599904,-0.4137978400096097,ATM,3,264,0.3308792042013463
CAT,2025-12-22,CAT260618C00600000,CAT,2026-06-18 20:00:00,call,600,2024-11-08 14:30:00,178,2025-12-22 21:00:00,50.15,76,51.725,53.3,69,50.5,780,17,False,0.0,51.725,582.41,False,3.1499999999999986,0.0608989850169163,1.0302020913102454,3.020209131024542,OTM,3,264,0.3308792042013463
CAT,2025-12-22,CAT260618C00620000,CAT,2026-06-18 20:00:00,call,620,2025-07-21 13:30:00,178,2025-12-22 21:00:00,42.45,39,43.725,45.0,77,43.0,172,5,False,0.0,43.725,582.41,False,2.549999999999997,0.0583190394511148,1.064542161020587,6.454216102058694,OTM,3,264,0.3308792042013463
CAT,2025-12-22,CAT260618C00640000,CAT,2026-06-18 20:00:00,call,640,2025-07-28 13:30:00,178,2025-12-22 21:00:00,34.05,85,35.525,37.0,63,34.05,1300,4,False,0.0,35.525,582.41,False,2.950000000000003,0.0830401125967629,1.0988822307309285,9.888223073092844,OTM,3,264,0.3308792042013463
CAT,2025-12-22,CAT260618C00660000,CAT,2026-06-18 20:00:00,call,660,2025-09-24 13:30:00,178,2025-12-22 21:00:00,28.1,82,29.4,30.7,50,29.79,137,13,False,0.0,29.4,582.41,False,2.599999999999998,0.0884353741496598,1.13322230044127,13.322230044126997,OTM,3,264,0.3308792042013463
CAT,2025-12-22,CAT260618C00680000,CAT,2026-06-18 20:00:00,call,680,2025-09-24 13:30:00,178,2025-12-22 21:00:00,22.65,93,24.075,25.5,58,24.3,51,5,False,0.0,24.075,582.41,False,2.8500000000000014,0.118380062305296,1.1675623701516116,16.756237015161147,OTM,3,264,0.3308792042013463
CAT,2025-12-22,CAT260618C00700000,CAT,2026-06-18 20:00:00,call,700,2025-09-30 13:30:00,178,2025-12-22 21:00:00,18.1,97,19.575,21.05,48,19.7,72,6,False,0.0,19.575,582.41,False,2.9499999999999997,0.1507024265644955,1.2019024398619529,20.1902439861953,OTM,3,264,0.3308792042013463
CAT,2025-12-22,CAT260618C00720000,CAT,2026-06-18 20:00:00,call,720,2025-10-08 13:30:00,178,2025-12-22 21:00:00,14.3,123,15.925,17.55,75,16.0,108,13,False,0.0,15.925,582.41,False,3.25,0.2040816326530612,1.2362425095722944,23.62425095722945,OTM,3,264,0.3308792042013463
CAT,2025-12-22,CAT260618C00740000,CAT,2026-06-18 20:00:00,call,740,2025-10-10 13:30:00,178,2025-12-22 21:00:00,11.45,103,13.125,14.8,91,13.05,80,8,False,0.0,13.125,582.41,False,3.3500000000000014,0.2552380952380953,1.270582579282636,27.0582579282636,OTM,3,264,0.3308792042013463
CAT,2025-12-22,CAT260618P00430000,CAT,2026-06-18 20:00:00,put,430,2024-06-18 13:30:00,178,2025-12-22 21:00:00,7.3,39,7.875,8.45,13,11.05,323,0,False,0.0,7.875,582.41,False,1.1499999999999997,0.1460317460317459,0.7383114987723426,-26.168850122765747,OTM,3,264,0.3308792042013463
CAT,2025-12-22,CAT260618P00440000,CAT,2026-06-18 20:00:00,put,440,2024-06-18 13:30:00,178,2025-12-22 21:00:00,9.2,24,9.65,10.1,26,11.42,301,0,False,0.0,9.65,582.41,False,0.9000000000000004,0.0932642487046632,0.7554815336275134,-24.45184663724867,OTM,3,264,0.3308792042013463
