ticker,collection_date,optionSymbol,underlying,expiration,side,strike,firstTraded,dte,updated,bid,bidSize,mid,ask,askSize,last,openInterest,volume,inTheMoney,intrinsicValue,extrinsicValue,underlyingPrice,iv,delta,gamma,theta,vega
CAT,2026-01-12,CAT260116C00605000,CAT,2026-01-16 16:00:00 -05:00,call,605.0,2025-12-22 09:30:00 -05:00,4,2026-01-12 16:00:00 -05:00,25.75,72,26.975,28.2,75,26.8,104,17,True,24.77,2.205,629.77,,,,,
CAT,2026-01-12,CAT260116C00607500,CAT,2026-01-16 16:00:00 -05:00,call,607.5,2026-01-05 09:30:00 -05:00,4,2026-01-12 16:00:00 -05:00,23.55,24,24.75,25.95,27,22.66,29,3,True,22.27,2.48,629.77,,,,,
CAT,2026-01-12,CAT260116C00610000,CAT,2026-01-16 16:00:00 -05:00,call,610.0,2025-11-19 09:30:00 -05:00,4,2026-01-12 16:00:00 -05:00,21.65,24,23.0,24.35,73,23.3,484,87,True,19.77,3.23,629.77,,,,,
CAT,2026-01-12,CAT260116C00612500,CAT,2026-01-16 16:00:00 -05:00,call,612.5,2026-01-05 09:30:00 -05:00,4,2026-01-12 16:00:00 -05:00,19.2,82,20.625,22.05,39,19.09,32,6,True,17.27,3.355,629.77,,,,,
CAT,2026-01-12,CAT260116C00615000,CAT,2026-01-16 16:00:00 -05:00,call,615.0,2025-12-22 09:30:00 -05:00,4,2026-01-12 16:00:00 -05:00,18.3,22,19.3,20.3,41,17.6,1151,505,True,14.77,4.53,629.77,,,,,
CAT,2026-01-12,CAT260116C00617500,CAT,2026-01-16 16:00:00 -05:00,call,617.5,2026-01-09 09:30:00 -05:00,4,2026-01-12 16:00:00 -05:00,16.45,29,17.45,18.45,52,16.22,1136,479,True,12.27,5.18,629.77,,,,,
CAT,2026-01-12,CAT260116C00620000,CAT,2026-01-16 16:00:00 -05:00,call,620.0,2025-09-24 09:30:00 -04:00,4,2026-01-12 16:00:00 -05:00,14.5,41,15.475,16.45,64,15.5,2681,279,True,9.77,5.705,629.77,,,,,
CAT,2026-01-12,CAT260116C00622500,CAT,2026-01-16 16:00:00 -05:00,call,622.5,2026-01-09 09:30:00 -05:00,4,2026-01-12 16:00:00 -05:00,13.05,38,14.025,15.0,49,12.41,15,19,True,7.27,6.755,629.77,,,,,
CAT,2026-01-12,CAT260116C00625000,CAT,2026-01-16 16:00:00 -05:00,call,625.0,2025-12-22 09:30:00 -05:00,4,2026-01-12 16:00:00 -05:00,11.45,60,11.925,12.4,41,12.0,261,103,True,4.77,7.155,629.77,,,,,
CAT,2026-01-12,CAT260116C00627500,CAT,2026-01-16 16:00:00 -05:00,call,627.5,2026-01-09 09:30:00 -05:00,4,2026-01-12 16:00:00 -05:00,10.05,65,10.525,11.0,58,10.52,4,91,True,2.27,8.255,629.77,,,,,
CAT,2026-01-12,CAT260116C00630000,CAT,2026-01-16 16:00:00 -05:00,call,630.0,2025-11-19 09:30:00 -05:00,4,2026-01-12 16:00:00 -05:00,8.75,64,9.15,9.55,60,9.1,1274,234,False,0.0,9.15,629.77,,,,,
CAT,2026-01-12,CAT260116C00632500,CAT,2026-01-16 16:00:00 -05:00,call,632.5,2026-01-09 09:30:00 -05:00,4,2026-01-12 16:00:00 -05:00,7.4,79,7.8,8.2,5,7.78,12,25,False,0.0,7.8,629.77,,,,,
CAT,2026-01-12,CAT260116C00635000,CAT,2026-01-16 16:00:00 -05:00,call,635.0,2025-12-22 09:30:00 -05:00,4,2026-01-12 16:00:00 -05:00,6.4,94,6.95,7.5,81,7.02,95,221,False,0.0,6.95,629.77,,,,,
CAT,2026-01-12,CAT260116C00637500,CAT,2026-01-16 16:00:00 -05:00,call,637.5,2026-01-09 09:30:00 -05:00,4,2026-01-12 16:00:00 -05:00,5.05,67,6.425,7.8,60,5.3,12,23,False,0.0,6.425,629.77,,,,,
CAT,2026-01-12,CAT260116C00640000,CAT,2026-01-16 16:00:00 -05:00,call,640.0,2025-09-24 09:30:00 -04:00,4,2026-01-12 16:00:00 -05:00,4.7,146,4.975,5.25,40,5.0,749,678,False,0.0,4.975,629.77,,,,,
