ticker,collection_date,optionSymbol,underlying,expiration,side,strike,firstTraded,dte,updated,bid,bidSize,mid,ask,askSize,last,openInterest,volume,inTheMoney,intrinsicValue,extrinsicValue,underlyingPrice,is_illiquid,spread,relative_spread,moneyness,moneyness_pct,moneyness_cat,phase,days_from_apr2,realised_vol
AAPL,2025-06-30,AAPL251219C00160000,AAPL,2025-12-19 21:00:00,call,160,2023-01-25 14:30:00,172,2025-06-30 20:00:00,50.6,6,50.775,50.95,38,51.15,1487,4,True,45.17,5.605,205.17,False,0.3500000000000014,0.0068931560807484,0.7798411073743725,-22.015889262562748,ITM,3,89,0.18260636002476344
AAPL,2025-06-30,AAPL251219C00165000,AAPL,2025-12-19 21:00:00,call,165,2023-01-25 14:30:00,172,2025-06-30 20:00:00,46.3,30,46.475,46.65,70,47.83,2600,30,True,40.17,6.305,205.17,False,0.3500000000000014,0.0075309306078537,0.8042111419798217,-19.578885802017837,ITM,3,89,0.18260636002476344
AAPL,2025-06-30,AAPL251219C00170000,AAPL,2025-12-19 21:00:00,call,170,2023-01-25 14:30:00,172,2025-06-30 20:00:00,42.05,35,42.25,42.45,54,43.55,4191,25,True,35.17,7.08,205.17,False,0.4000000000000057,0.0094674556213019,0.8285811765852708,-17.14188234147292,ITM,3,89,0.18260636002476344
AAPL,2025-06-30,AAPL251219C00175000,AAPL,2025-12-19 21:00:00,call,175,2023-01-25 14:30:00,172,2025-06-30 20:00:00,38.05,9,38.2,38.35,45,39.2,2015,24,True,30.17,8.03,205.17,False,0.3000000000000042,0.0078534031413613,0.8529512111907199,-14.704878880928003,ITM,3,89,0.18260636002476344
AAPL,2025-06-30,AAPL251219C00180000,AAPL,2025-12-19 21:00:00,call,180,2023-01-25 14:30:00,172,2025-06-30 20:00:00,34.1,129,34.275,34.45,33,34.6,26257,273,True,25.17,9.105,205.17,False,0.3500000000000014,0.0102115244347192,0.8773212457961691,-12.267875420383092,ITM,3,89,0.18260636002476344
AAPL,2025-06-30,AAPL251219C00185000,AAPL,2025-12-19 21:00:00,call,185,2023-01-25 14:30:00,172,2025-06-30 20:00:00,30.35,104,30.55,30.75,53,30.65,2411,148,True,20.17,10.38,205.17,False,0.3999999999999986,0.0130932896890343,0.9016912804016184,-9.830871959838175,ITM,3,89,0.18260636002476344
AAPL,2025-06-30,AAPL251219C00190000,AAPL,2025-12-19 21:00:00,call,190,2023-01-25 14:30:00,172,2025-06-30 20:00:00,26.9,2,27.025,27.15,57,27.85,3256,56,True,15.17,11.855,205.17,False,0.25,0.0092506938020351,0.9260613150070672,-7.393868499293263,ITM,3,89,0.18260636002476344
AAPL,2025-06-30,AAPL251219C00195000,AAPL,2025-12-19 21:00:00,call,195,2023-01-25 14:30:00,172,2025-06-30 20:00:00,23.55,65,23.675,23.8,44,24.0,2896,131,True,10.17,13.505,205.17,False,0.25,0.010559662090813,0.9504313496125164,-4.95686503874835,ITM,3,89,0.18260636002476344
AAPL,2025-06-30,AAPL251219C00200000,AAPL,2025-12-19 21:00:00,call,200,2023-01-25 14:30:00,172,2025-06-30 20:00:00,20.5,7,20.6,20.7,54,20.55,7735,1144,True,5.17,15.43,205.17,False,0.1999999999999993,0.0097087378640776,0.9748013842179656,-2.519861578203435,ATM,3,89,0.18260636002476344
AAPL,2025-06-30,AAPL251219C00205000,AAPL,2025-12-19 21:00:00,call,205,2023-01-25 14:30:00,172,2025-06-30 20:00:00,17.5,199,17.65,17.8,16,17.85,4069,582,True,0.17,17.48,205.17,False,0.3000000000000007,0.0169971671388102,0.9991714188234148,-0.0828581176585209,ATM,3,89,0.18260636002476344
AAPL,2025-06-30,AAPL251219C00210000,AAPL,2025-12-19 21:00:00,call,210,2023-01-25 14:30:00,172,2025-06-30 20:00:00,14.95,20,15.1,15.25,52,15.15,7538,781,False,0.0,15.1,205.17,False,0.3000000000000007,0.0198675496688742,1.0235414534288638,2.354145342886393,ATM,3,89,0.18260636002476344
AAPL,2025-06-30,AAPL251219C00215000,AAPL,2025-12-19 21:00:00,call,215,2023-01-25 14:30:00,172,2025-06-30 20:00:00,12.65,7,12.725,12.8,6,12.9,7622,213,False,0.0,12.725,205.17,False,0.1500000000000003,0.0117878192534381,1.047911488034313,4.791148803431308,OTM,3,89,0.18260636002476344
AAPL,2025-06-30,AAPL251219C00220000,AAPL,2025-12-19 21:00:00,call,220,2023-01-25 14:30:00,172,2025-06-30 20:00:00,10.55,1,10.625,10.7,13,10.65,12822,1377,False,0.0,10.625,205.17,False,0.1499999999999985,0.0141176470588233,1.0722815226397622,7.228152263976222,OTM,3,89,0.18260636002476344
AAPL,2025-06-30,AAPL251219C00225000,AAPL,2025-12-19 21:00:00,call,225,2023-01-25 14:30:00,172,2025-06-30 20:00:00,8.7,21,8.85,9.0,73,9.3,6566,437,False,0.0,8.85,205.17,False,0.3000000000000007,0.0338983050847458,1.0966515572452114,9.665155724521137,OTM,3,89,0.18260636002476344
AAPL,2025-06-30,AAPL251219C00230000,AAPL,2025-12-19 21:00:00,call,230,2023-01-25 14:30:00,172,2025-06-30 20:00:00,7.0,77,7.15,7.3,40,7.45,7667,643,False,0.0,7.15,205.17,False,0.2999999999999998,0.0419580419580419,1.1210215918506603,12.10215918506605,OTM,3,89,0.18260636002476344
AAPL,2025-06-30,AAPL251219C00235000,AAPL,2025-12-19 21:00:00,call,235,2023-01-25 14:30:00,172,2025-06-30 20:00:00,5.8,18,5.875,5.95,53,6.01,9157,295,False,0.0,5.875,205.17,False,0.1500000000000003,0.025531914893617,1.1453916264561097,14.539162645610965,OTM,3,89,0.18260636002476344
