ticker,collection_date,optionSymbol,underlying,expiration,side,strike,firstTraded,dte,updated,bid,bidSize,mid,ask,askSize,last,openInterest,volume,inTheMoney,intrinsicValue,extrinsicValue,underlyingPrice,is_illiquid,spread,relative_spread,moneyness,moneyness_pct,moneyness_cat,phase,days_from_apr2,realised_vol
AAPL,2025-06-23,AAPL250627C00177500,AAPL,2025-06-27 20:00:00,call,177.5,2025-06-12 13:30:00,4,2025-06-23 20:00:00,23.85,130,24.175,24.5,13,24.05,24,48,True,24.0,0.175,201.5,False,0.6499999999999986,0.0268872802481902,0.8808933002481389,-11.910669975186105,ITM,3,82,0.21972117819973902
AAPL,2025-06-23,AAPL250627C00180000,AAPL,2025-06-27 20:00:00,call,180.0,2025-05-08 13:30:00,4,2025-06-23 20:00:00,21.6,41,21.7,21.8,26,21.68,1653,93,True,21.5,0.2,201.5,False,0.1999999999999993,0.0092165898617511,0.8933002481389578,-10.669975186104216,ITM,3,82,0.21972117819973902
AAPL,2025-06-23,AAPL250627C00182500,AAPL,2025-06-27 20:00:00,call,182.5,2025-06-10 13:30:00,4,2025-06-23 20:00:00,19.05,33,19.2,19.35,32,17.75,241,21,True,19.0,0.2,201.5,False,0.3000000000000007,0.015625,0.9057071960297768,-9.429280397022332,ITM,3,82,0.21972117819973902
AAPL,2025-06-23,AAPL250627C00185000,AAPL,2025-06-27 20:00:00,call,185.0,2025-05-08 13:30:00,4,2025-06-23 20:00:00,16.35,143,16.675,17.0,23,16.55,430,55,True,16.5,0.175,201.5,False,0.6499999999999986,0.0389805097451273,0.9181141439205956,-8.188585607940446,ITM,3,82,0.21972117819973902
AAPL,2025-06-23,AAPL250627C00187500,AAPL,2025-06-27 20:00:00,call,187.5,2025-06-10 13:30:00,4,2025-06-23 20:00:00,13.95,100,14.175,14.4,26,13.35,2673,134,True,14.0,0.175,201.5,False,0.450000000000001,0.0317460317460318,0.9305210918114144,-6.9478908188585615,ITM,3,82,0.21972117819973902
AAPL,2025-06-23,AAPL250627C00190000,AAPL,2025-06-27 20:00:00,call,190.0,2025-05-08 13:30:00,4,2025-06-23 20:00:00,11.6,115,11.775,11.95,71,11.85,1362,480,True,11.5,0.275,201.5,False,0.3499999999999996,0.0297239915074309,0.9429280397022332,-5.707196029776675,ITM,3,82,0.21972117819973902
AAPL,2025-06-23,AAPL250627C00192500,AAPL,2025-06-27 20:00:00,call,192.5,2025-06-10 13:30:00,4,2025-06-23 20:00:00,9.3,14,9.4,9.5,13,9.6,1711,557,True,9.0,0.4,201.5,False,0.1999999999999993,0.0212765957446807,0.955334987593052,-4.466501240694789,ITM,3,82,0.21972117819973902
AAPL,2025-06-23,AAPL250627C00195000,AAPL,2025-06-27 20:00:00,call,195.0,2025-05-08 13:30:00,4,2025-06-23 20:00:00,7.0,32,7.075,7.15,19,7.06,10484,2172,True,6.5,0.575,201.5,False,0.1500000000000003,0.0212014134275618,0.967741935483871,-3.225806451612903,ITM,3,82,0.21972117819973902
AAPL,2025-06-23,AAPL250627C00197500,AAPL,2025-06-27 20:00:00,call,197.5,2025-06-10 13:30:00,4,2025-06-23 20:00:00,4.85,55,4.975,5.1,2,5.0,4815,2954,True,4.0,0.975,201.5,False,0.25,0.050251256281407,0.98014888337469,-1.9851116625310172,ATM,3,82,0.21972117819973902
AAPL,2025-06-23,AAPL250627C00200000,AAPL,2025-06-27 20:00:00,call,200.0,2025-05-08 13:30:00,4,2025-06-23 20:00:00,3.0,105,3.075,3.15,5,3.1,15435,25261,True,1.5,1.575,201.5,False,0.1499999999999999,0.048780487804878,0.9925558312655088,-0.7444168734491315,ATM,3,82,0.21972117819973902
AAPL,2025-06-23,AAPL250627C00202500,AAPL,2025-06-27 20:00:00,call,202.5,2025-06-10 13:30:00,4,2025-06-23 20:00:00,1.66,10,1.68,1.7,25,1.66,12793,35749,False,0.0,1.68,201.5,False,0.04,0.0238095238095238,1.0049627791563276,0.4962779156327543,ATM,3,82,0.21972117819973902
AAPL,2025-06-23,AAPL250627C00205000,AAPL,2025-06-27 20:00:00,call,205.0,2025-05-08 13:30:00,4,2025-06-23 20:00:00,0.75,111,0.76,0.77,17,0.75,28659,45378,False,0.0,0.76,201.5,False,0.02,0.0263157894736842,1.0173697270471465,1.7369727047146404,ATM,3,82,0.21972117819973902
AAPL,2025-06-23,AAPL250627C00207500,AAPL,2025-06-27 20:00:00,call,207.5,2025-06-10 13:30:00,4,2025-06-23 20:00:00,0.27,53,0.285,0.3,61,0.28,11961,17674,False,0.0,0.285,201.5,False,0.0299999999999999,0.1052631578947367,1.029776674937965,2.977667493796526,ATM,3,82,0.21972117819973902
AAPL,2025-06-23,AAPL250627C00210000,AAPL,2025-06-27 20:00:00,call,210.0,2025-05-08 13:30:00,4,2025-06-23 20:00:00,0.1,10,0.105,0.11,209,0.1,23768,21869,False,0.0,0.105,201.5,False,0.0099999999999999,0.0952380952380951,1.0421836228287842,4.218362282878412,OTM,3,82,0.21972117819973902
AAPL,2025-06-23,AAPL250627C00212500,AAPL,2025-06-27 20:00:00,call,212.5,2025-06-10 13:30:00,4,2025-06-23 20:00:00,0.03,184,0.04,0.05,227,0.04,4270,13646,False,0.0,0.04,201.5,False,0.02,0.5000000000000001,1.054590570719603,5.459057071960298,OTM,3,82,0.21972117819973902
AAPL,2025-06-23,AAPL250627C00215000,AAPL,2025-06-27 20:00:00,call,215.0,2025-05-08 13:30:00,4,2025-06-23 20:00:00,0.02,53,0.025,0.03,80,0.03,10097,4218,False,0.0,0.025,201.5,False,0.0099999999999999,0.3999999999999999,1.066997518610422,6.699751861042183,OTM,3,82,0.21972117819973902
AAPL,2025-06-23,AAPL250627C00217500,AAPL,2025-06-27 20:00:00,call,217.5,2025-06-10 13:30:00,4,2025-06-23 20:00:00,0.01,99,0.015,0.02,60,0.02,2619,962,False,0.0,0.015,201.5,False,0.01,0.6666666666666667,1.0794044665012408,7.94044665012407,OTM,3,82,0.21972117819973902
AAPL,2025-06-23,AAPL250627C00220000,AAPL,2025-06-27 20:00:00,call,220.0,2025-05-08 13:30:00,4,2025-06-23 20:00:00,0.0,0,0.005,0.01,40,0.01,12055,2701,False,0.0,0.005,201.5,True,0.01,2.0,1.0918114143920596,9.181141439205955,OTM,3,82,0.21972117819973902
AAPL,2025-06-23,AAPL250627C00222500,AAPL,2025-06-27 20:00:00,call,222.5,2025-06-10 13:30:00,4,2025-06-23 20:00:00,0.0,0,0.005,0.01,38,0.01,702,1857,False,0.0,0.005,201.5,True,0.01,2.0,1.1042183622828785,10.42183622828784,OTM,3,82,0.21972117819973902
AAPL,2025-06-23,AAPL250627C00225000,AAPL,2025-06-27 20:00:00,call,225.0,2025-05-08 13:30:00,4,2025-06-23 20:00:00,0.0,0,0.005,0.01,271,0.01,4908,383,False,0.0,0.005,201.5,True,0.01,2.0,1.1166253101736974,11.662531017369728,OTM,3,82,0.21972117819973902
AAPL,2025-06-23,AAPL250627P00177500,AAPL,2025-06-27 20:00:00,put,177.5,2025-06-12 13:30:00,4,2025-06-23 20:00:00,0.03,59,0.035,0.04,92,0.04,879,271,False,0.0,0.035,201.5,False,0.01,0.2857142857142857,0.8808933002481389,-11.910669975186105,OTM,3,82,0.21972117819973902
AAPL,2025-06-23,AAPL250627P00180000,AAPL,2025-06-27 20:00:00,put,180.0,2025-05-08 13:30:00,4,2025-06-23 20:00:00,0.04,158,0.045,0.05,145,0.04,6097,1595,False,0.0,0.045,201.5,False,0.01,0.2222222222222222,0.8933002481389578,-10.669975186104216,OTM,3,82,0.21972117819973902
AAPL,2025-06-23,AAPL250627P00182500,AAPL,2025-06-27 20:00:00,put,182.5,2025-06-10 13:30:00,4,2025-06-23 20:00:00,0.05,78,0.055,0.06,46,0.05,2900,3677,False,0.0,0.055,201.5,False,0.0099999999999999,0.1818181818181817,0.9057071960297768,-9.429280397022332,OTM,3,82,0.21972117819973902
AAPL,2025-06-23,AAPL250627P00185000,AAPL,2025-06-27 20:00:00,put,185.0,2025-05-08 13:30:00,4,2025-06-23 20:00:00,0.07,149,0.075,0.08,188,0.08,9421,3953,False,0.0,0.075,201.5,False,0.0099999999999999,0.1333333333333332,0.9181141439205956,-8.188585607940446,OTM,3,82,0.21972117819973902
AAPL,2025-06-23,AAPL250627P00187500,AAPL,2025-06-27 20:00:00,put,187.5,2025-06-10 13:30:00,4,2025-06-23 20:00:00,0.1,183,0.105,0.11,644,0.1,2187,2162,False,0.0,0.105,201.5,False,0.0099999999999999,0.0952380952380951,0.9305210918114144,-6.9478908188585615,OTM,3,82,0.21972117819973902
AAPL,2025-06-23,AAPL250627P00190000,AAPL,2025-06-27 20:00:00,put,190.0,2025-05-08 13:30:00,4,2025-06-23 20:00:00,0.14,142,0.15,0.16,526,0.15,10070,7870,False,0.0,0.15,201.5,False,0.0199999999999999,0.1333333333333332,0.9429280397022332,-5.707196029776675,OTM,3,82,0.21972117819973902
AAPL,2025-06-23,AAPL250627P00192500,AAPL,2025-06-27 20:00:00,put,192.5,2025-06-10 13:30:00,4,2025-06-23 20:00:00,0.23,248,0.235,0.24,10,0.23,4656,5734,False,0.0,0.235,201.5,False,0.0099999999999999,0.0425531914893616,0.955334987593052,-4.466501240694789,OTM,3,82,0.21972117819973902
AAPL,2025-06-23,AAPL250627P00195000,AAPL,2025-06-27 20:00:00,put,195.0,2025-05-08 13:30:00,4,2025-06-23 20:00:00,0.41,1,0.42,0.43,125,0.41,10028,18578,False,0.0,0.42,201.5,False,0.02,0.0476190476190476,0.967741935483871,-3.225806451612903,OTM,3,82,0.21972117819973902
AAPL,2025-06-23,AAPL250627P00197500,AAPL,2025-06-27 20:00:00,put,197.5,2025-06-10 13:30:00,4,2025-06-23 20:00:00,0.75,100,0.765,0.78,5,0.77,5779,20730,False,0.0,0.765,201.5,False,0.03,0.0392156862745098,0.98014888337469,-1.9851116625310172,ATM,3,82,0.21972117819973902
AAPL,2025-06-23,AAPL250627P00200000,AAPL,2025-06-27 20:00:00,put,200.0,2025-05-08 13:30:00,4,2025-06-23 20:00:00,1.4,4,1.415,1.43,5,1.42,5701,31320,False,0.0,1.415,201.5,False,0.03,0.0212014134275618,0.9925558312655088,-0.7444168734491315,ATM,3,82,0.21972117819973902
AAPL,2025-06-23,AAPL250627P00202500,AAPL,2025-06-27 20:00:00,put,202.5,2025-06-10 13:30:00,4,2025-06-23 20:00:00,2.45,5,2.49,2.53,5,2.5,1563,7997,True,1.0,1.49,201.5,False,0.0799999999999996,0.0321285140562247,1.0049627791563276,0.4962779156327543,ATM,3,82,0.21972117819973902
AAPL,2025-06-23,AAPL250627P00205000,AAPL,2025-06-27 20:00:00,put,205.0,2025-05-08 13:30:00,4,2025-06-23 20:00:00,4.0,6,4.1,4.2,43,4.12,3366,1883,True,3.5,0.6,201.5,False,0.2000000000000001,0.0487804878048781,1.0173697270471465,1.7369727047146404,ATM,3,82,0.21972117819973902
