ticker,collection_date,optionSymbol,underlying,expiration,side,strike,firstTraded,dte,updated,bid,bidSize,mid,ask,askSize,last,openInterest,volume,inTheMoney,intrinsicValue,extrinsicValue,underlyingPrice,iv,delta,gamma,theta,vega,is_illiquid
CAT,2025-04-22,CAT250502C00245000,CAT,2025-05-02 20:00:00,call,245.0,2025-04-04 13:30:00,10,2025-04-22 20:00:00,45.4,21,46.875,48.35,11,0.0,0,0,True,46.17,0.705,291.17,,,,,,False
CAT,2025-04-22,CAT250502C00250000,CAT,2025-05-02 20:00:00,call,250.0,2025-03-14 13:30:00,10,2025-04-22 20:00:00,40.65,29,42.05,43.45,16,0.0,0,0,True,41.17,0.88,291.17,,,,,,False
CAT,2025-04-22,CAT250502C00255000,CAT,2025-05-02 20:00:00,call,255.0,2025-03-14 13:30:00,10,2025-04-22 20:00:00,35.9,28,37.775,39.65,25,0.0,0,0,True,36.17,1.605,291.17,,,,,,False
CAT,2025-04-22,CAT250502C00260000,CAT,2025-05-02 20:00:00,call,260.0,2025-03-14 13:30:00,10,2025-04-22 20:00:00,32.8,14,33.175,33.55,18,0.0,0,0,True,31.17,2.005,291.17,,,,,,False
CAT,2025-04-22,CAT250502C00262500,CAT,2025-05-02 20:00:00,call,262.5,2025-04-14 13:30:00,10,2025-04-22 20:00:00,30.35,20,30.9,31.45,15,38.7,1,0,True,28.67,2.23,291.17,,,,,,False
CAT,2025-04-22,CAT250502C00265000,CAT,2025-05-02 20:00:00,call,265.0,2025-03-14 13:30:00,10,2025-04-22 20:00:00,27.35,43,28.375,29.4,41,29.0,1,0,True,26.17,2.205,291.17,,,,,,False
CAT,2025-04-22,CAT250502C00267500,CAT,2025-05-02 20:00:00,call,267.5,2025-04-14 13:30:00,10,2025-04-22 20:00:00,24.7,23,26.275,27.85,15,0.0,0,0,True,23.67,2.605,291.17,,,,,,False
CAT,2025-04-22,CAT250502C00270000,CAT,2025-05-02 20:00:00,call,270.0,2025-03-13 13:30:00,10,2025-04-22 20:00:00,23.05,69,24.775,26.5,80,25.7,12,0,True,21.17,3.605,291.17,,,,,,False
CAT,2025-04-22,CAT250502C00272500,CAT,2025-05-02 20:00:00,call,272.5,2025-04-14 13:30:00,10,2025-04-22 20:00:00,21.25,7,22.075,22.9,11,0.0,0,0,True,18.67,3.405,291.17,,,,,,False
CAT,2025-04-22,CAT250502C00275000,CAT,2025-05-02 20:00:00,call,275.0,2025-03-13 13:30:00,10,2025-04-22 20:00:00,19.9,6,20.425,20.95,13,19.85,15,1,True,16.17,4.255,291.17,,,,,,False
