ticker,collection_date,optionSymbol,underlying,expiration,side,strike,firstTraded,dte,updated,bid,bidSize,mid,ask,askSize,last,openInterest,volume,inTheMoney,intrinsicValue,extrinsicValue,underlyingPrice,iv,delta,gamma,theta,vega,is_illiquid
CAT,2025-04-15,CAT250516C00175000,CAT,2025-05-16 20:00:00,call,175,2025-04-08 13:30:00,31,2025-04-15 20:00:00,116.5,5,118.325,120.15,5,112.7,2,0,True,118.43,0.105,293.43,,,,,,False
CAT,2025-04-15,CAT250516C00180000,CAT,2025-05-16 20:00:00,call,180,2025-04-08 13:30:00,31,2025-04-15 20:00:00,111.55,5,113.35,115.15,5,94.85,3,0,True,113.43,0.08,293.43,,,,,,False
CAT,2025-04-15,CAT250516C00185000,CAT,2025-05-16 20:00:00,call,185,2024-09-20 13:30:00,31,2025-04-15 20:00:00,106.4,1,108.375,110.35,5,103.89,4,0,True,108.43,0.055,293.43,,,,,,False
CAT,2025-04-15,CAT250516C00190000,CAT,2025-05-16 20:00:00,call,190,2024-09-20 13:30:00,31,2025-04-15 20:00:00,101.45,1,103.475,105.5,1,97.95,2,0,True,103.43,0.045,293.43,,,,,,False
CAT,2025-04-15,CAT250516C00195000,CAT,2025-05-16 20:00:00,call,195,2024-09-20 13:30:00,31,2025-04-15 20:00:00,96.45,1,98.425,100.4,5,77.7,4,0,True,98.43,0.005,293.43,,,,,,False
CAT,2025-04-15,CAT250516C00200000,CAT,2025-05-16 20:00:00,call,200,2024-09-20 13:30:00,31,2025-04-15 20:00:00,91.75,16,93.55,95.35,5,140.65,11,0,True,93.43,0.12,293.43,,,,,,False
CAT,2025-04-15,CAT250516C00210000,CAT,2025-05-16 20:00:00,call,210,2024-09-19 13:30:00,31,2025-04-15 20:00:00,81.85,16,83.325,84.8,5,63.9,4,0,True,83.43,0.105,293.43,,,,,,False
CAT,2025-04-15,CAT250516C00220000,CAT,2025-05-16 20:00:00,call,220,2024-09-19 13:30:00,31,2025-04-15 20:00:00,71.95,19,73.65,75.35,5,0.0,0,0,True,73.43,0.22,293.43,,,,,,False
CAT,2025-04-15,CAT250516C00230000,CAT,2025-05-16 20:00:00,call,230,2024-09-19 13:30:00,31,2025-04-15 20:00:00,62.5,5,64.075,65.65,5,48.5,16,0,True,63.43,0.645,293.43,,,,,,False
CAT,2025-04-15,CAT250516C00240000,CAT,2025-05-16 20:00:00,call,240,2024-09-19 13:30:00,31,2025-04-15 20:00:00,53.3,8,54.75,56.2,6,54.78,21,3,True,53.43,1.32,293.43,,,,,,False
CAT,2025-04-15,CAT250516C00250000,CAT,2025-05-16 20:00:00,call,250,2024-09-19 13:30:00,31,2025-04-15 20:00:00,43.75,56,45.275,46.8,29,46.4,9,1,True,43.43,1.845,293.43,,,,,,False
CAT,2025-04-15,CAT250516C00260000,CAT,2025-05-16 20:00:00,call,260,2024-09-19 13:30:00,31,2025-04-15 20:00:00,36.1,7,37.2,38.3,13,36.85,54,3,True,33.43,3.77,293.43,,,,,,False
CAT,2025-04-15,CAT250516C00270000,CAT,2025-05-16 20:00:00,call,270,2024-09-19 13:30:00,31,2025-04-15 20:00:00,28.05,5,28.975,29.9,7,28.55,70,8,True,23.43,5.545,293.43,,,,,,False
CAT,2025-04-15,CAT250516C00280000,CAT,2025-05-16 20:00:00,call,280,2024-09-19 13:30:00,31,2025-04-15 20:00:00,20.45,11,21.35,22.25,12,25.0,64,0,True,13.43,7.92,293.43,,,,,,False
CAT,2025-04-15,CAT250516C00290000,CAT,2025-05-16 20:00:00,call,290,2024-09-19 13:30:00,31,2025-04-15 20:00:00,14.3,10,15.225,16.15,6,14.95,1090,67,True,3.43,11.795,293.43,,,,,,False
CAT,2025-04-15,CAT250516C00300000,CAT,2025-05-16 20:00:00,call,300,2024-09-19 13:30:00,31,2025-04-15 20:00:00,9.55,9,10.425,11.3,7,9.41,572,303,False,0.0,10.425,293.43,,,,,,False
CAT,2025-04-15,CAT250516C00310000,CAT,2025-05-16 20:00:00,call,310,2024-09-19 13:30:00,31,2025-04-15 20:00:00,5.6,9,6.275,6.95,16,5.65,835,26,False,0.0,6.275,293.43,,,,,,False
CAT,2025-04-15,CAT250516C00320000,CAT,2025-05-16 20:00:00,call,320,2024-09-19 13:30:00,31,2025-04-15 20:00:00,2.85,38,3.175,3.5,24,3.3,965,194,False,0.0,3.175,293.43,,,,,,False
CAT,2025-04-15,CAT250516C00330000,CAT,2025-05-16 20:00:00,call,330,2024-09-19 13:30:00,31,2025-04-15 20:00:00,1.3,16,1.665,2.03,22,1.69,791,42,False,0.0,1.665,293.43,,,,,,False
CAT,2025-04-15,CAT250516C00340000,CAT,2025-05-16 20:00:00,call,340,2024-09-19 13:30:00,31,2025-04-15 20:00:00,0.85,10,1.145,1.44,99,0.94,651,17,False,0.0,1.145,293.43,,,,,,False
CAT,2025-04-15,CAT250516C00350000,CAT,2025-05-16 20:00:00,call,350,2024-09-19 13:30:00,31,2025-04-15 20:00:00,0.38,10,0.6,0.82,17,0.59,825,59,False,0.0,0.6,293.43,,,,,,False
CAT,2025-04-15,CAT250516C00360000,CAT,2025-05-16 20:00:00,call,360,2024-09-19 13:30:00,31,2025-04-15 20:00:00,0.3,23,0.46,0.62,20,0.3,1704,109,False,0.0,0.46,293.43,,,,,,False
CAT,2025-04-15,CAT250516C00370000,CAT,2025-05-16 20:00:00,call,370,2024-09-19 13:30:00,31,2025-04-15 20:00:00,0.1,1,0.545,0.99,33,0.34,708,21,False,0.0,0.545,293.43,,,,,,False
CAT,2025-04-15,CAT250516C00380000,CAT,2025-05-16 20:00:00,call,380,2024-09-19 13:30:00,31,2025-04-15 20:00:00,0.15,2,0.275,0.4,2,0.12,923,0,False,0.0,0.275,293.43,,,,,,False
CAT,2025-04-15,CAT250516C00390000,CAT,2025-05-16 20:00:00,call,390,2024-09-19 13:30:00,31,2025-04-15 20:00:00,0.01,1,0.28,0.55,44,0.25,374,30,False,0.0,0.28,293.43,,,,,,False
CAT,2025-04-15,CAT250516C00400000,CAT,2025-05-16 20:00:00,call,400,2024-09-19 13:30:00,31,2025-04-15 20:00:00,0.01,56,0.18,0.35,5,0.15,1338,10,False,0.0,0.18,293.43,,,,,,False
CAT,2025-04-15,CAT250516C00410000,CAT,2025-05-16 20:00:00,call,410,2024-09-19 13:30:00,31,2025-04-15 20:00:00,0.08,1,0.115,0.15,1,0.14,399,0,False,0.0,0.115,293.43,,,,,,False
CAT,2025-04-15,CAT250516C00420000,CAT,2025-05-16 20:00:00,call,420,2024-09-19 13:30:00,31,2025-04-15 20:00:00,0.11,1,0.155,0.2,5,0.1,1971,200,False,0.0,0.155,293.43,,,,,,False
CAT,2025-04-15,CAT250516C00430000,CAT,2025-05-16 20:00:00,call,430,2024-09-19 13:30:00,31,2025-04-15 20:00:00,0.0,0,0.35,0.7,17,0.1,185,0,False,0.0,0.35,293.43,,,,,,True
CAT,2025-04-15,CAT250516C00440000,CAT,2025-05-16 20:00:00,call,440,2024-09-19 13:30:00,31,2025-04-15 20:00:00,0.0,0,0.495,0.99,23,0.3,239,0,False,0.0,0.495,293.43,,,,,,True
CAT,2025-04-15,CAT250516P00175000,CAT,2025-05-16 20:00:00,put,175,2025-04-08 13:30:00,31,2025-04-15 20:00:00,0.0,0,0.375,0.75,111,0.69,0,40,False,0.0,0.375,293.43,,,,,,True
CAT,2025-04-15,CAT250516P00180000,CAT,2025-05-16 20:00:00,put,180,2025-04-08 13:30:00,31,2025-04-15 20:00:00,0.0,0,0.375,0.75,40,0.55,5,0,False,0.0,0.375,293.43,,,,,,True
CAT,2025-04-15,CAT250516P00185000,CAT,2025-05-16 20:00:00,put,185,2024-09-20 13:30:00,31,2025-04-15 20:00:00,0.0,0,0.82,1.64,29,0.9,7,0,False,0.0,0.82,293.43,,,,,,True
CAT,2025-04-15,CAT250516P00190000,CAT,2025-05-16 20:00:00,put,190,2024-09-20 13:30:00,31,2025-04-15 20:00:00,0.12,6,0.635,1.15,28,1.18,32,0,False,0.0,0.635,293.43,,,,,,False
