ticker,collection_date,optionSymbol,underlying,expiration,side,strike,firstTraded,dte,updated,bid,bidSize,mid,ask,askSize,last,openInterest,volume,inTheMoney,intrinsicValue,extrinsicValue,underlyingPrice,is_illiquid
AAPL,2025-10-20,AAPL260116C00215000,AAPL,2026-01-16 21:00:00,call,215,2023-09-11 13:30:00,88,2025-10-20 20:00:00,50.7,2,51.025,51.35,2,50.89,12247,70,True,47.24,3.785,262.24,False
AAPL,2025-10-20,AAPL260116C00220000,AAPL,2026-01-16 21:00:00,call,220,2023-09-11 13:30:00,88,2025-10-20 20:00:00,46.15,2,46.375,46.6,2,46.41,14790,434,True,42.24,4.135,262.24,False
AAPL,2025-10-20,AAPL260116C00225000,AAPL,2026-01-16 21:00:00,call,225,2023-09-11 13:30:00,88,2025-10-20 20:00:00,41.7,2,42.0,42.3,5,41.8,26201,195,True,37.24,4.76,262.24,False
AAPL,2025-10-20,AAPL260116C00230000,AAPL,2026-01-16 21:00:00,call,230,2023-09-11 13:30:00,88,2025-10-20 20:00:00,37.4,2,37.575,37.75,2,38.44,22047,537,True,32.24,5.335,262.24,False
AAPL,2025-10-20,AAPL260116C00235000,AAPL,2026-01-16 21:00:00,call,235,2023-09-11 13:30:00,88,2025-10-20 20:00:00,33.25,2,33.4,33.55,2,34.5,25170,1086,True,27.24,6.16,262.24,False
AAPL,2025-10-20,AAPL260116C00240000,AAPL,2026-01-16 21:00:00,call,240,2023-09-11 13:30:00,88,2025-10-20 20:00:00,29.2,10,29.35,29.5,2,29.4,29674,2074,True,22.24,7.11,262.24,False
AAPL,2025-10-20,AAPL260116C00245000,AAPL,2026-01-16 21:00:00,call,245,2023-09-11 13:30:00,88,2025-10-20 20:00:00,25.35,10,25.5,25.65,2,25.45,16647,1169,True,17.24,8.26,262.24,False
AAPL,2025-10-20,AAPL260116C00250000,AAPL,2026-01-16 21:00:00,call,250,2023-09-11 13:30:00,88,2025-10-20 20:00:00,21.85,2,21.95,22.05,2,21.98,51483,3363,True,12.24,9.71,262.24,False
AAPL,2025-10-20,AAPL260116C00255000,AAPL,2026-01-16 21:00:00,call,255,2023-09-11 13:30:00,88,2025-10-20 20:00:00,18.55,2,18.65,18.75,2,18.53,29891,1734,True,7.24,11.41,262.24,False
AAPL,2025-10-20,AAPL260116C00260000,AAPL,2026-01-16 21:00:00,call,260,2023-09-11 13:30:00,88,2025-10-20 20:00:00,15.45,3,15.575,15.7,3,15.71,65469,5703,True,2.24,13.335,262.24,False
AAPL,2025-10-20,AAPL260116C00265000,AAPL,2026-01-16 21:00:00,call,265,2023-09-11 13:30:00,88,2025-10-20 20:00:00,12.85,1,12.925,13.0,3,12.94,34997,3459,False,0.0,12.925,262.24,False
AAPL,2025-10-20,AAPL260116C00270000,AAPL,2026-01-16 21:00:00,call,270,2023-09-11 13:30:00,88,2025-10-20 20:00:00,10.45,4,10.525,10.6,3,10.55,87349,9128,False,0.0,10.525,262.24,False
AAPL,2025-10-20,AAPL260116C00275000,AAPL,2026-01-16 21:00:00,call,275,2023-09-11 13:30:00,88,2025-10-20 20:00:00,8.4,4,8.475,8.55,3,8.5,16014,1773,False,0.0,8.475,262.24,False
AAPL,2025-10-20,AAPL260116C00280000,AAPL,2026-01-16 21:00:00,call,280,2023-09-11 13:30:00,88,2025-10-20 20:00:00,6.65,23,6.725,6.8,4,6.75,36093,4249,False,0.0,6.725,262.24,False
AAPL,2025-10-20,AAPL260116C00285000,AAPL,2026-01-16 21:00:00,call,285,2023-09-11 13:30:00,88,2025-10-20 20:00:00,5.25,15,5.3,5.35,22,5.3,13738,1711,False,0.0,5.3,262.24,False
AAPL,2025-10-20,AAPL260116C00290000,AAPL,2026-01-16 21:00:00,call,290,2023-09-11 13:30:00,88,2025-10-20 20:00:00,4.05,30,4.1,4.15,19,4.13,76916,14509,False,0.0,4.1,262.24,False
AAPL,2025-10-20,AAPL260116C00295000,AAPL,2026-01-16 21:00:00,call,295,2025-05-15 13:30:00,88,2025-10-20 20:00:00,3.1,35,3.15,3.2,22,3.17,4217,701,False,0.0,3.15,262.24,False
AAPL,2025-10-20,AAPL260116C00300000,AAPL,2026-01-16 21:00:00,call,300,2023-09-11 13:30:00,88,2025-10-20 20:00:00,2.41,5,2.43,2.45,17,2.44,48711,21836,False,0.0,2.43,262.24,False
AAPL,2025-10-20,AAPL260116C00305000,AAPL,2026-01-16 21:00:00,call,305,2025-05-15 13:30:00,88,2025-10-20 20:00:00,1.77,10,1.825,1.88,24,2.04,1608,233,False,0.0,1.825,262.24,False
AAPL,2025-10-20,AAPL260116C00310000,AAPL,2026-01-16 21:00:00,call,310,2023-09-11 13:30:00,88,2025-10-20 20:00:00,1.37,48,1.4,1.43,19,1.4,42224,1899,False,0.0,1.4,262.24,False
AAPL,2025-10-20,AAPL260116P00215000,AAPL,2026-01-16 21:00:00,put,215,2023-09-11 13:30:00,88,2025-10-20 20:00:00,1.46,37,1.48,1.5,53,1.48,15719,1666,False,0.0,1.48,262.24,False
AAPL,2025-10-20,AAPL260116P00220000,AAPL,2026-01-16 21:00:00,put,220,2023-09-11 13:30:00,88,2025-10-20 20:00:00,1.84,25,1.865,1.89,48,1.89,18292,1710,False,0.0,1.865,262.24,False
AAPL,2025-10-20,AAPL260116P00225000,AAPL,2026-01-16 21:00:00,put,225,2023-09-11 13:30:00,88,2025-10-20 20:00:00,2.32,26,2.345,2.37,49,2.22,15185,860,False,0.0,2.345,262.24,False
AAPL,2025-10-20,AAPL260116P00230000,AAPL,2026-01-16 21:00:00,put,230,2023-09-11 13:30:00,88,2025-10-20 20:00:00,2.92,13,2.95,2.98,59,2.95,18075,6266,False,0.0,2.95,262.24,False
AAPL,2025-10-20,AAPL260116P00235000,AAPL,2026-01-16 21:00:00,put,235,2023-09-11 13:30:00,88,2025-10-20 20:00:00,3.65,50,3.7,3.75,56,3.5,8513,621,False,0.0,3.7,262.24,False
AAPL,2025-10-20,AAPL260116P00240000,AAPL,2026-01-16 21:00:00,put,240,2023-09-11 13:30:00,88,2025-10-20 20:00:00,4.6,31,4.65,4.7,56,4.62,9668,1117,False,0.0,4.65,262.24,False
AAPL,2025-10-20,AAPL260116P00245000,AAPL,2026-01-16 21:00:00,put,245,2023-09-11 13:30:00,88,2025-10-20 20:00:00,5.75,16,5.8,5.85,31,5.8,4779,962,False,0.0,5.8,262.24,False
