ticker,collection_date,optionSymbol,underlying,expiration,side,strike,firstTraded,dte,updated,bid,bidSize,mid,ask,askSize,last,openInterest,volume,inTheMoney,intrinsicValue,extrinsicValue,underlyingPrice,is_illiquid
AAPL,2025-09-29,AAPL251031C00205000,AAPL,2025-10-31 20:00:00,call,205,2025-09-11 13:30:00,32,2025-09-29 20:00:00,50.2,10,50.575,50.95,68,50.55,6,1,True,49.43,1.145,254.43,False
AAPL,2025-09-29,AAPL251031C00210000,AAPL,2025-10-31 20:00:00,call,210,2025-09-11 13:30:00,32,2025-09-29 20:00:00,45.2,24,45.725,46.25,138,45.29,56,1,True,44.43,1.295,254.43,False
AAPL,2025-09-29,AAPL251031C00215000,AAPL,2025-10-31 20:00:00,call,215,2025-09-11 13:30:00,32,2025-09-29 20:00:00,40.35,10,40.85,41.35,113,40.89,66,2,True,39.43,1.42,254.43,False
AAPL,2025-09-29,AAPL251031C00220000,AAPL,2025-10-31 20:00:00,call,220,2025-09-11 13:30:00,32,2025-09-29 20:00:00,35.5,10,35.925,36.35,10,35.71,90,21,True,34.43,1.495,254.43,False
AAPL,2025-09-29,AAPL251031C00225000,AAPL,2025-10-31 20:00:00,call,225,2025-09-11 13:30:00,32,2025-09-29 20:00:00,31.0,13,31.2,31.4,9,31.09,2128,21,True,29.43,1.77,254.43,False
AAPL,2025-09-29,AAPL251031C00230000,AAPL,2025-10-31 20:00:00,call,230,2025-09-11 13:30:00,32,2025-09-29 20:00:00,26.5,18,26.625,26.75,11,25.75,833,59,True,24.43,2.195,254.43,False
AAPL,2025-09-29,AAPL251031C00235000,AAPL,2025-10-31 20:00:00,call,235,2025-09-11 13:30:00,32,2025-09-29 20:00:00,22.1,13,22.25,22.4,7,21.3,761,85,True,19.43,2.82,254.43,False
AAPL,2025-09-29,AAPL251031C00240000,AAPL,2025-10-31 20:00:00,call,240,2025-09-11 13:30:00,32,2025-09-29 20:00:00,17.95,29,18.1,18.25,17,17.75,1926,214,True,14.43,3.67,254.43,False
AAPL,2025-09-29,AAPL251031C00245000,AAPL,2025-10-31 20:00:00,call,245,2025-09-11 13:30:00,32,2025-09-29 20:00:00,14.2,21,14.3,14.4,10,14.25,1106,140,True,9.43,4.87,254.43,False
AAPL,2025-09-29,AAPL251031C00250000,AAPL,2025-10-31 20:00:00,call,250,2025-09-11 13:30:00,32,2025-09-29 20:00:00,10.95,3,11.0,11.05,7,11.02,5224,425,True,4.43,6.57,254.43,False
