ticker,collection_date,optionSymbol,underlying,expiration,side,strike,firstTraded,dte,updated,bid,bidSize,mid,ask,askSize,last,openInterest,volume,inTheMoney,intrinsicValue,extrinsicValue,underlyingPrice,iv,delta,gamma,theta,vega,is_illiquid
AAPL,2025-07-28,AAPL250801C00190000,AAPL,2025-08-01 20:00:00,call,190.0,2025-06-12 13:30:00,4,2025-07-28 20:00:00,24.15,20,24.3,24.45,62,24.2,1783,453,True,24.05,0.25,214.05,,,,,,False
AAPL,2025-07-28,AAPL250801C00192500,AAPL,2025-08-01 20:00:00,call,192.5,2025-07-14 13:30:00,4,2025-07-28 20:00:00,20.85,128,21.85,22.85,39,21.6,16,8,True,21.55,0.3,214.05,,,,,,False
AAPL,2025-07-28,AAPL250801C00195000,AAPL,2025-08-01 20:00:00,call,195.0,2025-06-12 13:30:00,4,2025-07-28 20:00:00,19.25,38,19.375,19.5,52,19.31,1160,92,True,19.05,0.325,214.05,,,,,,False
AAPL,2025-07-28,AAPL250801C00197500,AAPL,2025-08-01 20:00:00,call,197.5,2025-07-14 13:30:00,4,2025-07-28 20:00:00,16.85,8,17.0,17.15,13,17.0,91,79,True,16.55,0.45,214.05,,,,,,False
AAPL,2025-07-28,AAPL250801C00200000,AAPL,2025-08-01 20:00:00,call,200.0,2025-06-12 13:30:00,4,2025-07-28 20:00:00,14.55,13,14.675,14.8,10,14.7,1752,451,True,14.05,0.625,214.05,,,,,,False
AAPL,2025-07-28,AAPL250801C00202500,AAPL,2025-08-01 20:00:00,call,202.5,2025-07-14 13:30:00,4,2025-07-28 20:00:00,12.3,117,12.4,12.5,7,12.29,867,504,True,11.55,0.85,214.05,,,,,,False
AAPL,2025-07-28,AAPL250801C00205000,AAPL,2025-08-01 20:00:00,call,205.0,2025-06-12 13:30:00,4,2025-07-28 20:00:00,10.25,41,10.325,10.4,6,10.34,2572,1944,True,9.05,1.275,214.05,,,,,,False
AAPL,2025-07-28,AAPL250801C00207500,AAPL,2025-08-01 20:00:00,call,207.5,2025-07-14 13:30:00,4,2025-07-28 20:00:00,8.35,11,8.425,8.5,24,8.4,848,431,True,6.55,1.875,214.05,,,,,,False
AAPL,2025-07-28,AAPL250801C00210000,AAPL,2025-08-01 20:00:00,call,210.0,2025-06-12 13:30:00,4,2025-07-28 20:00:00,6.65,12,6.7,6.75,11,6.68,13988,2435,True,4.05,2.65,214.05,,,,,,False
AAPL,2025-07-28,AAPL250801C00212500,AAPL,2025-08-01 20:00:00,call,212.5,2025-07-14 13:30:00,4,2025-07-28 20:00:00,5.15,16,5.2,5.25,39,5.2,5486,5572,True,1.55,3.65,214.05,,,,,,False
AAPL,2025-07-28,AAPL250801C00215000,AAPL,2025-08-01 20:00:00,call,215.0,2025-06-12 13:30:00,4,2025-07-28 20:00:00,3.85,152,3.875,3.9,16,3.85,21954,18999,False,0.0,3.875,214.05,,,,,,False
AAPL,2025-07-28,AAPL250801C00217500,AAPL,2025-08-01 20:00:00,call,217.5,2025-07-14 13:30:00,4,2025-07-28 20:00:00,2.78,15,2.795,2.81,6,2.8,4777,7910,False,0.0,2.795,214.05,,,,,,False
AAPL,2025-07-28,AAPL250801C00220000,AAPL,2025-08-01 20:00:00,call,220.0,2025-06-12 13:30:00,4,2025-07-28 20:00:00,1.89,14,1.9,1.91,100,1.89,25351,19488,False,0.0,1.9,214.05,,,,,,False
AAPL,2025-07-28,AAPL250801C00222500,AAPL,2025-08-01 20:00:00,call,222.5,2025-07-14 13:30:00,4,2025-07-28 20:00:00,1.22,42,1.235,1.25,37,1.24,9726,4834,False,0.0,1.235,214.05,,,,,,False
AAPL,2025-07-28,AAPL250801C00225000,AAPL,2025-08-01 20:00:00,call,225.0,2025-06-12 13:30:00,4,2025-07-28 20:00:00,0.75,81,0.76,0.77,8,0.75,15038,14289,False,0.0,0.76,214.05,,,,,,False
AAPL,2025-07-28,AAPL250801C00227500,AAPL,2025-08-01 20:00:00,call,227.5,2025-07-14 13:30:00,4,2025-07-28 20:00:00,0.45,175,0.455,0.46,10,0.46,4240,3492,False,0.0,0.455,214.05,,,,,,False
AAPL,2025-07-28,AAPL250801C00230000,AAPL,2025-08-01 20:00:00,call,230.0,2025-06-12 13:30:00,4,2025-07-28 20:00:00,0.26,129,0.27,0.28,234,0.27,21810,9509,False,0.0,0.27,214.05,,,,,,False
AAPL,2025-07-28,AAPL250801C00232500,AAPL,2025-08-01 20:00:00,call,232.5,2025-07-14 13:30:00,4,2025-07-28 20:00:00,0.15,147,0.155,0.16,49,0.15,2344,4583,False,0.0,0.155,214.05,,,,,,False
