ticker,collection_date,optionSymbol,underlying,expiration,side,strike,firstTraded,dte,updated,bid,bidSize,mid,ask,askSize,last,openInterest,volume,inTheMoney,intrinsicValue,extrinsicValue,underlyingPrice,is_illiquid
AAPL,2025-01-13,AAPL250117C00210000,AAPL,2025-01-17 21:00:00,call,210.0,2022-09-12 13:30:00,4,2025-01-13 21:00:00,24.45,37,24.625,24.8,6,24.85,35004,2217,True,24.4,0.225,234.4,False
AAPL,2025-01-13,AAPL250117C00212500,AAPL,2025-01-17 21:00:00,call,212.5,2025-01-08 14:30:00,4,2025-01-13 21:00:00,21.95,35,22.175,22.4,49,20.35,42,5,True,21.9,0.275,234.4,False
AAPL,2025-01-13,AAPL250117C00215000,AAPL,2025-01-17 21:00:00,call,215.0,2022-10-20 13:30:00,4,2025-01-13 21:00:00,19.5,34,19.725,19.95,55,19.4,23346,915,True,19.4,0.325,234.4,False
AAPL,2025-01-13,AAPL250117C00217500,AAPL,2025-01-17 21:00:00,call,217.5,2025-01-08 14:30:00,4,2025-01-13 21:00:00,16.95,38,17.2,17.45,39,16.1,4,54,True,16.9,0.3,234.4,False
AAPL,2025-01-13,AAPL250117C00220000,AAPL,2025-01-17 21:00:00,call,220.0,2022-09-12 13:30:00,4,2025-01-13 21:00:00,14.6,23,14.825,15.05,31,14.95,36899,7544,True,14.4,0.425,234.4,False
AAPL,2025-01-13,AAPL250117C00222500,AAPL,2025-01-17 21:00:00,call,222.5,2025-01-06 14:30:00,4,2025-01-13 21:00:00,12.15,34,12.375,12.6,36,11.95,69,39,True,11.9,0.475,234.4,False
AAPL,2025-01-13,AAPL250117C00225000,AAPL,2025-01-17 21:00:00,call,225.0,2022-10-20 13:30:00,4,2025-01-13 21:00:00,9.85,221,9.975,10.1,35,10.05,24741,3111,True,9.4,0.575,234.4,False
AAPL,2025-01-13,AAPL250117C00227500,AAPL,2025-01-17 21:00:00,call,227.5,2024-12-23 14:30:00,4,2025-01-13 21:00:00,7.65,155,7.75,7.85,31,7.7,204,787,True,6.9,0.85,234.4,False
AAPL,2025-01-13,AAPL250117C00230000,AAPL,2025-01-17 21:00:00,call,230.0,2022-09-12 13:30:00,4,2025-01-13 21:00:00,5.65,31,5.725,5.8,11,5.77,31590,14462,True,4.4,1.325,234.4,False
AAPL,2025-01-13,AAPL250117C00232500,AAPL,2025-01-17 21:00:00,call,232.5,2024-12-23 14:30:00,4,2025-01-13 21:00:00,3.85,129,3.9,3.95,3,3.95,1747,28615,True,1.9,2.0,234.4,False
