ticker,collection_date,optionSymbol,underlying,expiration,side,strike,firstTraded,dte,updated,bid,bidSize,mid,ask,askSize,last,openInterest,volume,inTheMoney,intrinsicValue,extrinsicValue,underlyingPrice,iv,delta,gamma,theta,vega,is_illiquid
AAPL,2025-03-24,AAPL250919C00175000,AAPL,2025-09-19 20:00:00,call,175,2023-10-30 13:30:00,179,2025-03-24 20:00:00,51.65,15,51.875,52.1,17,47.6,578,0,True,45.73,6.145,220.73,,,,,,False
AAPL,2025-03-24,AAPL250919C00180000,AAPL,2025-09-19 20:00:00,call,180,2023-10-30 13:30:00,179,2025-03-24 20:00:00,47.35,21,47.525,47.7,7,46.56,376,3,True,40.73,6.795,220.73,,,,,,False
AAPL,2025-03-24,AAPL250919C00185000,AAPL,2025-09-19 20:00:00,call,185,2023-10-30 13:30:00,179,2025-03-24 20:00:00,43.25,2,43.375,43.5,1,42.7,1705,6,True,35.73,7.645,220.73,,,,,,False
AAPL,2025-03-24,AAPL250919C00190000,AAPL,2025-09-19 20:00:00,call,190,2023-10-30 13:30:00,179,2025-03-24 20:00:00,39.15,22,39.775,40.4,1,38.75,699,5,True,30.73,9.045,220.73,,,,,,False
AAPL,2025-03-24,AAPL250919C00195000,AAPL,2025-09-19 20:00:00,call,195,2023-10-30 13:30:00,179,2025-03-24 20:00:00,35.25,18,35.9,36.55,1,34.9,947,2,True,25.73,10.17,220.73,,,,,,False
AAPL,2025-03-24,AAPL250919C00200000,AAPL,2025-09-19 20:00:00,call,200,2023-10-30 13:30:00,179,2025-03-24 20:00:00,31.45,8,31.6,31.75,15,30.85,2500,14,True,20.73,10.87,220.73,,,,,,False
AAPL,2025-03-24,AAPL250919C00205000,AAPL,2025-09-19 20:00:00,call,205,2023-10-30 13:30:00,179,2025-03-24 20:00:00,27.85,17,28.5,29.15,1,27.45,952,9,True,15.73,12.77,220.73,,,,,,False
AAPL,2025-03-24,AAPL250919C00210000,AAPL,2025-09-19 20:00:00,call,210,2023-10-30 13:30:00,179,2025-03-24 20:00:00,24.5,6,24.65,24.8,2,24.85,3530,77,True,10.73,13.92,220.73,,,,,,False
AAPL,2025-03-24,AAPL250919C00215000,AAPL,2025-09-19 20:00:00,call,215,2023-10-30 13:30:00,179,2025-03-24 20:00:00,21.35,8,21.5,21.65,9,21.1,4116,87,True,5.73,15.77,220.73,,,,,,False
AAPL,2025-03-24,AAPL250919C00220000,AAPL,2025-09-19 20:00:00,call,220,2023-10-30 13:30:00,179,2025-03-24 20:00:00,18.45,1,18.525,18.6,5,18.75,5400,679,True,0.73,17.795,220.73,,,,,,False
AAPL,2025-03-24,AAPL250919C00225000,AAPL,2025-09-19 20:00:00,call,225,2023-10-30 13:30:00,179,2025-03-24 20:00:00,15.75,19,15.825,15.9,8,16.0,6193,189,False,0.0,15.825,220.73,,,,,,False
AAPL,2025-03-24,AAPL250919C00230000,AAPL,2025-09-19 20:00:00,call,230,2023-10-30 13:30:00,179,2025-03-24 20:00:00,13.25,9,13.35,13.45,14,13.13,3870,303,False,0.0,13.35,220.73,,,,,,False
AAPL,2025-03-24,AAPL250919C00235000,AAPL,2025-09-19 20:00:00,call,235,2023-10-30 13:30:00,179,2025-03-24 20:00:00,11.05,29,11.15,11.25,17,11.2,3551,29,False,0.0,11.15,220.73,,,,,,False
AAPL,2025-03-24,AAPL250919C00240000,AAPL,2025-09-19 20:00:00,call,240,2023-10-30 13:30:00,179,2025-03-24 20:00:00,9.05,4,9.65,10.25,1,9.0,7514,161,False,0.0,9.65,220.73,,,,,,False
AAPL,2025-03-24,AAPL250919C00245000,AAPL,2025-09-19 20:00:00,call,245,2023-10-30 13:30:00,179,2025-03-24 20:00:00,7.4,15,7.475,7.55,1,7.26,4847,98,False,0.0,7.475,220.73,,,,,,False
AAPL,2025-03-24,AAPL250919C00250000,AAPL,2025-09-19 20:00:00,call,250,2023-10-30 13:30:00,179,2025-03-24 20:00:00,5.95,297,6.025,6.1,45,6.05,7875,169,False,0.0,6.025,220.73,,,,,,False
AAPL,2025-03-24,AAPL250919C00255000,AAPL,2025-09-19 20:00:00,call,255,2023-10-30 13:30:00,179,2025-03-24 20:00:00,4.75,68,4.825,4.9,71,4.85,2225,403,False,0.0,4.825,220.73,,,,,,False
AAPL,2025-03-24,AAPL250919C00260000,AAPL,2025-09-19 20:00:00,call,260,2023-10-30 13:30:00,179,2025-03-24 20:00:00,3.75,40,3.825,3.9,12,3.75,5595,373,False,0.0,3.825,220.73,,,,,,False
AAPL,2025-03-24,AAPL250919C00265000,AAPL,2025-09-19 20:00:00,call,265,2023-10-30 13:30:00,179,2025-03-24 20:00:00,2.95,30,3.0,3.05,23,3.03,5106,27,False,0.0,3.0,220.73,,,,,,False
AAPL,2025-03-24,AAPL250919C00270000,AAPL,2025-09-19 20:00:00,call,270,2023-10-30 13:30:00,179,2025-03-24 20:00:00,2.31,22,2.35,2.39,48,2.32,7013,569,False,0.0,2.35,220.73,,,,,,False
AAPL,2025-03-24,AAPL250919P00175000,AAPL,2025-09-19 20:00:00,put,175,2023-10-30 13:30:00,179,2025-03-24 20:00:00,2.86,11,2.9,2.94,3,3.05,3780,52,False,0.0,2.9,220.73,,,,,,False
