ticker,collection_date,optionSymbol,underlying,expiration,side,strike,firstTraded,dte,updated,bid,bidSize,mid,ask,askSize,last,openInterest,volume,inTheMoney,intrinsicValue,extrinsicValue,underlyingPrice,is_illiquid,spread,relative_spread,moneyness,moneyness_pct,moneyness_cat,phase,days_from_apr2,realised_vol
NVDA,2025-05-27,NVDA250627C00126000,NVDA,2025-06-27 20:00:00,call,126,2025-05-08 13:30:00,31,2025-05-27 20:00:00,13.5,6,13.575,13.65,26,13.32,543,37,True,9.5,4.075,135.5,False,0.1500000000000003,0.0110497237569061,0.9298892988929888,-7.011070110701106,ITM,3,55,0.34579370589731245
NVDA,2025-05-27,NVDA250627C00127000,NVDA,2025-06-27 20:00:00,call,127,2025-05-08 13:30:00,31,2025-05-27 20:00:00,12.8,73,12.875,12.95,24,12.72,654,124,True,8.5,4.375,135.5,False,0.1499999999999985,0.011650485436893,0.9372693726937268,-6.273062730627306,ITM,3,55,0.34579370589731245
NVDA,2025-05-27,NVDA250627C00128000,NVDA,2025-06-27 20:00:00,call,128,2025-05-15 13:30:00,31,2025-05-27 20:00:00,12.15,6,12.2,12.25,11,11.9,206,39,True,7.5,4.7,135.5,False,0.0999999999999996,0.0081967213114753,0.9446494464944648,-5.535055350553505,ITM,3,55,0.34579370589731245
NVDA,2025-05-27,NVDA250627C00129000,NVDA,2025-06-27 20:00:00,call,129,2025-05-15 13:30:00,31,2025-05-27 20:00:00,11.5,11,11.55,11.6,8,11.45,159,76,True,6.5,5.05,135.5,False,0.0999999999999996,0.0086580086580086,0.9520295202952028,-4.797047970479705,ITM,3,55,0.34579370589731245
NVDA,2025-05-27,NVDA250627C00130000,NVDA,2025-06-27 20:00:00,call,130,2025-05-09 13:30:00,31,2025-05-27 20:00:00,10.85,12,10.925,11.0,30,10.87,1510,429,True,5.5,5.425,135.5,False,0.1500000000000003,0.0137299771167048,0.959409594095941,-4.059040590405904,ITM,3,55,0.34579370589731245
NVDA,2025-05-27,NVDA250627C00131000,NVDA,2025-06-27 20:00:00,call,131,2025-05-15 13:30:00,31,2025-05-27 20:00:00,10.25,11,10.3,10.35,25,10.3,367,190,True,4.5,5.8,135.5,False,0.0999999999999996,0.0097087378640776,0.966789667896679,-3.321033210332104,ITM,3,55,0.34579370589731245
NVDA,2025-05-27,NVDA250627C00132000,NVDA,2025-06-27 20:00:00,call,132,2025-05-15 13:30:00,31,2025-05-27 20:00:00,9.65,18,9.7,9.75,15,9.5,807,152,True,3.5,6.2,135.5,False,0.0999999999999996,0.0103092783505154,0.974169741697417,-2.5830258302583027,ATM,3,55,0.34579370589731245
NVDA,2025-05-27,NVDA250627C00133000,NVDA,2025-06-27 20:00:00,call,133,2025-05-15 13:30:00,31,2025-05-27 20:00:00,9.1,14,9.15,9.2,34,9.1,881,502,True,2.5,6.65,135.5,False,0.0999999999999996,0.0109289617486338,0.981549815498155,-1.8450184501845015,ATM,3,55,0.34579370589731245
NVDA,2025-05-27,NVDA250627C00134000,NVDA,2025-06-27 20:00:00,call,134,2025-05-15 13:30:00,31,2025-05-27 20:00:00,8.55,10,8.6,8.65,26,8.6,1872,1340,True,1.5,7.1,135.5,False,0.0999999999999996,0.0116279069767441,0.988929889298893,-1.107011070110701,ATM,3,55,0.34579370589731245
NVDA,2025-05-27,NVDA250627C00135000,NVDA,2025-06-27 20:00:00,call,135,2025-05-09 13:30:00,31,2025-05-27 20:00:00,8.05,9,8.1,8.15,43,8.05,3221,2250,True,0.5,7.6,135.5,False,0.0999999999999996,0.0123456790123456,0.996309963099631,-0.3690036900369003,ATM,3,55,0.34579370589731245
