ticker,collection_date,optionSymbol,underlying,expiration,side,strike,firstTraded,dte,updated,bid,bidSize,mid,ask,askSize,last,openInterest,volume,inTheMoney,intrinsicValue,extrinsicValue,underlyingPrice,is_illiquid
AAPL,2025-05-08,AAPL250606C00125000,AAPL,2025-06-06 20:00:00,call,125,2025-04-25 13:30:00,29,2025-05-08 20:00:00,72.2,105,73.1,74.0,10,0.0,0,0,True,72.49,0.61,197.49,False
AAPL,2025-05-08,AAPL250606C00130000,AAPL,2025-06-06 20:00:00,call,130,2025-04-25 13:30:00,29,2025-05-08 20:00:00,66.8,105,67.775,68.75,105,76.75,2,0,True,67.49,0.285,197.49,False
AAPL,2025-05-08,AAPL250606C00135000,AAPL,2025-06-06 20:00:00,call,135,2025-04-24 13:30:00,29,2025-05-08 20:00:00,61.95,105,62.925,63.9,105,64.32,2,0,True,62.49,0.435,197.49,False
AAPL,2025-05-08,AAPL250606C00140000,AAPL,2025-06-06 20:00:00,call,140,2025-04-24 13:30:00,29,2025-05-08 20:00:00,57.05,105,57.65,58.25,2,59.48,2,1,True,57.49,0.16,197.49,False
AAPL,2025-05-08,AAPL250606C00145000,AAPL,2025-06-06 20:00:00,call,145,2025-04-24 13:30:00,29,2025-05-08 20:00:00,52.05,107,52.875,53.7,107,61.4,2,0,True,52.49,0.385,197.49,False
AAPL,2025-05-08,AAPL250606C00150000,AAPL,2025-06-06 20:00:00,call,150,2025-04-24 13:30:00,29,2025-05-08 20:00:00,47.6,89,48.35,49.1,107,46.4,4,0,True,47.49,0.86,197.49,False
AAPL,2025-05-08,AAPL250606C00155000,AAPL,2025-06-06 20:00:00,call,155,2025-04-24 13:30:00,29,2025-05-08 20:00:00,42.65,107,43.45,44.25,115,55.98,1,0,True,42.49,0.96,197.49,False
AAPL,2025-05-08,AAPL250606C00160000,AAPL,2025-06-06 20:00:00,call,160,2025-04-24 13:30:00,29,2025-05-08 20:00:00,37.75,109,38.325,38.9,111,39.88,1,0,True,37.49,0.835,197.49,False
AAPL,2025-05-08,AAPL250606C00165000,AAPL,2025-06-06 20:00:00,call,165,2025-04-24 13:30:00,29,2025-05-08 20:00:00,33.15,7,33.5,33.85,4,35.65,15,0,True,32.49,1.01,197.49,False
AAPL,2025-05-08,AAPL250606C00170000,AAPL,2025-06-06 20:00:00,call,170,2025-04-24 13:30:00,29,2025-05-08 20:00:00,28.55,2,28.775,29.0,5,30.6,58,21,True,27.49,1.285,197.49,False
