ticker,collection_date,optionSymbol,underlying,expiration,side,strike,firstTraded,dte,updated,bid,bidSize,mid,ask,askSize,last,openInterest,volume,inTheMoney,intrinsicValue,extrinsicValue,underlyingPrice,is_illiquid
AAPL,2025-04-23,AAPL250523C00130000,AAPL,2025-05-23 20:00:00,call,130,2025-04-04 13:30:00,30,2025-04-23 20:00:00,74.4,5,75.125,75.85,105,61.0,1,0,True,74.6,0.525,204.6,False
AAPL,2025-04-23,AAPL250523C00135000,AAPL,2025-05-23 20:00:00,call,135,2025-04-04 13:30:00,30,2025-04-23 20:00:00,68.8,105,69.875,70.95,105,48.3,1,0,True,69.6,0.275,204.6,False
AAPL,2025-04-23,AAPL250523C00140000,AAPL,2025-05-23 20:00:00,call,140,2025-04-04 13:30:00,30,2025-04-23 20:00:00,63.95,6,64.875,65.8,106,54.0,29,0,True,64.6,0.275,204.6,False
AAPL,2025-04-23,AAPL250523C00145000,AAPL,2025-05-23 20:00:00,call,145,2025-04-04 13:30:00,30,2025-04-23 20:00:00,59.05,105,60.0,60.95,105,61.5,3,1,True,59.6,0.4,204.6,False
AAPL,2025-04-23,AAPL250523C00150000,AAPL,2025-05-23 20:00:00,call,150,2025-04-04 13:30:00,30,2025-04-23 20:00:00,54.25,104,55.15,56.05,105,48.15,9,0,True,54.6,0.55,204.6,False
AAPL,2025-04-23,AAPL250523C00155000,AAPL,2025-05-23 20:00:00,call,155,2025-04-03 13:30:00,30,2025-04-23 20:00:00,49.4,89,50.3,51.2,105,42.95,80,0,True,49.6,0.7,204.6,False
AAPL,2025-04-23,AAPL250523C00160000,AAPL,2025-05-23 20:00:00,call,160,2025-04-03 13:30:00,30,2025-04-23 20:00:00,44.75,10,45.475,46.2,44,39.7,27,0,True,44.6,0.875,204.6,False
AAPL,2025-04-23,AAPL250523C00165000,AAPL,2025-05-23 20:00:00,call,165,2025-04-03 13:30:00,30,2025-04-23 20:00:00,40.4,1,40.75,41.1,2,36.15,63,0,True,39.6,1.15,204.6,False
AAPL,2025-04-23,AAPL250523C00170000,AAPL,2025-05-23 20:00:00,call,170,2025-04-03 13:30:00,30,2025-04-23 20:00:00,35.8,1,36.6,37.4,100,36.39,397,3,True,34.6,2.0,204.6,False
AAPL,2025-04-23,AAPL250523C00175000,AAPL,2025-05-23 20:00:00,call,175,2025-04-03 13:30:00,30,2025-04-23 20:00:00,31.3,1,32.25,33.2,5,30.1,248,9,True,29.6,2.65,204.6,False
AAPL,2025-04-23,AAPL250523C00180000,AAPL,2025-05-23 20:00:00,call,180,2025-04-03 13:30:00,30,2025-04-23 20:00:00,26.9,1,27.775,28.65,5,27.35,509,11,True,24.6,3.175,204.6,False
AAPL,2025-04-23,AAPL250523C00185000,AAPL,2025-05-23 20:00:00,call,185,2025-04-03 13:30:00,30,2025-04-23 20:00:00,22.7,10,23.525,24.35,100,23.5,285,16,True,19.6,3.925,204.6,False
AAPL,2025-04-23,AAPL250523C00190000,AAPL,2025-05-23 20:00:00,call,190,2025-04-03 13:30:00,30,2025-04-23 20:00:00,18.75,1,19.525,20.3,100,19.45,377,42,True,14.6,4.925,204.6,False
AAPL,2025-04-23,AAPL250523C00195000,AAPL,2025-05-23 20:00:00,call,195,2025-04-03 13:30:00,30,2025-04-23 20:00:00,15.15,10,16.1,17.05,7,15.8,861,79,True,9.6,6.5,204.6,False
AAPL,2025-04-23,AAPL250523C00200000,AAPL,2025-05-23 20:00:00,call,200,2025-04-03 13:30:00,30,2025-04-23 20:00:00,11.85,4,12.0,12.15,6,12.4,1062,272,True,4.6,7.4,204.6,False
AAPL,2025-04-23,AAPL250523C00205000,AAPL,2025-05-23 20:00:00,call,205,2025-04-03 13:30:00,30,2025-04-23 20:00:00,8.95,19,9.65,10.35,100,9.75,1406,334,False,0.0,9.65,204.6,False
AAPL,2025-04-23,AAPL250523C00210000,AAPL,2025-05-23 20:00:00,call,210,2025-04-03 13:30:00,30,2025-04-23 20:00:00,6.5,3,6.6,6.7,5,7.1,1894,418,False,0.0,6.6,204.6,False
AAPL,2025-04-23,AAPL250523C00215000,AAPL,2025-05-23 20:00:00,call,215,2025-04-03 13:30:00,30,2025-04-23 20:00:00,4.45,11,4.725,5.0,1,4.95,1464,448,False,0.0,4.725,204.6,False
AAPL,2025-04-23,AAPL250523C00220000,AAPL,2025-05-23 20:00:00,call,220,2025-04-03 13:30:00,30,2025-04-23 20:00:00,2.93,4,3.04,3.15,18,3.2,3433,628,False,0.0,3.04,204.6,False
AAPL,2025-04-23,AAPL250523C00225000,AAPL,2025-05-23 20:00:00,call,225,2025-04-03 13:30:00,30,2025-04-23 20:00:00,1.86,6,2.02,2.18,5,1.99,1287,616,False,0.0,2.02,204.6,False
AAPL,2025-04-23,AAPL250523C00230000,AAPL,2025-05-23 20:00:00,call,230,2025-04-03 13:30:00,30,2025-04-23 20:00:00,1.17,17,1.23,1.29,9,1.34,699,453,False,0.0,1.23,204.6,False
AAPL,2025-04-23,AAPL250523C00235000,AAPL,2025-05-23 20:00:00,call,235,2025-04-03 13:30:00,30,2025-04-23 20:00:00,0.74,24,0.76,0.78,30,0.78,388,288,False,0.0,0.76,204.6,False
AAPL,2025-04-23,AAPL250523C00240000,AAPL,2025-05-23 20:00:00,call,240,2025-04-03 13:30:00,30,2025-04-23 20:00:00,0.47,31,0.485,0.5,28,0.5,544,141,False,0.0,0.485,204.6,False
AAPL,2025-04-23,AAPL250523C00245000,AAPL,2025-05-23 20:00:00,call,245,2025-04-03 13:30:00,30,2025-04-23 20:00:00,0.3,1,0.32,0.34,19,0.33,362,30,False,0.0,0.32,204.6,False
AAPL,2025-04-23,AAPL250523C00250000,AAPL,2025-05-23 20:00:00,call,250,2025-04-03 13:30:00,30,2025-04-23 20:00:00,0.2,56,0.215,0.23,43,0.22,418,73,False,0.0,0.215,204.6,False
AAPL,2025-04-23,AAPL250523C00255000,AAPL,2025-05-23 20:00:00,call,255,2025-04-03 13:30:00,30,2025-04-23 20:00:00,0.14,61,0.155,0.17,53,0.14,427,2,False,0.0,0.155,204.6,False
AAPL,2025-04-23,AAPL250523C00260000,AAPL,2025-05-23 20:00:00,call,260,2025-04-03 13:30:00,30,2025-04-23 20:00:00,0.09,23,0.11,0.13,2,0.13,82,21,False,0.0,0.11,204.6,False
AAPL,2025-04-23,AAPL250523C00265000,AAPL,2025-05-23 20:00:00,call,265,2025-04-03 13:30:00,30,2025-04-23 20:00:00,0.07,50,0.09,0.11,1,0.08,147,2,False,0.0,0.09,204.6,False
AAPL,2025-04-23,AAPL250523C00270000,AAPL,2025-05-23 20:00:00,call,270,2025-04-03 13:30:00,30,2025-04-23 20:00:00,0.05,100,0.07,0.09,54,0.06,94,0,False,0.0,0.07,204.6,False
AAPL,2025-04-23,AAPL250523C00275000,AAPL,2025-05-23 20:00:00,call,275,2025-04-03 13:30:00,30,2025-04-23 20:00:00,0.04,23,0.16,0.28,77,0.05,204,0,False,0.0,0.16,204.6,False
AAPL,2025-04-23,AAPL250523P00130000,AAPL,2025-05-23 20:00:00,put,130,2025-04-04 13:30:00,30,2025-04-23 20:00:00,0.19,42,0.205,0.22,26,0.22,90,9,False,0.0,0.205,204.6,False
AAPL,2025-04-23,AAPL250523P00135000,AAPL,2025-05-23 20:00:00,put,135,2025-04-04 13:30:00,30,2025-04-23 20:00:00,0.23,30,0.25,0.27,27,0.23,217,16,False,0.0,0.25,204.6,False
AAPL,2025-04-23,AAPL250523P00140000,AAPL,2025-05-23 20:00:00,put,140,2025-04-04 13:30:00,30,2025-04-23 20:00:00,0.29,32,0.31,0.33,22,0.35,200,15,False,0.0,0.31,204.6,False
AAPL,2025-04-23,AAPL250523P00145000,AAPL,2025-05-23 20:00:00,put,145,2025-04-04 13:30:00,30,2025-04-23 20:00:00,0.36,23,0.385,0.41,19,0.37,186,23,False,0.0,0.385,204.6,False
AAPL,2025-04-23,AAPL250523P00150000,AAPL,2025-05-23 20:00:00,put,150,2025-04-04 13:30:00,30,2025-04-23 20:00:00,0.47,40,0.485,0.5,38,0.46,1024,292,False,0.0,0.485,204.6,False
AAPL,2025-04-23,AAPL250523P00155000,AAPL,2025-05-23 20:00:00,put,155,2025-04-03 13:30:00,30,2025-04-23 20:00:00,0.58,1,0.61,0.64,64,0.64,396,9,False,0.0,0.61,204.6,False
AAPL,2025-04-23,AAPL250523P00160000,AAPL,2025-05-23 20:00:00,put,160,2025-04-03 13:30:00,30,2025-04-23 20:00:00,0.76,13,0.775,0.79,20,0.79,922,132,False,0.0,0.775,204.6,False
AAPL,2025-04-23,AAPL250523P00165000,AAPL,2025-05-23 20:00:00,put,165,2025-04-03 13:30:00,30,2025-04-23 20:00:00,0.97,32,0.995,1.02,28,0.99,690,181,False,0.0,0.995,204.6,False
AAPL,2025-04-23,AAPL250523P00170000,AAPL,2025-05-23 20:00:00,put,170,2025-04-03 13:30:00,30,2025-04-23 20:00:00,1.26,7,1.295,1.33,10,1.33,581,253,False,0.0,1.295,204.6,False
AAPL,2025-04-23,AAPL250523P00175000,AAPL,2025-05-23 20:00:00,put,175,2025-04-03 13:30:00,30,2025-04-23 20:00:00,1.67,6,1.715,1.76,18,1.77,806,136,False,0.0,1.715,204.6,False
AAPL,2025-04-23,AAPL250523P00180000,AAPL,2025-05-23 20:00:00,put,180,2025-04-03 13:30:00,30,2025-04-23 20:00:00,2.19,7,2.29,2.39,10,2.35,760,292,False,0.0,2.29,204.6,False
AAPL,2025-04-23,AAPL250523P00185000,AAPL,2025-05-23 20:00:00,put,185,2025-04-03 13:30:00,30,2025-04-23 20:00:00,3.0,8,3.075,3.15,17,2.97,582,203,False,0.0,3.075,204.6,False
AAPL,2025-04-23,AAPL250523P00190000,AAPL,2025-05-23 20:00:00,put,190,2025-04-03 13:30:00,30,2025-04-23 20:00:00,3.5,1,3.875,4.25,4,4.25,539,293,False,0.0,3.875,204.6,False
AAPL,2025-04-23,AAPL250523P00195000,AAPL,2025-05-23 20:00:00,put,195,2025-04-03 13:30:00,30,2025-04-23 20:00:00,5.4,1,5.5,5.6,4,5.6,574,468,False,0.0,5.5,204.6,False
AAPL,2025-04-23,AAPL250523P00200000,AAPL,2025-05-23 20:00:00,put,200,2025-04-03 13:30:00,30,2025-04-23 20:00:00,6.05,100,6.675,7.3,3,7.0,1003,291,False,0.0,6.675,204.6,False
AAPL,2025-04-23,AAPL250523P00205000,AAPL,2025-05-23 20:00:00,put,205,2025-04-03 13:30:00,30,2025-04-23 20:00:00,8.15,100,8.775,9.4,10,8.97,286,157,True,0.4,8.375,204.6,False
AAPL,2025-04-23,AAPL250523P00210000,AAPL,2025-05-23 20:00:00,put,210,2025-04-03 13:30:00,30,2025-04-23 20:00:00,10.35,100,11.15,11.95,1,11.17,55,131,True,5.4,5.75,204.6,False
AAPL,2025-04-23,AAPL250523P00215000,AAPL,2025-05-23 20:00:00,put,215,2025-04-03 13:30:00,30,2025-04-23 20:00:00,13.15,100,14.05,14.95,4,14.11,129,34,True,10.4,3.65,204.6,False
AAPL,2025-04-23,AAPL250523P00220000,AAPL,2025-05-23 20:00:00,put,220,2025-04-03 13:30:00,30,2025-04-23 20:00:00,17.7,15,18.225,18.75,7,17.55,47,12,True,15.4,2.825,204.6,False
AAPL,2025-04-23,AAPL250523P00225000,AAPL,2025-05-23 20:00:00,put,225,2025-04-03 13:30:00,30,2025-04-23 20:00:00,21.6,55,22.15,22.7,7,22.35,9,29,True,20.4,1.75,204.6,False
