ticker,collection_date,optionSymbol,underlying,expiration,side,strike,firstTraded,dte,updated,bid,bidSize,mid,ask,askSize,last,openInterest,volume,inTheMoney,intrinsicValue,extrinsicValue,underlyingPrice,is_illiquid,spread,relative_spread,moneyness,moneyness_pct,moneyness_cat,phase,days_from_apr2
AAPL,2025-03-27,AAPL250404C00200000,AAPL,2025-04-04 20:00:00,call,200.0,2025-02-13 14:30:00,8,2025-03-27 20:00:00,24.05,21,24.275,24.5,37,24.8,499,135,True,23.85,0.425,223.85,False,0.4499999999999993,0.018537590113285245,0.8934554389099844,-10.654456109001561,ITM,1,-6
AAPL,2025-03-27,AAPL250404C00202500,AAPL,2025-04-04 20:00:00,call,202.5,2025-03-17 13:30:00,8,2025-03-27 20:00:00,21.55,77,21.8,22.05,11,22.8,293,12,True,21.35,0.45,223.85,False,0.5,0.02293577981651376,0.9046236318963592,-9.53763681036408,ITM,1,-6
AAPL,2025-03-27,AAPL250404C00205000,AAPL,2025-04-04 20:00:00,call,205.0,2025-02-13 14:30:00,8,2025-03-27 20:00:00,19.15,37,19.35,19.55,1,19.75,328,35,True,18.85,0.5,223.85,False,0.40000000000000213,0.020671834625323106,0.915791824882734,-8.4208175117266,ITM,1,-6
AAPL,2025-03-27,AAPL250404C00207500,AAPL,2025-04-04 20:00:00,call,207.5,2025-03-17 13:30:00,8,2025-03-27 20:00:00,16.85,14,16.975,17.1,19,17.15,358,97,True,16.35,0.625,223.85,False,0.25,0.014727540500736375,0.9269600178691088,-7.303998213089121,ITM,1,-6
AAPL,2025-03-27,AAPL250404C00210000,AAPL,2025-04-04 20:00:00,call,210.0,2025-02-13 14:30:00,8,2025-03-27 20:00:00,14.5,10,14.625,14.75,24,14.9,1076,440,True,13.85,0.775,223.85,False,0.25,0.017094017094017096,0.9381282108554836,-6.187178914451639,ITM,1,-6
AAPL,2025-03-27,AAPL250404C00212500,AAPL,2025-04-04 20:00:00,call,212.5,2025-03-17 13:30:00,8,2025-03-27 20:00:00,12.25,6,12.325,12.4,7,12.5,1132,138,True,11.35,0.975,223.85,False,0.15000000000000036,0.012170385395537555,0.9492964038418584,-5.070359615814159,ITM,1,-6
AAPL,2025-03-27,AAPL250404C00215000,AAPL,2025-04-04 20:00:00,call,215.0,2025-02-13 14:30:00,8,2025-03-27 20:00:00,10.05,5,10.175,10.3,21,10.07,3992,426,True,8.85,1.325,223.85,False,0.25,0.02457002457002457,0.9604645968282333,-3.9535403171766785,ITM,1,-6
AAPL,2025-03-27,AAPL250404C00217500,AAPL,2025-04-04 20:00:00,call,217.5,2025-03-17 13:30:00,8,2025-03-27 20:00:00,8.0,8,8.05,8.1,84,8.0,1135,534,True,6.35,1.7,223.85,False,0.09999999999999964,0.012422360248447159,0.971632789814608,-2.836721018539198,ATM,1,-6
AAPL,2025-03-27,AAPL250404C00220000,AAPL,2025-04-04 20:00:00,call,220.0,2025-02-13 14:30:00,8,2025-03-27 20:00:00,6.1,10,6.2,6.3,21,6.23,6538,2798,True,3.85,2.35,223.85,False,0.20000000000000018,0.03225806451612906,0.9828009828009828,-1.7199017199017175,ATM,1,-6
AAPL,2025-03-27,AAPL250404C00222500,AAPL,2025-04-04 20:00:00,call,222.5,2025-03-17 13:30:00,8,2025-03-27 20:00:00,4.5,13,4.55,4.6,10,4.46,5186,11282,True,1.35,3.2,223.85,False,0.09999999999999964,0.0219780219780219,0.9939691757873577,-0.603082421264237,ATM,1,-6
