ticker,collection_date,optionSymbol,underlying,expiration,side,strike,firstTraded,dte,updated,bid,bidSize,mid,ask,askSize,last,openInterest,volume,inTheMoney,intrinsicValue,extrinsicValue,underlyingPrice,iv,delta,gamma,theta,vega
CAT,2025-04-02,CAT250411C00297500,CAT,2025-04-11 16:00:00 -04:00,call,297.5,2025-04-01 09:30:00 -04:00,9,2025-04-02 16:00:00 -04:00,36.1,17,38.05,40.0,16,0.0,0,0,True,37.16,0.89,334.66,,,,,
CAT,2025-04-02,CAT250411C00300000,CAT,2025-04-11 16:00:00 -04:00,call,300.0,2025-02-27 09:30:00 -05:00,9,2025-04-02 16:00:00 -04:00,33.7,16,35.6,37.5,16,31.05,1,1,True,34.66,0.94,334.66,,,,,
CAT,2025-04-02,CAT250411C00302500,CAT,2025-04-11 16:00:00 -04:00,call,302.5,2025-04-01 09:30:00 -04:00,9,2025-04-02 16:00:00 -04:00,31.25,17,33.125,35.0,17,0.0,0,0,True,32.16,0.965,334.66,,,,,
CAT,2025-04-02,CAT250411C00305000,CAT,2025-04-11 16:00:00 -04:00,call,305.0,2025-02-27 09:30:00 -05:00,9,2025-04-02 16:00:00 -04:00,29.1,19,30.925,32.75,17,28.6,1,1,True,29.66,1.265,334.66,,,,,
CAT,2025-04-02,CAT250411C00307500,CAT,2025-04-11 16:00:00 -04:00,call,307.5,2025-03-24 09:30:00 -04:00,9,2025-04-02 16:00:00 -04:00,26.45,17,28.475,30.5,17,0.0,0,0,True,27.16,1.315,334.66,,,,,
CAT,2025-04-02,CAT250411C00310000,CAT,2025-04-11 16:00:00 -04:00,call,310.0,2025-02-27 09:30:00 -05:00,9,2025-04-02 16:00:00 -04:00,24.65,17,26.325,28.0,18,19.3,2,0,True,24.66,1.665,334.66,,,,,
CAT,2025-04-02,CAT250411C00312500,CAT,2025-04-11 16:00:00 -04:00,call,312.5,2025-03-24 09:30:00 -04:00,9,2025-04-02 16:00:00 -04:00,22.85,9,23.75,24.65,20,16.4,2,0,True,22.16,1.59,334.66,,,,,
CAT,2025-04-02,CAT250411C00315000,CAT,2025-04-11 16:00:00 -04:00,call,315.0,2025-02-27 09:30:00 -05:00,9,2025-04-02 16:00:00 -04:00,20.8,7,21.4,22.0,6,0.0,0,0,True,19.66,1.74,334.66,,,,,
CAT,2025-04-02,CAT250411C00317500,CAT,2025-04-11 16:00:00 -04:00,call,317.5,2025-03-24 09:30:00 -04:00,9,2025-04-02 16:00:00 -04:00,17.7,12,18.75,19.8,7,12.5,1,0,True,17.16,1.59,334.66,,,,,
CAT,2025-04-02,CAT250411C00320000,CAT,2025-04-11 16:00:00 -04:00,call,320.0,2025-02-27 09:30:00 -05:00,9,2025-04-02 16:00:00 -04:00,15.6,7,17.55,19.5,16,13.7,13,0,True,14.66,2.89,334.66,,,,,
CAT,2025-04-02,CAT250411C00322500,CAT,2025-04-11 16:00:00 -04:00,call,322.5,2025-03-24 09:30:00 -04:00,9,2025-04-02 16:00:00 -04:00,13.2,7,14.525,15.85,7,9.4,1,0,True,12.16,2.365,334.66,,,,,
CAT,2025-04-02,CAT250411C00325000,CAT,2025-04-11 16:00:00 -04:00,call,325.0,2025-02-27 09:30:00 -05:00,9,2025-04-02 16:00:00 -04:00,12.4,8,13.125,13.85,6,11.95,33,4,True,9.66,3.465,334.66,,,,,
CAT,2025-04-02,CAT250411C00327500,CAT,2025-04-11 16:00:00 -04:00,call,327.5,2025-03-24 09:30:00 -04:00,9,2025-04-02 16:00:00 -04:00,9.85,8,10.8,11.75,1,10.2,67,2,True,7.16,3.64,334.66,,,,,
CAT,2025-04-02,CAT250411C00330000,CAT,2025-04-11 16:00:00 -04:00,call,330.0,2025-02-27 09:30:00 -05:00,9,2025-04-02 16:00:00 -04:00,9.0,7,9.575,10.15,7,7.3,61,6,True,4.66,4.915,334.66,,,,,
CAT,2025-04-02,CAT250411C00332500,CAT,2025-04-11 16:00:00 -04:00,call,332.5,2025-03-24 09:30:00 -04:00,9,2025-04-02 16:00:00 -04:00,7.4,5,7.8,8.2,1,8.6,26,18,True,2.16,5.64,334.66,,,,,
CAT,2025-04-02,CAT250411C00335000,CAT,2025-04-11 16:00:00 -04:00,call,335.0,2025-02-27 09:30:00 -05:00,9,2025-04-02 16:00:00 -04:00,5.7,1,6.5,7.3,7,6.78,25,24,False,0.0,6.5,334.66,,,,,
CAT,2025-04-02,CAT250411C00337500,CAT,2025-04-11 16:00:00 -04:00,call,337.5,2025-03-24 09:30:00 -04:00,9,2025-04-02 16:00:00 -04:00,4.45,8,5.125,5.8,6,5.8,9,30,False,0.0,5.125,334.66,,,,,
CAT,2025-04-02,CAT250411C00340000,CAT,2025-04-11 16:00:00 -04:00,call,340.0,2025-02-27 09:30:00 -05:00,9,2025-04-02 16:00:00 -04:00,2.89,1,3.77,4.65,11,4.65,75,49,False,0.0,3.77,334.66,,,,,
CAT,2025-04-02,CAT250411C00342500,CAT,2025-04-11 16:00:00 -04:00,call,342.5,2025-03-24 09:30:00 -04:00,9,2025-04-02 16:00:00 -04:00,2.36,10,3.055,3.75,95,3.32,12,9,False,0.0,3.055,334.66,,,,,
CAT,2025-04-02,CAT250411C00345000,CAT,2025-04-11 16:00:00 -04:00,call,345.0,2025-02-27 09:30:00 -05:00,9,2025-04-02 16:00:00 -04:00,1.27,12,2.12,2.97,22,3.09,54,18,False,0.0,2.12,334.66,,,,,
CAT,2025-04-02,CAT250411C00347500,CAT,2025-04-11 16:00:00 -04:00,call,347.5,2025-03-24 09:30:00 -04:00,9,2025-04-02 16:00:00 -04:00,0.68,10,1.515,2.35,113,2.05,68,4,False,0.0,1.515,334.66,,,,,
CAT,2025-04-02,CAT250411C00350000,CAT,2025-04-11 16:00:00 -04:00,call,350.0,2025-02-27 09:30:00 -05:00,9,2025-04-02 16:00:00 -04:00,1.4,10,1.615,1.83,110,1.84,82,70,False,0.0,1.615,334.66,,,,,
CAT,2025-04-02,CAT250411C00352500,CAT,2025-04-11 16:00:00 -04:00,call,352.5,2025-03-24 09:30:00 -04:00,9,2025-04-02 16:00:00 -04:00,1.08,13,1.255,1.43,95,1.4,38,10,False,0.0,1.255,334.66,,,,,
CAT,2025-04-02,CAT250411C00355000,CAT,2025-04-11 16:00:00 -04:00,call,355.0,2025-02-27 09:30:00 -05:00,9,2025-04-02 16:00:00 -04:00,0.69,13,0.89,1.09,64,1.07,240,39,False,0.0,0.89,334.66,,,,,
CAT,2025-04-02,CAT250411C00357500,CAT,2025-04-11 16:00:00 -04:00,call,357.5,2025-04-01 09:30:00 -04:00,9,2025-04-02 16:00:00 -04:00,0.39,13,0.62,0.85,85,0.53,1,0,False,0.0,0.62,334.66,,,,,
CAT,2025-04-02,CAT250411C00360000,CAT,2025-04-11 16:00:00 -04:00,call,360.0,2025-02-27 09:30:00 -05:00,9,2025-04-02 16:00:00 -04:00,0.0,0,0.34,0.68,64,0.59,255,12,False,0.0,0.34,334.66,,,,,
CAT,2025-04-02,CAT250411C00362500,CAT,2025-04-11 16:00:00 -04:00,call,362.5,2025-04-01 09:30:00 -04:00,9,2025-04-02 16:00:00 -04:00,0.0,0,0.255,0.51,52,0.0,0,0,False,0.0,0.255,334.66,,,,,
CAT,2025-04-02,CAT250411C00365000,CAT,2025-04-11 16:00:00 -04:00,call,365.0,2025-02-27 09:30:00 -05:00,9,2025-04-02 16:00:00 -04:00,0.07,5,0.41,0.75,11,0.41,117,0,False,0.0,0.41,334.66,,,,,
CAT,2025-04-02,CAT250411C00367500,CAT,2025-04-11 16:00:00 -04:00,call,367.5,2025-04-01 09:30:00 -04:00,9,2025-04-02 16:00:00 -04:00,0.0,0,0.375,0.75,10,0.0,0,0,False,0.0,0.375,334.66,,,,,
CAT,2025-04-02,CAT250411C00370000,CAT,2025-04-11 16:00:00 -04:00,call,370.0,2025-02-27 09:30:00 -05:00,9,2025-04-02 16:00:00 -04:00,0.08,57,0.695,1.31,116,0.15,303,0,False,0.0,0.695,334.66,,,,,
CAT,2025-04-02,CAT250411P00297500,CAT,2025-04-11 16:00:00 -04:00,put,297.5,2025-04-01 09:30:00 -04:00,9,2025-04-02 16:00:00 -04:00,0.14,15,0.34,0.54,10,0.0,0,0,False,0.0,0.34,334.66,,,,,
CAT,2025-04-02,CAT250411P00300000,CAT,2025-04-11 16:00:00 -04:00,put,300.0,2025-02-27 09:30:00 -05:00,9,2025-04-02 16:00:00 -04:00,0.17,11,0.46,0.75,7,0.71,87,1,False,0.0,0.46,334.66,,,,,
CAT,2025-04-02,CAT250411P00302500,CAT,2025-04-11 16:00:00 -04:00,put,302.5,2025-04-01 09:30:00 -04:00,9,2025-04-02 16:00:00 -04:00,0.29,13,0.47,0.65,8,1.0,1,0,False,0.0,0.47,334.66,,,,,
CAT,2025-04-02,CAT250411P00305000,CAT,2025-04-11 16:00:00 -04:00,put,305.0,2025-02-27 09:30:00 -05:00,9,2025-04-02 16:00:00 -04:00,0.51,15,0.64,0.77,9,0.61,31,2,False,0.0,0.64,334.66,,,,,
CAT,2025-04-02,CAT250411P00307500,CAT,2025-04-11 16:00:00 -04:00,put,307.5,2025-03-24 09:30:00 -04:00,9,2025-04-02 16:00:00 -04:00,0.63,8,0.78,0.93,6,2.7,5,0,False,0.0,0.78,334.66,,,,,
CAT,2025-04-02,CAT250411P00310000,CAT,2025-04-11 16:00:00 -04:00,put,310.0,2025-02-27 09:30:00 -05:00,9,2025-04-02 16:00:00 -04:00,0.78,12,1.11,1.44,9,0.89,200,31,False,0.0,1.11,334.66,,,,,
CAT,2025-04-02,CAT250411P00312500,CAT,2025-04-11 16:00:00 -04:00,put,312.5,2025-03-24 09:30:00 -04:00,9,2025-04-02 16:00:00 -04:00,0.96,9,1.41,1.86,8,1.54,26,2,False,0.0,1.41,334.66,,,,,
CAT,2025-04-02,CAT250411P00315000,CAT,2025-04-11 16:00:00 -04:00,put,315.0,2025-02-27 09:30:00 -05:00,9,2025-04-02 16:00:00 -04:00,0.88,10,1.21,1.54,7,1.47,67,16,False,0.0,1.21,334.66,,,,,
