ticker,collection_date,optionSymbol,underlying,expiration,side,strike,firstTraded,dte,updated,bid,bidSize,mid,ask,askSize,last,openInterest,volume,inTheMoney,intrinsicValue,extrinsicValue,underlyingPrice,iv,delta,gamma,theta,vega
CAT,2025-04-14,CAT250417C00262500,CAT,2025-04-17 16:00:00 -04:00,call,262.5,2025-04-07 09:30:00 -04:00,3,2025-04-14 16:00:00 -04:00,34.8,5,36.325,37.85,5,22.55,124,0,True,35.62,0.705,298.12,,,,,
CAT,2025-04-14,CAT250417C00265000,CAT,2025-04-17 16:00:00 -04:00,call,265.0,2025-04-07 09:30:00 -04:00,3,2025-04-14 16:00:00 -04:00,32.35,5,33.9,35.45,17,36.28,20,17,True,33.12,0.78,298.12,,,,,
CAT,2025-04-14,CAT250417C00267500,CAT,2025-04-17 16:00:00 -04:00,call,267.5,2025-04-07 09:30:00 -04:00,3,2025-04-14 16:00:00 -04:00,29.9,10,31.35,32.8,5,22.95,10,0,True,30.62,0.73,298.12,,,,,
CAT,2025-04-14,CAT250417C00270000,CAT,2025-04-17 16:00:00 -04:00,call,270.0,2025-01-14 09:30:00 -05:00,3,2025-04-14 16:00:00 -04:00,27.5,7,28.675,29.85,24,29.3,67,18,True,28.12,0.555,298.12,,,,,
CAT,2025-04-14,CAT250417C00272500,CAT,2025-04-17 16:00:00 -04:00,call,272.5,2025-04-07 09:30:00 -04:00,3,2025-04-14 16:00:00 -04:00,25.05,11,26.6,28.15,15,19.65,24,0,True,25.62,0.98,298.12,,,,,
CAT,2025-04-14,CAT250417C00275000,CAT,2025-04-17 16:00:00 -04:00,call,275.0,2025-04-07 09:30:00 -04:00,3,2025-04-14 16:00:00 -04:00,22.6,9,23.9,25.2,13,21.3,22,0,True,23.12,0.78,298.12,,,,,
CAT,2025-04-14,CAT250417C00277500,CAT,2025-04-17 16:00:00 -04:00,call,277.5,2025-04-07 09:30:00 -04:00,3,2025-04-14 16:00:00 -04:00,20.2,12,21.8,23.4,14,15.7,38,0,True,20.62,1.18,298.12,,,,,
CAT,2025-04-14,CAT250417C00280000,CAT,2025-04-17 16:00:00 -04:00,call,280.0,2025-01-14 09:30:00 -05:00,3,2025-04-14 16:00:00 -04:00,18.4,19,19.5,20.6,7,18.8,63,2,True,18.12,1.38,298.12,,,,,
CAT,2025-04-14,CAT250417C00282500,CAT,2025-04-17 16:00:00 -04:00,call,282.5,2025-04-07 09:30:00 -04:00,3,2025-04-14 16:00:00 -04:00,15.9,22,17.125,18.35,11,16.8,15,3,True,15.62,1.505,298.12,,,,,
CAT,2025-04-14,CAT250417C00285000,CAT,2025-04-17 16:00:00 -04:00,call,285.0,2025-03-24 09:30:00 -04:00,3,2025-04-14 16:00:00 -04:00,14.0,18,14.45,14.9,6,14.3,64,6,True,13.12,1.33,298.12,,,,,
