ticker,collection_date,optionSymbol,underlying,expiration,side,strike,firstTraded,dte,updated,bid,bidSize,mid,ask,askSize,last,openInterest,volume,inTheMoney,intrinsicValue,extrinsicValue,underlyingPrice,iv,delta,gamma,theta,vega,is_illiquid
NVDA,2025-09-08,NVDA250912C00145000,NVDA,2025-09-12 20:00:00,call,145.0,2025-07-31 13:30:00,4,2025-09-08 20:00:00,23.35,7,23.675,24.0,96,23.4,597,187,True,23.31,0.365,168.31,,,,,,False
NVDA,2025-09-08,NVDA250912C00150000,NVDA,2025-09-12 20:00:00,call,150.0,2025-07-31 13:30:00,4,2025-09-08 20:00:00,18.4,1,18.475,18.55,10,18.5,2219,1423,True,18.31,0.165,168.31,,,,,,False
NVDA,2025-09-08,NVDA250912C00152500,NVDA,2025-09-12 20:00:00,call,152.5,2025-09-04 13:30:00,4,2025-09-08 20:00:00,15.95,5,16.025,16.1,1,16.0,73,765,True,15.81,0.215,168.31,,,,,,False
NVDA,2025-09-08,NVDA250912C00155000,NVDA,2025-09-12 20:00:00,call,155.0,2025-07-31 13:30:00,4,2025-09-08 20:00:00,13.5,20,13.575,13.65,7,13.6,1729,585,True,13.31,0.265,168.31,,,,,,False
NVDA,2025-09-08,NVDA250912C00157500,NVDA,2025-09-12 20:00:00,call,157.5,2025-08-25 13:30:00,4,2025-09-08 20:00:00,11.15,7,11.2,11.25,7,11.25,1134,695,True,10.81,0.39,168.31,,,,,,False
NVDA,2025-09-08,NVDA250912C00160000,NVDA,2025-09-12 20:00:00,call,160.0,2025-07-31 13:30:00,4,2025-09-08 20:00:00,8.75,11,8.9,9.05,20,8.8,5094,4464,True,8.31,0.59,168.31,,,,,,False
NVDA,2025-09-08,NVDA250912C00162500,NVDA,2025-09-12 20:00:00,call,162.5,2025-08-25 13:30:00,4,2025-09-08 20:00:00,6.65,96,6.75,6.85,10,6.7,3183,3087,True,5.81,0.94,168.31,,,,,,False
NVDA,2025-09-08,NVDA250912C00165000,NVDA,2025-09-12 20:00:00,call,165.0,2025-07-31 13:30:00,4,2025-09-08 20:00:00,4.75,17,4.8,4.85,51,4.8,11354,13241,True,3.31,1.49,168.31,,,,,,False
NVDA,2025-09-08,NVDA250912C00167500,NVDA,2025-09-12 20:00:00,call,167.5,2025-08-25 13:30:00,4,2025-09-08 20:00:00,3.05,51,3.125,3.2,97,3.15,20571,35270,True,0.81,2.315,168.31,,,,,,False
NVDA,2025-09-08,NVDA250912C00170000,NVDA,2025-09-12 20:00:00,call,170.0,2025-07-31 13:30:00,4,2025-09-08 20:00:00,1.8,100,1.845,1.89,9,1.86,57231,181606,False,0.0,1.845,168.31,,,,,,False
