ticker,collection_date,optionSymbol,underlying,expiration,side,strike,firstTraded,dte,updated,bid,bidSize,mid,ask,askSize,last,openInterest,volume,inTheMoney,intrinsicValue,extrinsicValue,underlyingPrice,is_illiquid,spread,relative_spread,moneyness,moneyness_pct,moneyness_cat,phase,days_from_apr2
AAPL,2025-05-08,AAPL250815C00125000,AAPL,2025-08-15 20:00:00,call,125,2024-08-05 13:30:00,99,2025-05-08 20:00:00,73.75,105,74.4,75.05,105,67.3,46,0,True,72.49,1.91,197.49,False,1.2999999999999972,0.017473118279569853,0.632943440174186,-36.7056559825814,ITM,2,36
AAPL,2025-05-08,AAPL250815C00130000,AAPL,2025-08-15 20:00:00,call,130,2024-08-05 13:30:00,99,2025-05-08 20:00:00,68.95,70,69.675,70.4,105,70.97,42,0,True,67.49,2.185,197.49,False,1.4500000000000028,0.020810907786150024,0.6582611777811535,-34.173882221884654,ITM,2,36
AAPL,2025-05-08,AAPL250815C00135000,AAPL,2025-08-15 20:00:00,call,135,2024-08-05 13:30:00,99,2025-05-08 20:00:00,64.35,68,65.0,65.65,12,75.19,78,0,True,62.49,2.51,197.49,False,1.3000000000000114,0.020000000000000174,0.6835789153881209,-31.642108461187913,ITM,2,36
AAPL,2025-05-08,AAPL250815C00140000,AAPL,2025-08-15 20:00:00,call,140,2024-08-05 13:30:00,99,2025-05-08 20:00:00,59.9,8,60.1,60.3,1,61.29,338,43,True,57.49,2.61,197.49,False,0.3999999999999986,0.006655574043261207,0.7088966529950883,-29.11033470049117,ITM,2,36
AAPL,2025-05-08,AAPL250815C00145000,AAPL,2025-08-15 20:00:00,call,145,2024-08-05 13:30:00,99,2025-05-08 20:00:00,55.15,10,55.425,55.7,6,52.96,60,0,True,52.49,2.935,197.49,False,0.5500000000000043,0.009923319801533681,0.7342143906020557,-26.57856093979442,ITM,2,36
AAPL,2025-05-08,AAPL250815C00150000,AAPL,2025-08-15 20:00:00,call,150,2024-08-05 13:30:00,99,2025-05-08 20:00:00,50.7,8,50.85,51.0,7,50.1,2957,1,True,47.49,3.36,197.49,False,0.29999999999999716,0.005899705014749206,0.7595321282090232,-24.046787179097677,ITM,2,36
AAPL,2025-05-08,AAPL250815C00155000,AAPL,2025-08-15 20:00:00,call,155,2024-08-05 13:30:00,99,2025-05-08 20:00:00,46.1,10,46.275,46.45,12,45.39,391,0,True,42.49,3.785,197.49,False,0.3500000000000014,0.0075634792004322295,0.7848498658159907,-21.515013418400937,ITM,2,36
AAPL,2025-05-08,AAPL250815C00160000,AAPL,2025-08-15 20:00:00,call,160,2024-08-05 13:30:00,99,2025-05-08 20:00:00,41.75,6,41.9,42.05,1,43.53,205,1,True,37.49,4.41,197.49,False,0.29999999999999716,0.007159904534606138,0.8101676034229581,-18.98323965770419,ITM,2,36
AAPL,2025-05-08,AAPL250815C00165000,AAPL,2025-08-15 20:00:00,call,165,2024-08-05 13:30:00,99,2025-05-08 20:00:00,37.5,21,37.625,37.75,1,36.7,1784,4,True,32.49,5.135,197.49,False,0.25,0.006644518272425249,0.8354853410299256,-16.45146589700745,ITM,2,36
AAPL,2025-05-08,AAPL250815C00170000,AAPL,2025-08-15 20:00:00,call,170,2024-08-05 13:30:00,99,2025-05-08 20:00:00,33.3,6,33.45,33.6,1,32.82,390,4,True,27.49,5.96,197.49,False,0.30000000000000426,0.008968609865470979,0.860803078636893,-13.919692136310704,ITM,2,36
AAPL,2025-05-08,AAPL250815C00175000,AAPL,2025-08-15 20:00:00,call,175,2024-08-05 13:30:00,99,2025-05-08 20:00:00,29.35,8,29.5,29.65,38,31.1,861,2,True,22.49,7.01,197.49,False,0.29999999999999716,0.010169491525423633,0.8861208162438604,-11.387918375613959,ITM,2,36
AAPL,2025-05-08,AAPL250815C00180000,AAPL,2025-08-15 20:00:00,call,180,2024-08-05 13:30:00,99,2025-05-08 20:00:00,25.55,8,25.675,25.8,1,27.4,994,7,True,17.49,8.185,197.49,False,0.25,0.00973709834469328,0.9114385538508278,-8.856144614917214,ITM,2,36
AAPL,2025-05-08,AAPL250815C00185000,AAPL,2025-08-15 20:00:00,call,185,2024-08-05 13:30:00,99,2025-05-08 20:00:00,21.95,11,22.1,22.25,2,23.05,427,62,True,12.49,9.61,197.49,False,0.3000000000000007,0.013574660633484194,0.9367562914577953,-6.32437085422047,ITM,2,36
AAPL,2025-05-08,AAPL250815C00190000,AAPL,2025-08-15 20:00:00,call,190,2024-08-05 13:30:00,99,2025-05-08 20:00:00,18.7,10,18.825,18.95,4,19.4,2126,134,True,7.49,11.335,197.49,False,0.25,0.013280212483399735,0.9620740290647627,-3.792597093523727,ITM,2,36
AAPL,2025-05-08,AAPL250815C00195000,AAPL,2025-08-15 20:00:00,call,195,2024-08-05 13:30:00,99,2025-05-08 20:00:00,15.7,14,15.775,15.85,5,15.75,871,209,True,2.49,13.285,197.49,False,0.15000000000000036,0.009508716323296378,0.9873917666717301,-1.2608233328269831,ATM,2,36
