ticker,collection_date,optionSymbol,underlying,expiration,side,strike,firstTraded,dte,updated,bid,bidSize,mid,ask,askSize,last,openInterest,volume,inTheMoney,intrinsicValue,extrinsicValue,underlyingPrice,iv,delta,gamma,theta,vega
NVDA,2025-09-22,NVDA250926C00157500,NVDA,2025-09-26 16:00:00 -04:00,call,157.5,2025-09-08 09:30:00 -04:00,4,2025-09-22 16:00:00 -04:00,26.15,22,26.425,26.7,138,25.8,311,187,True,26.11,0.315,183.61,,,,,
NVDA,2025-09-22,NVDA250926C00160000,NVDA,2025-09-26 16:00:00 -04:00,call,160.0,2025-08-07 09:30:00 -04:00,4,2025-09-22 16:00:00 -04:00,23.75,30,23.875,24.0,14,23.85,4060,1785,True,23.61,0.265,183.61,,,,,
NVDA,2025-09-22,NVDA250926C00162500,NVDA,2025-09-26 16:00:00 -04:00,call,162.5,2025-09-08 09:30:00 -04:00,4,2025-09-22 16:00:00 -04:00,21.3,19,21.65,22.0,220,21.4,978,1343,True,21.11,0.54,183.61,,,,,
NVDA,2025-09-22,NVDA250926C00165000,NVDA,2025-09-26 16:00:00 -04:00,call,165.0,2025-08-07 09:30:00 -04:00,4,2025-09-22 16:00:00 -04:00,18.85,19,18.9,18.95,23,18.95,4292,2444,True,18.61,0.29,183.61,,,,,
NVDA,2025-09-22,NVDA250926C00167500,NVDA,2025-09-26 16:00:00 -04:00,call,167.5,2025-09-08 09:30:00 -04:00,4,2025-09-22 16:00:00 -04:00,16.4,12,16.55,16.7,42,16.53,3654,3082,True,16.11,0.44,183.61,,,,,
NVDA,2025-09-22,NVDA250926C00170000,NVDA,2025-09-26 16:00:00 -04:00,call,170.0,2025-08-07 09:30:00 -04:00,4,2025-09-22 16:00:00 -04:00,13.95,1,14.05,14.15,1,14.07,14001,13646,True,13.61,0.44,183.61,,,,,
NVDA,2025-09-22,NVDA250926C00172500,NVDA,2025-09-26 16:00:00 -04:00,call,172.5,2025-09-08 09:30:00 -04:00,4,2025-09-22 16:00:00 -04:00,11.45,89,11.625,11.8,91,11.74,6744,11112,True,11.11,0.515,183.61,,,,,
NVDA,2025-09-22,NVDA250926C00175000,NVDA,2025-09-26 16:00:00 -04:00,call,175.0,2025-08-07 09:30:00 -04:00,4,2025-09-22 16:00:00 -04:00,9.4,130,9.45,9.5,20,9.45,42985,110970,True,8.61,0.84,183.61,,,,,
NVDA,2025-09-22,NVDA250926C00177500,NVDA,2025-09-26 16:00:00 -04:00,call,177.5,2025-09-08 09:30:00 -04:00,4,2025-09-22 16:00:00 -04:00,7.3,35,7.35,7.4,13,7.35,59754,147774,True,6.11,1.24,183.61,,,,,
NVDA,2025-09-22,NVDA250926C00180000,NVDA,2025-09-26 16:00:00 -04:00,call,180.0,2025-08-07 09:30:00 -04:00,4,2025-09-22 16:00:00 -04:00,5.45,52,5.5,5.55,12,5.51,98854,265860,True,3.61,1.89,183.61,,,,,
NVDA,2025-09-22,NVDA250926C00182500,NVDA,2025-09-26 16:00:00 -04:00,call,182.5,2025-09-08 09:30:00 -04:00,4,2025-09-22 16:00:00 -04:00,3.9,331,3.95,4.0,81,3.99,37722,245722,True,1.11,2.84,183.61,,,,,
NVDA,2025-09-22,NVDA250926C00185000,NVDA,2025-09-26 16:00:00 -04:00,call,185.0,2025-08-07 09:30:00 -04:00,4,2025-09-22 16:00:00 -04:00,2.74,15,2.755,2.77,13,2.75,71538,413583,False,0.0,2.755,183.61,,,,,
NVDA,2025-09-22,NVDA250926C00187500,NVDA,2025-09-26 16:00:00 -04:00,call,187.5,2025-09-08 09:30:00 -04:00,4,2025-09-22 16:00:00 -04:00,1.84,30,1.85,1.86,360,1.85,37673,150707,False,0.0,1.85,183.61,,,,,
NVDA,2025-09-22,NVDA250926C00190000,NVDA,2025-09-26 16:00:00 -04:00,call,190.0,2025-08-07 09:30:00 -04:00,4,2025-09-22 16:00:00 -04:00,1.21,61,1.22,1.23,1,1.22,50540,221946,False,0.0,1.22,183.61,,,,,
NVDA,2025-09-22,NVDA250926C00192500,NVDA,2025-09-26 16:00:00 -04:00,call,192.5,2025-09-11 09:30:00 -04:00,4,2025-09-22 16:00:00 -04:00,0.8,15,0.805,0.81,2,0.81,14405,70159,False,0.0,0.805,183.61,,,,,
