ticker,collection_date,optionSymbol,underlying,expiration,side,strike,firstTraded,dte,updated,bid,bidSize,mid,ask,askSize,last,openInterest,volume,inTheMoney,intrinsicValue,extrinsicValue,underlyingPrice,iv,delta,gamma,theta,vega
NVDA,2025-06-30,NVDA250801C00141000,NVDA,2025-08-01 16:00:00 -04:00,call,141.0,2025-06-12 09:30:00 -04:00,32,2025-06-30 16:00:00 -04:00,19.1,7,19.25,19.4,4,19.65,124,34,True,16.99,2.26,157.99,,,,,
NVDA,2025-06-30,NVDA250801C00142000,NVDA,2025-08-01 16:00:00 -04:00,call,142.0,2025-06-12 09:30:00 -04:00,32,2025-06-30 16:00:00 -04:00,18.3,2,18.375,18.45,38,18.36,1143,92,True,15.99,2.385,157.99,,,,,
NVDA,2025-06-30,NVDA250801C00143000,NVDA,2025-08-01 16:00:00 -04:00,call,143.0,2025-06-12 09:30:00 -04:00,32,2025-06-30 16:00:00 -04:00,17.4,2,17.525,17.65,5,17.72,355,63,True,14.99,2.535,157.99,,,,,
NVDA,2025-06-30,NVDA250801C00144000,NVDA,2025-08-01 16:00:00 -04:00,call,144.0,2025-06-12 09:30:00 -04:00,32,2025-06-30 16:00:00 -04:00,16.6,4,16.7,16.8,2,16.9,662,104,True,13.99,2.71,157.99,,,,,
NVDA,2025-06-30,NVDA250801C00145000,NVDA,2025-08-01 16:00:00 -04:00,call,145.0,2025-06-12 09:30:00 -04:00,32,2025-06-30 16:00:00 -04:00,15.8,5,15.875,15.95,47,16.12,3023,135,True,12.99,2.885,157.99,,,,,
NVDA,2025-06-30,NVDA250801C00146000,NVDA,2025-08-01 16:00:00 -04:00,call,146.0,2025-06-12 09:30:00 -04:00,32,2025-06-30 16:00:00 -04:00,15.0,5,15.1,15.2,4,14.45,298,171,True,11.99,3.11,157.99,,,,,
NVDA,2025-06-30,NVDA250801C00147000,NVDA,2025-08-01 16:00:00 -04:00,call,147.0,2025-06-12 09:30:00 -04:00,32,2025-06-30 16:00:00 -04:00,14.15,2,14.275,14.4,43,14.8,801,44,True,10.99,3.285,157.99,,,,,
NVDA,2025-06-30,NVDA250801C00148000,NVDA,2025-08-01 16:00:00 -04:00,call,148.0,2025-06-12 09:30:00 -04:00,32,2025-06-30 16:00:00 -04:00,13.45,3,13.55,13.65,8,13.75,467,87,True,9.99,3.56,157.99,,,,,
NVDA,2025-06-30,NVDA250801C00149000,NVDA,2025-08-01 16:00:00 -04:00,call,149.0,2025-06-12 09:30:00 -04:00,32,2025-06-30 16:00:00 -04:00,12.7,3,12.8,12.9,7,12.34,331,232,True,8.99,3.81,157.99,,,,,
NVDA,2025-06-30,NVDA250801C00150000,NVDA,2025-08-01 16:00:00 -04:00,call,150.0,2025-06-12 09:30:00 -04:00,32,2025-06-30 16:00:00 -04:00,12.0,6,12.075,12.15,53,12.2,6990,670,True,7.99,4.085,157.99,,,,,
NVDA,2025-06-30,NVDA250801C00152500,NVDA,2025-08-01 16:00:00 -04:00,call,152.5,2025-06-12 09:30:00 -04:00,32,2025-06-30 16:00:00 -04:00,10.2,5,10.325,10.45,5,10.65,1054,185,True,5.49,4.835,157.99,,,,,
NVDA,2025-06-30,NVDA250801C00155000,NVDA,2025-08-01 16:00:00 -04:00,call,155.0,2025-06-12 09:30:00 -04:00,32,2025-06-30 16:00:00 -04:00,8.65,4,8.75,8.85,10,9.06,4715,967,True,2.99,5.76,157.99,,,,,
NVDA,2025-06-30,NVDA250801C00157500,NVDA,2025-08-01 16:00:00 -04:00,call,157.5,2025-06-12 09:30:00 -04:00,32,2025-06-30 16:00:00 -04:00,7.2,5,7.3,7.4,6,7.3,2099,1415,True,0.49,6.81,157.99,,,,,
NVDA,2025-06-30,NVDA250801C00160000,NVDA,2025-08-01 16:00:00 -04:00,call,160.0,2025-06-12 09:30:00 -04:00,32,2025-06-30 16:00:00 -04:00,5.95,6,6.05,6.15,18,6.15,8683,2229,False,0.0,6.05,157.99,,,,,
NVDA,2025-06-30,NVDA250801C00162500,NVDA,2025-08-01 16:00:00 -04:00,call,162.5,2025-06-12 09:30:00 -04:00,32,2025-06-30 16:00:00 -04:00,4.85,7,4.9,4.95,4,5.1,5746,693,False,0.0,4.9,157.99,,,,,
NVDA,2025-06-30,NVDA250801C00165000,NVDA,2025-08-01 16:00:00 -04:00,call,165.0,2025-06-12 09:30:00 -04:00,32,2025-06-30 16:00:00 -04:00,3.9,4,3.95,4.0,10,4.05,10557,2708,False,0.0,3.95,157.99,,,,,
NVDA,2025-06-30,NVDA250801C00167500,NVDA,2025-08-01 16:00:00 -04:00,call,167.5,2025-06-13 09:30:00 -04:00,32,2025-06-30 16:00:00 -04:00,3.05,6,3.125,3.2,12,3.28,1117,316,False,0.0,3.125,157.99,,,,,
NVDA,2025-06-30,NVDA250801C00170000,NVDA,2025-08-01 16:00:00 -04:00,call,170.0,2025-06-12 09:30:00 -04:00,32,2025-06-30 16:00:00 -04:00,2.37,20,2.435,2.5,14,2.5,6632,2260,False,0.0,2.435,157.99,,,,,
NVDA,2025-06-30,NVDA250801C00172500,NVDA,2025-08-01 16:00:00 -04:00,call,172.5,2025-06-26 09:30:00 -04:00,32,2025-06-30 16:00:00 -04:00,1.81,14,1.87,1.93,15,1.91,405,265,False,0.0,1.87,157.99,,,,,
NVDA,2025-06-30,NVDA250801C00175000,NVDA,2025-08-01 16:00:00 -04:00,call,175.0,2025-06-13 09:30:00 -04:00,32,2025-06-30 16:00:00 -04:00,1.41,8,1.45,1.49,13,1.56,5252,1383,False,0.0,1.45,157.99,,,,,
NVDA,2025-06-30,NVDA250801P00141000,NVDA,2025-08-01 16:00:00 -04:00,put,141.0,2025-06-12 09:30:00 -04:00,32,2025-06-30 16:00:00 -04:00,1.63,11,1.675,1.72,20,1.66,1066,126,False,0.0,1.675,157.99,,,,,
NVDA,2025-06-30,NVDA250801P00142000,NVDA,2025-08-01 16:00:00 -04:00,put,142.0,2025-06-12 09:30:00 -04:00,32,2025-06-30 16:00:00 -04:00,1.8,5,1.835,1.87,12,1.83,462,141,False,0.0,1.835,157.99,,,,,
NVDA,2025-06-30,NVDA250801P00143000,NVDA,2025-08-01 16:00:00 -04:00,put,143.0,2025-06-12 09:30:00 -04:00,32,2025-06-30 16:00:00 -04:00,1.92,50,1.975,2.03,12,1.97,347,244,False,0.0,1.975,157.99,,,,,
NVDA,2025-06-30,NVDA250801P00144000,NVDA,2025-08-01 16:00:00 -04:00,put,144.0,2025-06-12 09:30:00 -04:00,32,2025-06-30 16:00:00 -04:00,2.11,14,2.135,2.16,3,2.18,428,67,False,0.0,2.135,157.99,,,,,
NVDA,2025-06-30,NVDA250801P00145000,NVDA,2025-08-01 16:00:00 -04:00,put,145.0,2025-06-12 09:30:00 -04:00,32,2025-06-30 16:00:00 -04:00,2.31,3,2.35,2.39,10,2.31,4091,651,False,0.0,2.35,157.99,,,,,
NVDA,2025-06-30,NVDA250801P00146000,NVDA,2025-08-01 16:00:00 -04:00,put,146.0,2025-06-12 09:30:00 -04:00,32,2025-06-30 16:00:00 -04:00,2.47,16,2.53,2.59,27,2.47,379,46,False,0.0,2.53,157.99,,,,,
NVDA,2025-06-30,NVDA250801P00147000,NVDA,2025-08-01 16:00:00 -04:00,put,147.0,2025-06-12 09:30:00 -04:00,32,2025-06-30 16:00:00 -04:00,2.69,14,2.745,2.8,5,2.77,709,78,False,0.0,2.745,157.99,,,,,
NVDA,2025-06-30,NVDA250801P00148000,NVDA,2025-08-01 16:00:00 -04:00,put,148.0,2025-06-12 09:30:00 -04:00,32,2025-06-30 16:00:00 -04:00,2.95,6,3.0,3.05,10,2.99,362,273,False,0.0,3.0,157.99,,,,,
NVDA,2025-06-30,NVDA250801P00149000,NVDA,2025-08-01 16:00:00 -04:00,put,149.0,2025-06-12 09:30:00 -04:00,32,2025-06-30 16:00:00 -04:00,3.2,4,3.225,3.25,556,3.25,239,150,False,0.0,3.225,157.99,,,,,
NVDA,2025-06-30,NVDA250801P00150000,NVDA,2025-08-01 16:00:00 -04:00,put,150.0,2025-06-12 09:30:00 -04:00,32,2025-06-30 16:00:00 -04:00,3.45,4,3.5,3.55,14,3.37,1178,716,False,0.0,3.5,157.99,,,,,
NVDA,2025-06-30,NVDA250801P00152500,NVDA,2025-08-01 16:00:00 -04:00,put,152.5,2025-06-12 09:30:00 -04:00,32,2025-06-30 16:00:00 -04:00,4.15,24,4.275,4.4,13,4.09,922,192,False,0.0,4.275,157.99,,,,,
NVDA,2025-06-30,NVDA250801P00155000,NVDA,2025-08-01 16:00:00 -04:00,put,155.0,2025-06-12 09:30:00 -04:00,32,2025-06-30 16:00:00 -04:00,5.1,9,5.15,5.2,2,5.0,1205,771,False,0.0,5.15,157.99,,,,,
NVDA,2025-06-30,NVDA250801P00157500,NVDA,2025-08-01 16:00:00 -04:00,put,157.5,2025-06-12 09:30:00 -04:00,32,2025-06-30 16:00:00 -04:00,6.15,4,6.225,6.3,50,6.02,257,435,False,0.0,6.225,157.99,,,,,
NVDA,2025-06-30,NVDA250801P00160000,NVDA,2025-08-01 16:00:00 -04:00,put,160.0,2025-06-12 09:30:00 -04:00,32,2025-06-30 16:00:00 -04:00,7.35,20,7.475,7.6,3,7.2,654,397,True,2.01,5.465,157.99,,,,,
NVDA,2025-06-30,NVDA250801P00162500,NVDA,2025-08-01 16:00:00 -04:00,put,162.5,2025-06-12 09:30:00 -04:00,32,2025-06-30 16:00:00 -04:00,8.7,19,8.8,8.9,43,8.5,207,191,True,4.51,4.29,157.99,,,,,
NVDA,2025-06-30,NVDA250801P00165000,NVDA,2025-08-01 16:00:00 -04:00,put,165.0,2025-06-12 09:30:00 -04:00,32,2025-06-30 16:00:00 -04:00,10.25,45,10.375,10.5,10,10.27,196,71,True,7.01,3.365,157.99,,,,,
NVDA,2025-06-30,NVDA250801P00167500,NVDA,2025-08-01 16:00:00 -04:00,put,167.5,2025-06-13 09:30:00 -04:00,32,2025-06-30 16:00:00 -04:00,11.95,5,12.05,12.15,5,12.65,16,0,True,9.51,2.54,157.99,,,,,
NVDA,2025-06-30,NVDA250801P00170000,NVDA,2025-08-01 16:00:00 -04:00,put,170.0,2025-06-12 09:30:00 -04:00,32,2025-06-30 16:00:00 -04:00,13.75,50,13.875,14.0,2,14.6,46,26,True,12.01,1.865,157.99,,,,,
NVDA,2025-06-30,NVDA250801P00172500,NVDA,2025-08-01 16:00:00 -04:00,put,172.5,2025-06-26 09:30:00 -04:00,32,2025-06-30 16:00:00 -04:00,15.7,28,15.825,15.95,5,16.65,31,1,True,14.51,1.315,157.99,,,,,
NVDA,2025-06-30,NVDA250801P00175000,NVDA,2025-08-01 16:00:00 -04:00,put,175.0,2025-06-13 09:30:00 -04:00,32,2025-06-30 16:00:00 -04:00,17.8,2,17.975,18.15,2,18.4,3,1,True,17.01,0.965,157.99,,,,,
