ticker,collection_date,optionSymbol,underlying,expiration,side,strike,firstTraded,dte,updated,bid,bidSize,mid,ask,askSize,last,openInterest,volume,inTheMoney,intrinsicValue,extrinsicValue,underlyingPrice,iv,delta,gamma,theta,vega
NVDA,2025-10-20,NVDA260116C00173000,NVDA,2026-01-16 16:00:00 -05:00,call,173,2024-06-11 09:30:00 -04:00,88,2025-10-20 16:00:00 -04:00,21.7,44,21.825,21.95,56,22.71,6458,11,True,9.64,12.185,182.64,,,,,
NVDA,2025-10-20,NVDA260116C00174000,NVDA,2026-01-16 16:00:00 -05:00,call,174,2024-06-11 09:30:00 -04:00,88,2025-10-20 16:00:00 -04:00,21.1,43,21.225,21.35,60,21.3,2175,5,True,8.64,12.585,182.64,,,,,
NVDA,2025-10-20,NVDA260116C00175000,NVDA,2026-01-16 16:00:00 -05:00,call,175,2024-06-11 09:30:00 -04:00,88,2025-10-20 16:00:00 -04:00,20.5,19,20.6,20.7,31,20.7,24311,176,True,7.64,12.96,182.64,,,,,
NVDA,2025-10-20,NVDA260116C00176000,NVDA,2026-01-16 16:00:00 -05:00,call,176,2024-06-11 09:30:00 -04:00,88,2025-10-20 16:00:00 -04:00,19.95,19,20.025,20.1,30,20.1,4679,24,True,6.64,13.385,182.64,,,,,
NVDA,2025-10-20,NVDA260116C00177000,NVDA,2026-01-16 16:00:00 -05:00,call,177,2024-06-11 09:30:00 -04:00,88,2025-10-20 16:00:00 -04:00,19.4,42,19.45,19.5,13,19.97,3836,20,True,5.64,13.81,182.64,,,,,
NVDA,2025-10-20,NVDA260116C00178000,NVDA,2026-01-16 16:00:00 -05:00,call,178,2024-06-11 09:30:00 -04:00,88,2025-10-20 16:00:00 -04:00,18.8,25,18.875,18.95,26,19.1,5313,18,True,4.64,14.235,182.64,,,,,
NVDA,2025-10-20,NVDA260116C00179000,NVDA,2026-01-16 16:00:00 -05:00,call,179,2024-06-11 09:30:00 -04:00,88,2025-10-20 16:00:00 -04:00,18.25,39,18.325,18.4,16,18.4,7565,66,True,3.64,14.685,182.64,,,,,
NVDA,2025-10-20,NVDA260116C00180000,NVDA,2026-01-16 16:00:00 -05:00,call,180,2023-09-11 09:30:00 -04:00,88,2025-10-20 16:00:00 -04:00,17.75,1,17.8,17.85,72,17.75,63994,776,True,2.64,15.16,182.64,,,,,
NVDA,2025-10-20,NVDA260116C00181000,NVDA,2026-01-16 16:00:00 -05:00,call,181,2024-06-11 09:30:00 -04:00,88,2025-10-20 16:00:00 -04:00,17.2,23,17.25,17.3,36,17.5,4854,92,True,1.64,15.61,182.64,,,,,
NVDA,2025-10-20,NVDA260116C00182000,NVDA,2026-01-16 16:00:00 -05:00,call,182,2024-06-11 09:30:00 -04:00,88,2025-10-20 16:00:00 -04:00,16.65,42,16.725,16.8,57,16.74,9305,251,True,0.64,16.085,182.64,,,,,
NVDA,2025-10-20,NVDA260116C00183000,NVDA,2026-01-16 16:00:00 -05:00,call,183,2024-06-11 09:30:00 -04:00,88,2025-10-20 16:00:00 -04:00,16.2,1,16.25,16.3,55,16.2,5882,741,False,0.0,16.25,182.64,,,,,
NVDA,2025-10-20,NVDA260116C00184000,NVDA,2026-01-16 16:00:00 -05:00,call,184,2024-06-11 09:30:00 -04:00,88,2025-10-20 16:00:00 -04:00,15.65,24,15.7,15.75,17,15.7,3199,164,False,0.0,15.7,182.64,,,,,
NVDA,2025-10-20,NVDA260116C00185000,NVDA,2026-01-16 16:00:00 -05:00,call,185,2024-06-11 09:30:00 -04:00,88,2025-10-20 16:00:00 -04:00,15.15,45,15.225,15.3,72,15.2,17638,881,False,0.0,15.225,182.64,,,,,
NVDA,2025-10-20,NVDA260116C00186000,NVDA,2026-01-16 16:00:00 -05:00,call,186,2024-06-11 09:30:00 -04:00,88,2025-10-20 16:00:00 -04:00,14.7,10,14.75,14.8,25,14.7,3358,619,False,0.0,14.75,182.64,,,,,
NVDA,2025-10-20,NVDA260116C00187000,NVDA,2026-01-16 16:00:00 -05:00,call,187,2024-06-11 09:30:00 -04:00,88,2025-10-20 16:00:00 -04:00,14.2,102,14.275,14.35,118,14.5,4245,276,False,0.0,14.275,182.64,,,,,
NVDA,2025-10-20,NVDA260116C00188000,NVDA,2026-01-16 16:00:00 -05:00,call,188,2024-06-11 09:30:00 -04:00,88,2025-10-20 16:00:00 -04:00,13.75,20,13.8,13.85,20,13.8,3264,489,False,0.0,13.8,182.64,,,,,
NVDA,2025-10-20,NVDA260116C00189000,NVDA,2026-01-16 16:00:00 -05:00,call,189,2024-06-11 09:30:00 -04:00,88,2025-10-20 16:00:00 -04:00,13.3,23,13.35,13.4,22,13.45,2877,274,False,0.0,13.35,182.64,,,,,
