ticker,collection_date,optionSymbol,underlying,expiration,side,strike,firstTraded,dte,updated,bid,bidSize,mid,ask,askSize,last,openInterest,volume,inTheMoney,intrinsicValue,extrinsicValue,underlyingPrice,iv,delta,gamma,theta,vega
NVDA,2025-09-15,NVDA251017C00120000,NVDA,2025-10-17 16:00:00 -04:00,call,120,2025-01-06 09:30:00 -05:00,32,2025-09-15 16:00:00 -04:00,58.25,15,58.4,58.55,15,58.55,12930,18,True,57.75,0.65,177.75,,,,,
NVDA,2025-09-15,NVDA251017C00125000,NVDA,2025-10-17 16:00:00 -04:00,call,125,2025-01-06 09:30:00 -05:00,32,2025-09-15 16:00:00 -04:00,53.45,6,53.575,53.7,63,52.9,8729,55,True,52.75,0.825,177.75,,,,,
NVDA,2025-09-15,NVDA251017C00130000,NVDA,2025-10-17 16:00:00 -04:00,call,130,2025-01-06 09:30:00 -05:00,32,2025-09-15 16:00:00 -04:00,48.25,134,48.525,48.8,13,48.48,13129,24,True,47.75,0.775,177.75,,,,,
NVDA,2025-09-15,NVDA251017C00135000,NVDA,2025-10-17 16:00:00 -04:00,call,135,2025-01-06 09:30:00 -05:00,32,2025-09-15 16:00:00 -04:00,43.6,10,43.75,43.9,2,43.37,16468,54,True,42.75,1.0,177.75,,,,,
NVDA,2025-09-15,NVDA251017C00140000,NVDA,2025-10-17 16:00:00 -04:00,call,140,2025-01-06 09:30:00 -05:00,32,2025-09-15 16:00:00 -04:00,38.55,91,38.775,39.0,10,38.0,16795,180,True,37.75,1.025,177.75,,,,,
NVDA,2025-09-15,NVDA251017C00145000,NVDA,2025-10-17 16:00:00 -04:00,call,145,2025-01-06 09:30:00 -05:00,32,2025-09-15 16:00:00 -04:00,33.45,203,33.775,34.1,13,33.23,10676,50,True,32.75,1.025,177.75,,,,,
NVDA,2025-09-15,NVDA251017C00150000,NVDA,2025-10-17 16:00:00 -04:00,call,150,2025-01-06 09:30:00 -05:00,32,2025-09-15 16:00:00 -04:00,29.05,6,29.25,29.45,14,28.89,43030,1376,True,27.75,1.5,177.75,,,,,
NVDA,2025-09-15,NVDA251017C00155000,NVDA,2025-10-17 16:00:00 -04:00,call,155,2025-01-06 09:30:00 -05:00,32,2025-09-15 16:00:00 -04:00,24.45,6,24.65,24.85,14,23.8,7680,140,True,22.75,1.9,177.75,,,,,
NVDA,2025-09-15,NVDA251017C00160000,NVDA,2025-10-17 16:00:00 -04:00,call,160,2025-01-06 09:30:00 -05:00,32,2025-09-15 16:00:00 -04:00,20.05,31,20.15,20.25,10,20.09,16615,610,True,17.75,2.4,177.75,,,,,
NVDA,2025-09-15,NVDA251017C00165000,NVDA,2025-10-17 16:00:00 -04:00,call,165,2025-01-06 09:30:00 -05:00,32,2025-09-15 16:00:00 -04:00,15.9,70,16.0,16.1,12,15.95,18454,1498,True,12.75,3.25,177.75,,,,,
NVDA,2025-09-15,NVDA251017C00170000,NVDA,2025-10-17 16:00:00 -04:00,call,170,2025-01-06 09:30:00 -05:00,32,2025-09-15 16:00:00 -04:00,12.2,15,12.25,12.3,33,12.25,29354,10140,True,7.75,4.5,177.75,,,,,
NVDA,2025-09-15,NVDA251017C00175000,NVDA,2025-10-17 16:00:00 -04:00,call,175,2025-01-06 09:30:00 -05:00,32,2025-09-15 16:00:00 -04:00,8.95,22,9.0,9.05,6,9.0,34367,7522,True,2.75,6.25,177.75,,,,,
NVDA,2025-09-15,NVDA251017C00180000,NVDA,2025-10-17 16:00:00 -04:00,call,180,2025-01-06 09:30:00 -05:00,32,2025-09-15 16:00:00 -04:00,6.3,238,6.325,6.35,16,6.32,53367,21103,False,0.0,6.325,177.75,,,,,
NVDA,2025-09-15,NVDA251017C00185000,NVDA,2025-10-17 16:00:00 -04:00,call,185,2025-01-06 09:30:00 -05:00,32,2025-09-15 16:00:00 -04:00,4.25,20,4.275,4.3,17,4.25,43349,12548,False,0.0,4.275,177.75,,,,,
NVDA,2025-09-15,NVDA251017C00190000,NVDA,2025-10-17 16:00:00 -04:00,call,190,2025-01-06 09:30:00 -05:00,32,2025-09-15 16:00:00 -04:00,2.76,286,2.775,2.79,2,2.76,37320,15660,False,0.0,2.775,177.75,,,,,
NVDA,2025-09-15,NVDA251017C00195000,NVDA,2025-10-17 16:00:00 -04:00,call,195,2025-01-06 09:30:00 -05:00,32,2025-09-15 16:00:00 -04:00,1.74,237,1.755,1.77,4,1.73,42235,2990,False,0.0,1.755,177.75,,,,,
NVDA,2025-09-15,NVDA251017C00200000,NVDA,2025-10-17 16:00:00 -04:00,call,200,2025-01-06 09:30:00 -05:00,32,2025-09-15 16:00:00 -04:00,1.1,205,1.11,1.12,6,1.11,54338,5605,False,0.0,1.11,177.75,,,,,
NVDA,2025-09-15,NVDA251017C00210000,NVDA,2025-10-17 16:00:00 -04:00,call,210,2025-01-06 09:30:00 -05:00,32,2025-09-15 16:00:00 -04:00,0.46,46,0.465,0.47,1,0.47,25642,1274,False,0.0,0.465,177.75,,,,,
NVDA,2025-09-15,NVDA251017C00220000,NVDA,2025-10-17 16:00:00 -04:00,call,220,2025-01-06 09:30:00 -05:00,32,2025-09-15 16:00:00 -04:00,0.22,12,0.225,0.23,1,0.22,22904,1329,False,0.0,0.225,177.75,,,,,
