ticker,collection_date,optionSymbol,underlying,expiration,side,strike,firstTraded,dte,updated,bid,bidSize,mid,ask,askSize,last,openInterest,volume,inTheMoney,intrinsicValue,extrinsicValue,underlyingPrice,iv,delta,gamma,theta,vega
AAPL,2025-07-21,AAPL250822C00165000,AAPL,2025-08-22 16:00:00 -04:00,call,165,2025-07-03 09:30:00 -04:00,32,2025-07-21 16:00:00 -04:00,47.1,130,48.175,49.25,107,48.1,1,1,True,47.48,0.695,212.48,,,,,
AAPL,2025-07-21,AAPL250822C00170000,AAPL,2025-08-22 16:00:00 -04:00,call,170,2025-07-03 09:30:00 -04:00,32,2025-07-21 16:00:00 -04:00,42.25,107,42.85,43.45,2,42.95,2,0,True,42.48,0.37,212.48,,,,,
AAPL,2025-07-21,AAPL250822C00175000,AAPL,2025-08-22 16:00:00 -04:00,call,175,2025-07-03 09:30:00 -04:00,32,2025-07-21 16:00:00 -04:00,37.85,107,38.3,38.75,2,37.4,19,0,True,37.48,0.82,212.48,,,,,
AAPL,2025-07-21,AAPL250822C00180000,AAPL,2025-08-22 16:00:00 -04:00,call,180,2025-07-03 09:30:00 -04:00,32,2025-07-21 16:00:00 -04:00,32.45,107,33.275,34.1,101,34.23,12,2,True,32.48,0.795,212.48,,,,,
AAPL,2025-07-21,AAPL250822C00185000,AAPL,2025-08-22 16:00:00 -04:00,call,185,2025-07-03 09:30:00 -04:00,32,2025-07-21 16:00:00 -04:00,28.45,41,28.775,29.1,25,28.65,15,5,True,27.48,1.295,212.48,,,,,
AAPL,2025-07-21,AAPL250822C00190000,AAPL,2025-08-22 16:00:00 -04:00,call,190,2025-07-03 09:30:00 -04:00,32,2025-07-21 16:00:00 -04:00,23.95,153,24.225,24.5,173,25.04,55,5,True,22.48,1.745,212.48,,,,,
AAPL,2025-07-21,AAPL250822C00195000,AAPL,2025-08-22 16:00:00 -04:00,call,195,2025-07-03 09:30:00 -04:00,32,2025-07-21 16:00:00 -04:00,19.6,127,19.8,20.0,197,19.45,294,165,True,17.48,2.32,212.48,,,,,
AAPL,2025-07-21,AAPL250822C00200000,AAPL,2025-08-22 16:00:00 -04:00,call,200,2025-07-03 09:30:00 -04:00,32,2025-07-21 16:00:00 -04:00,15.6,38,15.7,15.8,13,15.53,110,357,True,12.48,3.22,212.48,,,,,
AAPL,2025-07-21,AAPL250822C00205000,AAPL,2025-08-22 16:00:00 -04:00,call,205,2025-07-03 09:30:00 -04:00,32,2025-07-21 16:00:00 -04:00,11.95,51,12.1,12.25,109,11.95,182,58,True,7.48,4.62,212.48,,,,,
AAPL,2025-07-21,AAPL250822C00210000,AAPL,2025-08-22 16:00:00 -04:00,call,210,2025-07-03 09:30:00 -04:00,32,2025-07-21 16:00:00 -04:00,8.8,31,8.875,8.95,6,8.85,1132,913,True,2.48,6.395,212.48,,,,,
AAPL,2025-07-21,AAPL250822C00215000,AAPL,2025-08-22 16:00:00 -04:00,call,215,2025-07-03 09:30:00 -04:00,32,2025-07-21 16:00:00 -04:00,6.15,71,6.3,6.45,72,6.2,1459,1391,False,0.0,6.3,212.48,,,,,
AAPL,2025-07-21,AAPL250822C00220000,AAPL,2025-08-22 16:00:00 -04:00,call,220,2025-07-03 09:30:00 -04:00,32,2025-07-21 16:00:00 -04:00,4.1,152,4.15,4.2,7,4.1,2086,1681,False,0.0,4.15,212.48,,,,,
AAPL,2025-07-21,AAPL250822C00225000,AAPL,2025-08-22 16:00:00 -04:00,call,225,2025-07-03 09:30:00 -04:00,32,2025-07-21 16:00:00 -04:00,2.6,38,2.665,2.73,186,2.6,1039,1693,False,0.0,2.665,212.48,,,,,
AAPL,2025-07-21,AAPL250822C00230000,AAPL,2025-08-22 16:00:00 -04:00,call,230,2025-07-03 09:30:00 -04:00,32,2025-07-21 16:00:00 -04:00,1.59,14,1.61,1.63,7,1.6,3082,740,False,0.0,1.61,212.48,,,,,
AAPL,2025-07-21,AAPL250822C00235000,AAPL,2025-08-22 16:00:00 -04:00,call,235,2025-07-03 09:30:00 -04:00,32,2025-07-21 16:00:00 -04:00,0.96,54,0.975,0.99,19,0.96,856,527,False,0.0,0.975,212.48,,,,,
AAPL,2025-07-21,AAPL250822C00240000,AAPL,2025-08-22 16:00:00 -04:00,call,240,2025-07-03 09:30:00 -04:00,32,2025-07-21 16:00:00 -04:00,0.58,173,0.6,0.62,57,0.6,942,535,False,0.0,0.6,212.48,,,,,
AAPL,2025-07-21,AAPL250822C00245000,AAPL,2025-08-22 16:00:00 -04:00,call,245,2025-07-03 09:30:00 -04:00,32,2025-07-21 16:00:00 -04:00,0.37,115,0.385,0.4,144,0.39,330,73,False,0.0,0.385,212.48,,,,,
AAPL,2025-07-21,AAPL250822C00250000,AAPL,2025-08-22 16:00:00 -04:00,call,250,2025-07-03 09:30:00 -04:00,32,2025-07-21 16:00:00 -04:00,0.24,133,0.255,0.27,124,0.25,467,349,False,0.0,0.255,212.48,,,,,
AAPL,2025-07-21,AAPL250822C00255000,AAPL,2025-08-22 16:00:00 -04:00,call,255,2025-07-03 09:30:00 -04:00,32,2025-07-21 16:00:00 -04:00,0.16,352,0.17,0.18,1,0.17,97,27,False,0.0,0.17,212.48,,,,,
AAPL,2025-07-21,AAPL250822C00260000,AAPL,2025-08-22 16:00:00 -04:00,call,260,2025-07-03 09:30:00 -04:00,32,2025-07-21 16:00:00 -04:00,0.11,263,0.125,0.14,22,0.14,86,9,False,0.0,0.125,212.48,,,,,
AAPL,2025-07-21,AAPL250822P00165000,AAPL,2025-08-22 16:00:00 -04:00,put,165,2025-07-03 09:30:00 -04:00,32,2025-07-21 16:00:00 -04:00,0.18,100,0.195,0.21,290,0.19,35,42,False,0.0,0.195,212.48,,,,,
AAPL,2025-07-21,AAPL250822P00170000,AAPL,2025-08-22 16:00:00 -04:00,put,170,2025-07-03 09:30:00 -04:00,32,2025-07-21 16:00:00 -04:00,0.24,72,0.25,0.26,25,0.26,792,15,False,0.0,0.25,212.48,,,,,
AAPL,2025-07-21,AAPL250822P00175000,AAPL,2025-08-22 16:00:00 -04:00,put,175,2025-07-03 09:30:00 -04:00,32,2025-07-21 16:00:00 -04:00,0.33,1,0.34,0.35,88,0.33,98,11,False,0.0,0.34,212.48,,,,,
AAPL,2025-07-21,AAPL250822P00180000,AAPL,2025-08-22 16:00:00 -04:00,put,180,2025-07-03 09:30:00 -04:00,32,2025-07-21 16:00:00 -04:00,0.46,92,0.475,0.49,106,0.48,431,21,False,0.0,0.475,212.48,,,,,
