ticker,collection_date,optionSymbol,underlying,expiration,side,strike,firstTraded,dte,updated,bid,bidSize,mid,ask,askSize,last,openInterest,volume,inTheMoney,intrinsicValue,extrinsicValue,underlyingPrice,iv,delta,gamma,theta,vega
AAPL,2025-09-02,AAPL250912C00205000,AAPL,2025-09-12 16:00:00 -04:00,call,205.0,2025-07-31 09:30:00 -04:00,10,2025-09-02 16:00:00 -04:00,24.45,12,25.075,25.7,1,24.28,600,40,True,24.72,0.355,229.72,,,,,
AAPL,2025-09-02,AAPL250912C00207500,AAPL,2025-09-12 16:00:00 -04:00,call,207.5,2025-08-25 09:30:00 -04:00,10,2025-09-02 16:00:00 -04:00,21.55,20,22.25,22.95,21,22.8,35,47,True,22.22,0.03,229.72,,,,,
AAPL,2025-09-02,AAPL250912C00210000,AAPL,2025-09-12 16:00:00 -04:00,call,210.0,2025-07-31 09:30:00 -04:00,10,2025-09-02 16:00:00 -04:00,19.9,15,20.3,20.7,19,20.3,1531,189,True,19.72,0.58,229.72,,,,,
AAPL,2025-09-02,AAPL250912C00212500,AAPL,2025-09-12 16:00:00 -04:00,call,212.5,2025-08-25 09:30:00 -04:00,10,2025-09-02 16:00:00 -04:00,17.05,2,17.65,18.25,12,16.73,167,16,True,17.22,0.43,229.72,,,,,
AAPL,2025-09-02,AAPL250912C00215000,AAPL,2025-09-12 16:00:00 -04:00,call,215.0,2025-07-31 09:30:00 -04:00,10,2025-09-02 16:00:00 -04:00,15.35,17,15.575,15.8,18,15.21,3881,53,True,14.72,0.855,229.72,,,,,
AAPL,2025-09-02,AAPL250912C00217500,AAPL,2025-09-12 16:00:00 -04:00,call,217.5,2025-08-25 09:30:00 -04:00,10,2025-09-02 16:00:00 -04:00,13.1,15,13.4,13.7,39,12.8,224,37,True,12.22,1.18,229.72,,,,,
AAPL,2025-09-02,AAPL250912C00220000,AAPL,2025-09-12 16:00:00 -04:00,call,220.0,2025-07-31 09:30:00 -04:00,10,2025-09-02 16:00:00 -04:00,11.05,8,11.225,11.4,18,10.95,3273,790,True,9.72,1.505,229.72,,,,,
AAPL,2025-09-02,AAPL250912C00222500,AAPL,2025-09-12 16:00:00 -04:00,call,222.5,2025-08-25 09:30:00 -04:00,10,2025-09-02 16:00:00 -04:00,9.05,25,9.125,9.2,23,9.03,2515,446,True,7.22,1.905,229.72,,,,,
AAPL,2025-09-02,AAPL250912C00225000,AAPL,2025-09-12 16:00:00 -04:00,call,225.0,2025-07-31 09:30:00 -04:00,10,2025-09-02 16:00:00 -04:00,7.15,76,7.225,7.3,34,7.15,5265,3107,True,4.72,2.505,229.72,,,,,
AAPL,2025-09-02,AAPL250912C00227500,AAPL,2025-09-12 16:00:00 -04:00,call,227.5,2025-08-25 09:30:00 -04:00,10,2025-09-02 16:00:00 -04:00,5.5,25,5.55,5.6,37,5.45,1492,3530,True,2.22,3.33,229.72,,,,,
AAPL,2025-09-02,AAPL250912C00230000,AAPL,2025-09-12 16:00:00 -04:00,call,230.0,2025-07-31 09:30:00 -04:00,10,2025-09-02 16:00:00 -04:00,4.0,59,4.075,4.15,43,4.1,16695,12184,False,0.0,4.075,229.72,,,,,
AAPL,2025-09-02,AAPL250912C00232500,AAPL,2025-09-12 16:00:00 -04:00,call,232.5,2025-08-25 09:30:00 -04:00,10,2025-09-02 16:00:00 -04:00,2.87,19,2.905,2.94,5,2.9,2981,6226,False,0.0,2.905,229.72,,,,,
AAPL,2025-09-02,AAPL250912C00235000,AAPL,2025-09-12 16:00:00 -04:00,call,235.0,2025-07-31 09:30:00 -04:00,10,2025-09-02 16:00:00 -04:00,1.95,31,1.975,2.0,31,1.97,27110,13864,False,0.0,1.975,229.72,,,,,
AAPL,2025-09-02,AAPL250912C00237500,AAPL,2025-09-12 16:00:00 -04:00,call,237.5,2025-08-25 09:30:00 -04:00,10,2025-09-02 16:00:00 -04:00,1.29,5,1.31,1.33,5,1.3,3685,2276,False,0.0,1.31,229.72,,,,,
AAPL,2025-09-02,AAPL250912C00240000,AAPL,2025-09-12 16:00:00 -04:00,call,240.0,2025-07-31 09:30:00 -04:00,10,2025-09-02 16:00:00 -04:00,0.84,28,0.855,0.87,10,0.86,35698,13110,False,0.0,0.855,229.72,,,,,
AAPL,2025-09-02,AAPL250912C00242500,AAPL,2025-09-12 16:00:00 -04:00,call,242.5,2025-08-25 09:30:00 -04:00,10,2025-09-02 16:00:00 -04:00,0.54,21,0.55,0.56,9,0.56,1554,707,False,0.0,0.55,229.72,,,,,
AAPL,2025-09-02,AAPL250912C00245000,AAPL,2025-09-12 16:00:00 -04:00,call,245.0,2025-07-31 09:30:00 -04:00,10,2025-09-02 16:00:00 -04:00,0.35,81,0.36,0.37,36,0.35,12973,4187,False,0.0,0.36,229.72,,,,,
AAPL,2025-09-02,AAPL250912C00247500,AAPL,2025-09-12 16:00:00 -04:00,call,247.5,2025-08-25 09:30:00 -04:00,10,2025-09-02 16:00:00 -04:00,0.23,169,0.24,0.25,107,0.23,713,1083,False,0.0,0.24,229.72,,,,,
AAPL,2025-09-02,AAPL250912C00250000,AAPL,2025-09-12 16:00:00 -04:00,call,250.0,2025-07-31 09:30:00 -04:00,10,2025-09-02 16:00:00 -04:00,0.15,432,0.16,0.17,170,0.16,14765,2641,False,0.0,0.16,229.72,,,,,
AAPL,2025-09-02,AAPL250912C00252500,AAPL,2025-09-12 16:00:00 -04:00,call,252.5,2025-08-25 09:30:00 -04:00,10,2025-09-02 16:00:00 -04:00,0.11,37,0.115,0.12,212,0.1,662,194,False,0.0,0.115,229.72,,,,,
AAPL,2025-09-02,AAPL250912P00205000,AAPL,2025-09-12 16:00:00 -04:00,put,205.0,2025-07-31 09:30:00 -04:00,10,2025-09-02 16:00:00 -04:00,0.19,4,0.195,0.2,107,0.19,1276,637,False,0.0,0.195,229.72,,,,,
AAPL,2025-09-02,AAPL250912P00207500,AAPL,2025-09-12 16:00:00 -04:00,put,207.5,2025-08-25 09:30:00 -04:00,10,2025-09-02 16:00:00 -04:00,0.24,37,0.245,0.25,62,0.26,201,164,False,0.0,0.245,229.72,,,,,
AAPL,2025-09-02,AAPL250912P00210000,AAPL,2025-09-12 16:00:00 -04:00,put,210.0,2025-07-31 09:30:00 -04:00,10,2025-09-02 16:00:00 -04:00,0.32,69,0.325,0.33,78,0.33,3368,1507,False,0.0,0.325,229.72,,,,,
AAPL,2025-09-02,AAPL250912P00212500,AAPL,2025-09-12 16:00:00 -04:00,put,212.5,2025-08-25 09:30:00 -04:00,10,2025-09-02 16:00:00 -04:00,0.43,42,0.44,0.45,122,0.42,631,366,False,0.0,0.44,229.72,,,,,
AAPL,2025-09-02,AAPL250912P00215000,AAPL,2025-09-12 16:00:00 -04:00,put,215.0,2025-07-31 09:30:00 -04:00,10,2025-09-02 16:00:00 -04:00,0.59,21,0.6,0.61,72,0.61,3000,703,False,0.0,0.6,229.72,,,,,
AAPL,2025-09-02,AAPL250912P00217500,AAPL,2025-09-12 16:00:00 -04:00,put,217.5,2025-08-25 09:30:00 -04:00,10,2025-09-02 16:00:00 -04:00,0.82,10,0.83,0.84,16,0.8,733,636,False,0.0,0.83,229.72,,,,,
AAPL,2025-09-02,AAPL250912P00220000,AAPL,2025-09-12 16:00:00 -04:00,put,220.0,2025-07-31 09:30:00 -04:00,10,2025-09-02 16:00:00 -04:00,1.13,6,1.15,1.17,43,1.18,2950,5820,False,0.0,1.15,229.72,,,,,
AAPL,2025-09-02,AAPL250912P00222500,AAPL,2025-09-12 16:00:00 -04:00,put,222.5,2025-08-25 09:30:00 -04:00,10,2025-09-02 16:00:00 -04:00,1.57,15,1.59,1.61,6,1.65,1684,2475,False,0.0,1.59,229.72,,,,,
AAPL,2025-09-02,AAPL250912P00225000,AAPL,2025-09-12 16:00:00 -04:00,put,225.0,2025-07-31 09:30:00 -04:00,10,2025-09-02 16:00:00 -04:00,2.18,17,2.205,2.23,3,2.25,2946,3176,False,0.0,2.205,229.72,,,,,
AAPL,2025-09-02,AAPL250912P00227500,AAPL,2025-09-12 16:00:00 -04:00,put,227.5,2025-08-25 09:30:00 -04:00,10,2025-09-02 16:00:00 -04:00,2.96,144,3.03,3.1,116,3.15,2129,2338,False,0.0,3.03,229.72,,,,,
AAPL,2025-09-02,AAPL250912P00230000,AAPL,2025-09-12 16:00:00 -04:00,put,230.0,2025-07-31 09:30:00 -04:00,10,2025-09-02 16:00:00 -04:00,4.0,68,4.075,4.15,77,4.15,4011,2598,True,0.28,3.795,229.72,,,,,
AAPL,2025-09-02,AAPL250912P00232500,AAPL,2025-09-12 16:00:00 -04:00,put,232.5,2025-08-25 09:30:00 -04:00,10,2025-09-02 16:00:00 -04:00,5.3,60,5.375,5.45,44,5.45,1233,701,True,2.78,2.595,229.72,,,,,
AAPL,2025-09-02,AAPL250912P00235000,AAPL,2025-09-12 16:00:00 -04:00,put,235.0,2025-07-31 09:30:00 -04:00,10,2025-09-02 16:00:00 -04:00,6.9,30,7.0,7.1,33,6.85,475,160,True,5.28,1.72,229.72,,,,,
AAPL,2025-09-02,AAPL250912P00237500,AAPL,2025-09-12 16:00:00 -04:00,put,237.5,2025-08-25 09:30:00 -04:00,10,2025-09-02 16:00:00 -04:00,8.75,21,8.85,8.95,24,8.65,208,53,True,7.78,1.07,229.72,,,,,
AAPL,2025-09-02,AAPL250912P00240000,AAPL,2025-09-12 16:00:00 -04:00,put,240.0,2025-07-31 09:30:00 -04:00,10,2025-09-02 16:00:00 -04:00,10.55,13,10.8,11.05,7,11.05,345,63,True,10.28,0.52,229.72,,,,,
AAPL,2025-09-02,AAPL250912P00242500,AAPL,2025-09-12 16:00:00 -04:00,put,242.5,2025-08-25 09:30:00 -04:00,10,2025-09-02 16:00:00 -04:00,12.45,64,13.175,13.9,73,12.65,38,11,True,12.78,0.395,229.72,,,,,
AAPL,2025-09-02,AAPL250912P00245000,AAPL,2025-09-12 16:00:00 -04:00,put,245.0,2025-07-31 09:30:00 -04:00,10,2025-09-02 16:00:00 -04:00,14.75,22,15.25,15.75,21,15.9,79,40,True,15.28,0.03,229.72,,,,,
AAPL,2025-09-02,AAPL250912P00247500,AAPL,2025-09-12 16:00:00 -04:00,put,247.5,2025-08-25 09:30:00 -04:00,10,2025-09-02 16:00:00 -04:00,16.15,22,17.975,19.8,14,15.25,0,0,True,17.78,0.195,229.72,,,,,
AAPL,2025-09-02,AAPL250912P00250000,AAPL,2025-09-12 16:00:00 -04:00,put,250.0,2025-07-31 09:30:00 -04:00,10,2025-09-02 16:00:00 -04:00,19.5,22,20.775,22.05,8,20.48,4,11,True,20.28,0.495,229.72,,,,,
AAPL,2025-09-02,AAPL250912P00252500,AAPL,2025-09-12 16:00:00 -04:00,put,252.5,2025-08-25 09:30:00 -04:00,10,2025-09-02 16:00:00 -04:00,21.75,12,22.475,23.2,12,23.8,0,2,True,22.78,0.305,229.72,,,,,
