ticker,date,open,high,low,close,volume,log_return
CAT,2025-05-20,347.74,349.35,344.42,346.41,2266041,-0.008766061279018076
CAT,2025-05-21,343.58,345.35,338.64,339.49,2093731,-0.020178553147934295
CAT,2025-05-22,338.98,344.31,337.58,342.14,2174286,0.007775518540205851
CAT,2025-05-23,334.65,341.9,333.27,340.36,1936728,-0.005216129042789142
CAT,2025-05-27,346.86,350.22,343.56,348.41,2240068,0.02337606622572119
CAT,2025-05-28,349.38,349.69,345.78,346.41,1924390,-0.005756902575203679
CAT,2025-05-29,349.09,349.97,345.66,348.69,2290340,0.006560230691851992
CAT,2025-05-30,348.73,350.12,343.96,344.96,4867154,-0.01075480704314866
CAT,2025-06-02,343.41,343.41,336.5,341.63,2552788,-0.009700188208238586
CAT,2025-06-03,342.95,347.74,341.87,346.32,2614301,0.013634923061386037
CAT,2025-06-04,347.21,348.63,346.25,346.25,1616391,-0.00020214563217681305
CAT,2025-06-05,347.9,348.41,342.8,345.88,1753704,-0.0010691634093188207
CAT,2025-06-06,350.45,354.29,349.15,350.23,1608073,0.012498187424551666
CAT,2025-06-09,352.09,357.28,350.8,354.91,2147099,0.013274154689960852
CAT,2025-06-10,356.27,357.18,352.94,355.41,1894523,0.0014078164280355808
CAT,2025-06-11,357.76,361.08,354.59,359.94,2551804,0.012665298258279278
CAT,2025-06-12,356.67,358.81,354.71,357.78,1571922,-0.006019078529987218
CAT,2025-06-13,354.08,357.2,352.56,353.9,1609882,-0.010903885011651796
CAT,2025-06-16,357.81,361.39,357.02,359.24,1579789,0.01497630145133137
CAT,2025-06-17,357.54,359.19,353.88,354.52,1560105,-0.013225926932551885
CAT,2025-06-18,353.98,361.02,353.81,356.63,2000469,0.005934067894660641
CAT,2025-06-20,359.75,361.04,355.97,357.34,6268337,0.0019888797401632777
CAT,2025-06-23,356.74,363.86,354.58,363.0,2927378,0.015715124759829717
CAT,2025-06-24,366.63,370.8,364.67,369.73,3842180,0.018370175261351075
