ticker,date,open,high,low,close,volume,log_return
PG,2025-10-31,147.66,150.03,147.48,149.31,7930334,0.005237723497131175
PG,2025-11-03,149.04,149.16,146.73,146.98,8946383,-0.015728158437847473
PG,2025-11-04,147.55,148.45,145.22,146.13,9295449,-0.005799886614164173
PG,2025-11-05,145.83,146.38,144.62,144.76,11199878,-0.00941943779101936
PG,2025-11-06,144.85,145.65,143.44,145.1,10024549,0.0023459611946005203
PG,2025-11-07,145.91,146.9,144.97,145.94,8500097,0.005772418447331833
PG,2025-11-10,145.35,145.59,143.07,144.47,10208085,-0.010123704796184112
PG,2025-11-11,144.93,147.6,144.64,147.49,7332540,0.02068850333012107
PG,2025-11-12,147.48,148.1,146.47,146.97,7851052,-0.003531892552817883
PG,2025-11-13,147.14,147.95,146.6,146.92,7566789,-0.0003402633671266718
PG,2025-11-14,148.05,148.33,146.57,146.63,9151066,-0.00197581396247862
PG,2025-11-17,146.71,146.94,143.99,144.79,9902310,-0.012627990195657607
PG,2025-11-18,145.29,146.35,144.48,145.95,10735177,0.007979680506793348
PG,2025-11-19,145.92,146.5,144.83,145.95,6367038,0.0
PG,2025-11-20,145.61,147.61,145.1,147.15,9021325,0.008188377379358033
PG,2025-11-21,147.33,150.43,147.26,149.86,12017986,0.018249050256682896
PG,2025-11-24,149.04,149.35,145.51,145.94,13846906,-0.026505946598690742
PG,2025-11-25,146.28,147.6,146.18,147.44,10477661,0.010225735024093782
PG,2025-11-26,146.88,147.92,146.56,147.21,9238450,-0.0015611745916460943
PG,2025-11-28,146.76,147.66,146.14,147.12,4707161,-0.0006115584738560485
PG,2025-12-01,147.06,147.84,146.31,146.4,8240689,-0.004905978768854407
PG,2025-12-02,144.27,145.16,141.51,144.83,16376769,-0.010781960714446119
PG,2025-12-03,144.89,147.24,144.83,145.68,9125320,0.005851794606587596
PG,2025-12-04,145.64,146.38,143.48,144.34,10479267,-0.009240807775225315
PG,2025-12-05,144.14,144.6,142.24,142.44,12791745,-0.013250769234550278
PG,2025-12-08,141.9,141.9,137.17,137.36,17507504,-0.036315641820356744
PG,2025-12-09,138.21,139.89,138.02,138.65,10375688,0.009347555472566955
PG,2025-12-10,138.67,140.28,138.56,138.83,13650378,0.0012973909849241017
PG,2025-12-11,140.01,140.84,139.37,139.77,11797981,0.0067480514501040015
PG,2025-12-12,140.01,142.1,139.84,141.83,10268768,0.014630942809701111
PG,2025-12-15,142.26,144.29,142.19,144.11,13877674,0.015947739543753992
PG,2025-12-16,145.07,145.51,143.63,144.19,10251720,0.0005549774682851614
PG,2025-12-17,145.66,147.4,145.42,146.77,9833261,0.0177348613045518
PG,2025-12-18,145.59,146.46,144.33,144.49,12239860,-0.015656434617587457
PG,2025-12-19,144.48,145.02,142.93,143.44,19345622,-0.0072934717086425484
PG,2025-12-22,142.69,143.38,141.42,141.68,11731360,-0.012345835822299266
PG,2025-12-23,141.49,142.72,141.08,142.17,9541563,0.003452531173028446
PG,2025-12-24,141.89,143.72,141.82,143.47,3259209,0.009102429462691996
PG,2025-12-26,143.29,144.61,143.29,143.72,4711505,0.0017410081350192857
PG,2025-12-29,143.78,144.05,142.93,143.55,7662127,-0.0011835556782449
PG,2025-12-30,143.27,143.44,142.56,143.03,6006432,-0.003629008100264298
PG,2025-12-31,142.98,143.12,142.22,142.3,5293220,-0.0051168933710019765
PG,2026-01-02,142.1,142.33,140.24,140.79,8946091,-0.010668086621370872
PG,2026-01-05,140.11,140.35,138.62,139.38,12297334,-0.010065402464063213
PG,2026-01-06,139.4,140.42,138.53,138.92,10421756,-0.003305788134499544
PG,2026-01-07,138.81,138.81,136.65,137.07,14369142,-0.013406483632583453
PG,2026-01-08,136.92,140.78,136.85,140.53,9297080,0.024929244869363976
PG,2026-01-09,140.7,141.33,139.84,140.87,9528476,0.0024164901595619226
PG,2026-01-12,141.28,142.87,140.71,142.45,12812014,0.011153581671701657
PG,2026-01-13,142.98,143.32,141.96,143.22,15549150,0.005390848634876593
PG,2026-01-14,143.66,145.86,143.35,145.32,13474983,0.014556297774207454
PG,2026-01-15,144.65,145.32,143.33,143.61,10102757,-0.011836915280473701
PG,2026-01-16,142.75,143.71,142.64,143.51,11729334,-0.0006965728896869858
