ticker,date,open,high,low,close,volume,log_return
AMZN,2025-05-12,210.71,211.66,205.75,208.64,75205042,0.07760925731781906
AMZN,2025-05-13,211.08,214.84,210.1,211.37,56193682,0.012999873558457381
AMZN,2025-05-14,211.45,211.93,208.85,210.25,38492128,-0.005312853443687964
AMZN,2025-05-15,206.45,206.88,202.67,205.17,64347317,-0.02445839507494312
AMZN,2025-05-16,206.85,206.85,204.37,205.59,43318478,0.0020449904877276478
AMZN,2025-05-19,201.64,206.62,201.26,206.16,34314810,0.002768672078267622
AMZN,2025-05-20,204.63,205.59,202.65,204.07,29470373,-0.010189494103115218
AMZN,2025-05-21,201.61,203.46,200.06,201.12,42460924,-0.014561327399057002
AMZN,2025-05-22,201.38,205.76,200.16,203.1,38938882,0.009796723744401567
AMZN,2025-05-23,198.9,202.37,197.85,200.99,33393545,-0.010443313008678411
AMZN,2025-05-27,203.08,206.69,202.19,206.02,34892044,0.024718095877886762
AMZN,2025-05-28,205.92,207.66,204.41,204.72,28549753,-0.006330059604013984
AMZN,2025-05-29,208.02,208.81,204.23,205.7,34700005,0.004775604807378092
AMZN,2025-05-30,204.84,205.99,201.7,205.01,51679406,-0.00336003822242771
AMZN,2025-06-02,204.98,207.0,202.68,206.65,29113319,0.007967782521257615
AMZN,2025-06-03,207.1,208.95,205.03,205.71,33139121,-0.0045591309933585905
AMZN,2025-06-04,206.55,208.18,205.18,207.23,29915592,0.007361877585013495
AMZN,2025-06-05,209.55,212.81,207.56,207.91,51979243,0.003276006205900945
AMZN,2025-06-06,212.4,213.87,210.5,213.57,39832500,0.026859354028594514
AMZN,2025-06-09,214.75,217.85,212.88,216.98,38102502,0.01584053561041297
AMZN,2025-06-10,216.78,217.69,214.15,217.61,31303317,0.0028992864138967307
AMZN,2025-06-11,217.41,218.4,212.89,213.2,39325981,-0.020473777516511898
AMZN,2025-06-12,211.78,213.58,211.33,213.24,27639991,0.00018759966287100572
AMZN,2025-06-13,209.96,214.05,209.62,212.1,29337763,-0.005360430383923552
AMZN,2025-06-16,212.31,217.06,211.6,216.1,33284158,0.01868340194220344
AMZN,2025-06-17,215.2,217.41,214.56,214.82,32086262,-0.005940795342939336
AMZN,2025-06-18,215.09,217.96,212.34,212.52,44360509,-0.01076436658715843
AMZN,2025-06-20,214.68,214.89,208.27,209.69,75350733,-0.01340585198408833
AMZN,2025-06-23,209.79,210.39,207.31,208.47,37311725,-0.005835103604308607
AMZN,2025-06-24,212.14,214.34,211.04,212.77,38378757,0.02041662409128085
AMZN,2025-06-25,214.62,216.03,211.11,211.99,31755698,-0.0036726663374653037
AMZN,2025-06-26,213.12,218.04,212.01,217.12,50480814,0.023911092338397836
AMZN,2025-06-27,219.92,223.3,216.74,223.3,119217138,0.028065962759553177
AMZN,2025-06-30,223.52,223.82,219.12,219.39,58887780,-0.017665190895142832
AMZN,2025-07-01,219.5,221.88,217.93,220.46,39256830,0.004865304584200061
AMZN,2025-07-02,219.73,221.6,219.06,219.92,30894178,-0.0024524286781791678
AMZN,2025-07-03,221.82,224.01,221.36,223.41,29632353,0.015744804533673617
AMZN,2025-07-07,223.0,224.29,222.37,223.47,36604139,0.0002685284656307818
AMZN,2025-07-08,223.92,224.0,218.43,219.36,45691987,-0.018562961042290306
AMZN,2025-07-09,221.07,224.29,220.47,222.54,38155121,0.01439264491555007
AMZN,2025-07-10,221.55,222.79,219.7,222.26,30370591,-0.001258992972053974
AMZN,2025-07-11,223.58,226.68,222.37,225.02,50518307,0.01234141938542548
AMZN,2025-07-14,225.07,226.66,224.24,225.69,35702597,0.002973089097313925
AMZN,2025-07-15,226.2,227.27,225.46,226.35,34907294,0.00292009764172767
AMZN,2025-07-16,225.88,226.1,222.18,223.19,39535926,-0.014059047245873684
AMZN,2025-07-17,223.32,224.5,222.51,223.88,31855831,0.0030867673870649676
