ticker,collection_date,optionSymbol,underlying,expiration,side,strike,firstTraded,dte,updated,bid,bidSize,mid,ask,askSize,last,openInterest,volume,inTheMoney,intrinsicValue,extrinsicValue,underlyingPrice,is_illiquid,spread,relative_spread,moneyness,moneyness_pct,moneyness_cat,phase,days_from_apr2,realised_vol
AMZN,2026-01-12,AMZN260417C00200000,AMZN,2026-04-17 20:00:00,call,200,2025-08-14 13:30:00,95,2026-01-12 21:00:00,50.9,68,51.1,51.3,73,52.47,2480,38,True,46.47,4.63,246.47,False,0.3999999999999986,0.0078277886497064,0.8114577839087922,-18.854221609120785,ITM,3,285,0.23127420114759029
AMZN,2026-01-12,AMZN260417C00205000,AMZN,2026-04-17 20:00:00,call,205,2025-08-14 13:30:00,95,2026-01-12 21:00:00,46.55,72,46.8,47.05,98,47.64,401,7,True,41.47,5.33,246.47,False,0.5,0.0106837606837606,0.831744228506512,-16.825577149348806,ITM,3,285,0.23127420114759029
AMZN,2026-01-12,AMZN260417C00210000,AMZN,2026-04-17 20:00:00,call,210,2025-08-14 13:30:00,95,2026-01-12 21:00:00,42.3,65,42.55,42.8,88,44.12,756,25,True,36.47,6.08,246.47,False,0.5,0.0117508813160987,0.8520306731042318,-14.796932689576824,ITM,3,285,0.23127420114759029
AMZN,2026-01-12,AMZN260417C00215000,AMZN,2026-04-17 20:00:00,call,215,2025-08-14 13:30:00,95,2026-01-12 21:00:00,38.2,74,38.35,38.5,49,39.86,1016,113,True,31.47,6.88,246.47,False,0.2999999999999971,0.0078226857887874,0.8723171177019515,-12.768288229804844,ITM,3,285,0.23127420114759029
AMZN,2026-01-12,AMZN260417C00220000,AMZN,2026-04-17 20:00:00,call,220,2025-08-14 13:30:00,95,2026-01-12 21:00:00,34.3,52,34.425,34.55,67,34.84,1818,62,True,26.47,7.955,246.47,False,0.25,0.0072621641249092,0.8926035622996714,-10.739643770032863,ITM,3,285,0.23127420114759029
AMZN,2026-01-12,AMZN260417C00225000,AMZN,2026-04-17 20:00:00,call,225,2025-08-14 13:30:00,95,2026-01-12 21:00:00,30.6,17,30.725,30.85,62,30.65,1740,27,True,21.47,9.255,246.47,False,0.25,0.0081366965012205,0.9128900068973912,-8.710999310260883,ITM,3,285,0.23127420114759029
AMZN,2026-01-12,AMZN260417C00230000,AMZN,2026-04-17 20:00:00,call,230,2025-08-14 13:30:00,95,2026-01-12 21:00:00,27.05,69,27.175,27.3,52,27.05,3604,302,True,16.47,10.705,246.47,False,0.25,0.0091996320147194,0.933176451495111,-6.682354850488903,ITM,3,285,0.23127420114759029
AMZN,2026-01-12,AMZN260417C00235000,AMZN,2026-04-17 20:00:00,call,235,2025-08-14 13:30:00,95,2026-01-12 21:00:00,23.8,10,23.9,24.0,101,23.5,2121,62,True,11.47,12.43,246.47,False,0.1999999999999993,0.00836820083682,0.9534628960928307,-4.653710390716922,ITM,3,285,0.23127420114759029
AMZN,2026-01-12,AMZN260417C00240000,AMZN,2026-04-17 20:00:00,call,240,2025-08-14 13:30:00,95,2026-01-12 21:00:00,20.75,16,20.875,21.0,121,20.95,2956,101,True,6.47,14.405,246.47,False,0.25,0.0119760479041916,0.9737493406905504,-2.625065930944942,ATM,3,285,0.23127420114759029
AMZN,2026-01-12,AMZN260417C00245000,AMZN,2026-04-17 20:00:00,call,245,2025-08-14 13:30:00,95,2026-01-12 21:00:00,17.95,30,18.025,18.1,52,17.72,3881,157,True,1.47,16.555,246.47,False,0.1500000000000021,0.0083217753120666,0.9940357852882704,-0.5964214711729617,ATM,3,285,0.23127420114759029
AMZN,2026-01-12,AMZN260417C00250000,AMZN,2026-04-17 20:00:00,call,250,2025-08-14 13:30:00,95,2026-01-12 21:00:00,15.4,44,15.475,15.55,43,15.52,3785,552,False,0.0,15.475,246.47,False,0.1500000000000003,0.0096930533117932,1.0143222298859902,1.4322229885990183,ATM,3,285,0.23127420114759029
AMZN,2026-01-12,AMZN260417C00255000,AMZN,2026-04-17 20:00:00,call,255,2025-08-14 13:30:00,95,2026-01-12 21:00:00,13.15,45,13.225,13.3,46,13.5,2513,62,False,0.0,13.225,246.47,False,0.1500000000000003,0.0113421550094518,1.03460867448371,3.460867448370999,OTM,3,285,0.23127420114759029
AMZN,2026-01-12,AMZN260417C00260000,AMZN,2026-04-17 20:00:00,call,260,2025-08-14 13:30:00,95,2026-01-12 21:00:00,11.1,82,11.175,11.25,65,10.98,4259,197,False,0.0,11.175,246.47,False,0.1500000000000003,0.0134228187919463,1.0548951190814295,5.489511908142979,OTM,3,285,0.23127420114759029
AMZN,2026-01-12,AMZN260417C00265000,AMZN,2026-04-17 20:00:00,call,265,2025-08-14 13:30:00,95,2026-01-12 21:00:00,9.35,69,9.425,9.5,48,9.2,2404,150,False,0.0,9.425,246.47,False,0.1500000000000003,0.0159151193633952,1.0751815636791495,7.518156367914959,OTM,3,285,0.23127420114759029
AMZN,2026-01-12,AMZN260417C00270000,AMZN,2026-04-17 20:00:00,call,270,2025-08-14 13:30:00,95,2026-01-12 21:00:00,7.8,38,7.875,7.95,88,7.63,5458,695,False,0.0,7.875,246.47,False,0.1500000000000003,0.019047619047619,1.0954680082768693,9.54680082768694,OTM,3,285,0.23127420114759029
AMZN,2026-01-12,AMZN260417C00275000,AMZN,2026-04-17 20:00:00,call,275,2025-08-14 13:30:00,95,2026-01-12 21:00:00,6.45,23,6.525,6.6,59,6.75,3008,141,False,0.0,6.525,246.47,False,0.1499999999999994,0.0229885057471263,1.1157544528745893,11.57544528745892,OTM,3,285,0.23127420114759029
AMZN,2026-01-12,AMZN260417C00280000,AMZN,2026-04-17 20:00:00,call,280,2025-08-14 13:30:00,95,2026-01-12 21:00:00,5.35,70,5.425,5.5,97,5.5,3259,366,False,0.0,5.425,246.47,False,0.1500000000000003,0.0276497695852535,1.136040897472309,13.6040897472309,OTM,3,285,0.23127420114759029
AMZN,2026-01-12,AMZN260417C00285000,AMZN,2026-04-17 20:00:00,call,285,2025-08-14 13:30:00,95,2026-01-12 21:00:00,4.4,36,4.45,4.5,40,4.35,2333,37,False,0.0,4.45,246.47,False,0.0999999999999996,0.0224719101123594,1.1563273420700289,15.632734207002882,OTM,3,285,0.23127420114759029
AMZN,2026-01-12,AMZN260417C00290000,AMZN,2026-04-17 20:00:00,call,290,2025-08-14 13:30:00,95,2026-01-12 21:00:00,3.6,55,3.65,3.7,58,3.65,2385,75,False,0.0,3.65,246.47,False,0.1,0.0273972602739726,1.1766137866677486,17.661378666774862,OTM,3,285,0.23127420114759029
