ticker,date,close,realised_vol
AMZN,2025-09-22,227.63,0.2513738469912281
AMZN,2025-09-23,220.71,0.2737759293605926
AMZN,2025-09-24,220.21,0.27314540333040443
AMZN,2025-09-25,218.15,0.27402985907956595
AMZN,2025-09-26,219.78,0.27215184072316384
AMZN,2025-09-29,222.17,0.2741158155829381
AMZN,2025-09-30,219.57,0.2714706262877793
AMZN,2025-10-01,220.63,0.27195219094768974
AMZN,2025-10-02,222.41,0.22268958121157853
AMZN,2025-10-03,219.51,0.22191813163820318
AMZN,2025-10-06,220.9,0.21468660659041122
AMZN,2025-10-07,221.78,0.21066917772851632
AMZN,2025-10-08,225.22,0.18832795782990142
AMZN,2025-10-09,227.74,0.1932493215377977
AMZN,2025-10-10,216.37,0.26365293087584796
AMZN,2025-10-13,220.07,0.2660966007512114
AMZN,2025-10-14,216.39,0.26551205143264345
AMZN,2025-10-15,215.57,0.2643952119949506
AMZN,2025-10-16,214.47,0.2643477318815068
AMZN,2025-10-17,213.04,0.2638983172682626
AMZN,2025-10-20,216.48,0.26872246079321666
AMZN,2025-10-21,222.03,0.2640443253098839
AMZN,2025-10-22,217.95,0.2723352998647728
AMZN,2025-10-23,221.09,0.2750643458169252
AMZN,2025-10-24,224.21,0.2781809872246792
AMZN,2025-10-27,226.97,0.2788898876808829
AMZN,2025-10-28,229.25,0.27628860201507444
AMZN,2025-10-29,230.3,0.2762585452261452
AMZN,2025-10-30,222.86,0.3016338075689841
AMZN,2025-10-31,244.22,0.43847443074342696
AMZN,2025-11-03,254.0,0.45474967397047916
AMZN,2025-11-04,249.32,0.4636992055842373
AMZN,2025-11-05,250.2,0.4623727790167095
AMZN,2025-11-06,243.04,0.4773473919888944
AMZN,2025-11-07,244.41,0.4317955174058112
AMZN,2025-11-10,248.4,0.43154948772192786
AMZN,2025-11-11,249.1,0.4232625143876051
AMZN,2025-11-12,244.2,0.43246273413231184
AMZN,2025-11-13,237.58,0.4472834950949757
AMZN,2025-11-14,234.69,0.449653606497788
AMZN,2025-11-17,232.87,0.4497432226007062
AMZN,2025-11-18,222.55,0.47386692719625323
AMZN,2025-11-19,222.69,0.46871040202322456
AMZN,2025-11-20,217.14,0.474884641351053
AMZN,2025-11-21,220.69,0.4758658900407913
AMZN,2025-11-24,226.28,0.48261970570490637
AMZN,2025-11-25,229.67,0.4842865720282124
AMZN,2025-11-26,229.16,0.48405367286079115
AMZN,2025-11-28,233.22,0.4719561881349282
AMZN,2025-12-01,233.88,0.33447241836055025
AMZN,2025-12-02,234.42,0.29743528388268137
AMZN,2025-12-03,232.38,0.2930498318500597
AMZN,2025-12-04,229.11,0.29413988611251374
AMZN,2025-12-05,229.53,0.2799196171632236
AMZN,2025-12-08,226.89,0.2796623738659159
AMZN,2025-12-09,227.92,0.27159597608002795
AMZN,2025-12-10,231.78,0.28083068638308356
AMZN,2025-12-11,230.28,0.27449923519982344
AMZN,2025-12-12,226.19,0.26509438558634774
AMZN,2025-12-15,222.54,0.2674420909317928
AMZN,2025-12-16,222.56,0.2669000244170694
AMZN,2025-12-17,221.27,0.21393945872173925
AMZN,2025-12-18,226.76,0.2313787408669162
AMZN,2025-12-19,227.35,0.20974941415674064
AMZN,2025-12-22,228.43,0.20351128648153835
AMZN,2025-12-23,232.14,0.1921328256589517
AMZN,2025-12-24,232.38,0.18530676721575018
AMZN,2025-12-26,232.52,0.18500976318039017
AMZN,2025-12-29,232.07,0.1741037641587833
AMZN,2025-12-30,232.53,0.1739315650518607
AMZN,2025-12-31,230.82,0.17540699637868679
AMZN,2026-01-02,226.5,0.1849647629904216
AMZN,2026-01-05,233.06,0.206401604183694
AMZN,2026-01-06,240.93,0.2362650651553464
AMZN,2026-01-07,241.56,0.23041631624493403
AMZN,2026-01-08,246.29,0.23754069243716192
AMZN,2026-01-09,247.38,0.23262520923427638
AMZN,2026-01-12,246.47,0.23127420114759029
AMZN,2026-01-13,242.6,0.22882027658342696
AMZN,2026-01-14,236.65,0.24036128322128267
AMZN,2026-01-15,238.18,0.24037338606976855
AMZN,2026-01-16,239.12,0.23790033124637308
