ticker,date,close,realised_vol
AAPL,2025-05-06,197.65,0.6642772644597037
AAPL,2025-05-07,195.4,0.6345126257784824
AAPL,2025-05-08,196.63,0.3799343351263963
AAPL,2025-05-09,197.67,0.3444823356885696
AAPL,2025-05-12,210.15,0.38193062259515
AAPL,2025-05-13,212.28,0.37656626362547335
AAPL,2025-05-14,211.69,0.3767204992991754
AAPL,2025-05-15,210.81,0.34357976974429255
AAPL,2025-05-16,210.62,0.3421250005096321
AAPL,2025-05-19,208.15,0.3361715098580433
AAPL,2025-05-20,206.23,0.3202299775435536
AAPL,2025-05-21,201.48,0.3207419212428613
AAPL,2025-05-22,200.75,0.3130095655404093
AAPL,2025-05-23,194.68,0.3284596547258796
AAPL,2025-05-27,199.6,0.34280147068773464
AAPL,2025-05-28,199.81,0.3419475113762133
AAPL,2025-05-29,199.34,0.3404169366115155
AAPL,2025-05-30,200.24,0.3406066909864333
AAPL,2025-06-02,201.09,0.3149041882043858
AAPL,2025-06-03,202.65,0.29367478185900875
AAPL,2025-06-04,202.2,0.293718705425354
AAPL,2025-06-05,200.02,0.29338026535158407
AAPL,2025-06-06,203.3,0.2977966155435511
AAPL,2025-06-09,200.84,0.30141266265567496
AAPL,2025-06-10,202.06,0.20191300643946353
AAPL,2025-06-11,198.18,0.20565840719855027
AAPL,2025-06-12,198.6,0.20659830353442096
AAPL,2025-06-13,195.85,0.2100957254960135
AAPL,2025-06-16,197.82,0.21550914094553203
AAPL,2025-06-17,195.05,0.21688876734993184
AAPL,2025-06-18,195.98,0.21744071644117316
AAPL,2025-06-20,200.39,0.21988765752794437
AAPL,2025-06-23,200.89,0.21972117819973902
AAPL,2025-06-24,199.69,0.18926884115104955
AAPL,2025-06-25,200.95,0.16877109376527757
AAPL,2025-06-26,200.39,0.1691060825654734
AAPL,2025-06-27,200.47,0.16884846377617294
AAPL,2025-06-30,204.55,0.18260636002476344
AAPL,2025-07-01,207.19,0.18707419169191003
AAPL,2025-07-02,211.8,0.19981628441077018
AAPL,2025-07-03,212.9,0.19936632540652502
AAPL,2025-07-07,209.31,0.2059630787926466
AAPL,2025-07-08,209.37,0.1992630698780403
AAPL,2025-07-09,210.5,0.19296326289921772
AAPL,2025-07-10,211.77,0.19295287389703383
AAPL,2025-07-11,210.52,0.17818765004723158
AAPL,2025-07-14,207.99,0.18610388856615995
AAPL,2025-07-15,208.48,0.1759395409524313
AAPL,2025-07-16,209.52,0.174226571315429
AAPL,2025-07-17,209.38,0.16303355580113021
AAPL,2025-07-18,210.54,0.1631320695797244
AAPL,2025-07-21,211.84,0.14800346854269464
AAPL,2025-07-22,213.75,0.1496178228200989
AAPL,2025-07-23,213.5,0.14668124892640724
AAPL,2025-07-24,213.11,0.1473475804359203
AAPL,2025-07-25,213.23,0.14609393860616282
AAPL,2025-07-28,213.4,0.14600300298413033
AAPL,2025-07-29,210.63,0.14219269472399476
AAPL,2025-07-30,208.42,0.14162962252351946
AAPL,2025-07-31,206.94,0.11821769189634082
AAPL,2025-08-01,201.77,0.14336971837380802
AAPL,2025-08-04,202.73,0.1351044142458759
AAPL,2025-08-05,202.3,0.13492947419361767
AAPL,2025-08-06,212.6,0.22638089372416262
AAPL,2025-08-07,219.36,0.25101136021106846
AAPL,2025-08-08,228.65,0.28575658398755627
AAPL,2025-08-11,226.75,0.2832343001943923
AAPL,2025-08-12,229.21,0.2840403404032843
AAPL,2025-08-13,232.89,0.2868078808438227
AAPL,2025-08-14,232.34,0.2873376870633957
AAPL,2025-08-15,231.15,0.28966112953201734
AAPL,2025-08-18,230.45,0.29086968155009946
AAPL,2025-08-19,230.12,0.29095438856338146
AAPL,2025-08-20,225.58,0.3024976194989352
AAPL,2025-08-21,224.47,0.3033206596357839
AAPL,2025-08-22,227.33,0.3052783057691288
AAPL,2025-08-25,226.73,0.3058812439313963
AAPL,2025-08-26,228.87,0.30055006888303526
AAPL,2025-08-27,230.05,0.2954892919734754
AAPL,2025-08-28,232.12,0.2922783492147159
AAPL,2025-08-29,231.7,0.2702535696622246
AAPL,2025-09-02,229.28,0.277205736887028
AAPL,2025-09-03,238.02,0.2964056466953259
AAPL,2025-09-04,239.32,0.25254559000590693
AAPL,2025-09-05,239.23,0.23472227864050546
AAPL,2025-09-08,237.43,0.19255439694167129
AAPL,2025-09-09,233.9,0.19857497572268554
AAPL,2025-09-10,226.36,0.2294851405420904
AAPL,2025-09-11,229.59,0.22788150195039053
AAPL,2025-09-12,233.62,0.23661525337758454
AAPL,2025-09-15,236.25,0.2387538184900006
AAPL,2025-09-16,237.7,0.23886714261295755
AAPL,2025-09-17,238.54,0.23869479924288406
AAPL,2025-09-18,237.43,0.22608792585629756
AAPL,2025-09-19,245.03,0.24618044605123257
AAPL,2025-09-22,255.59,0.2794286299397276
AAPL,2025-09-23,253.95,0.28127822534401764
AAPL,2025-09-24,251.83,0.2852064445232282
AAPL,2025-09-25,256.38,0.28899520071046103
AAPL,2025-09-26,254.97,0.29120184109860797
AAPL,2025-09-29,253.95,0.29195644917126723
AAPL,2025-09-30,254.15,0.28692779274366276
AAPL,2025-10-01,254.96,0.260379313932233
AAPL,2025-10-02,256.64,0.26052437737559225
AAPL,2025-10-03,257.53,0.2601241591003542
AAPL,2025-10-06,256.2,0.25889709351000456
AAPL,2025-10-07,255.99,0.24999778854283342
AAPL,2025-10-08,257.57,0.20759982653543993
AAPL,2025-10-09,253.56,0.2196013423323556
AAPL,2025-10-10,244.8,0.25630990920560265
AAPL,2025-10-13,247.19,0.2556850347361342
AAPL,2025-10-14,247.3,0.2553432838097255
AAPL,2025-10-15,248.87,0.25576170172067497
AAPL,2025-10-16,246.98,0.2570153294429791
AAPL,2025-10-17,251.81,0.2416654981664773
AAPL,2025-10-20,261.74,0.23398471386707306
AAPL,2025-10-21,262.27,0.23224828635307268
AAPL,2025-10-22,257.96,0.23865110570167386
AAPL,2025-10-23,259.09,0.23079274491103985
AAPL,2025-10-24,262.32,0.2333143136332457
AAPL,2025-10-27,268.3,0.24391198172255485
AAPL,2025-10-28,268.49,0.24392060457724155
AAPL,2025-10-29,269.19,0.24391548235344074
AAPL,2025-10-30,270.88,0.2438531805157875
AAPL,2025-10-31,269.86,0.24490332312786886
AAPL,2025-11-03,268.54,0.24479353992446126
AAPL,2025-11-04,269.53,0.2445411534713611
AAPL,2025-11-05,269.63,0.24428086528976128
AAPL,2025-11-06,269.26,0.23543094422064034
AAPL,2025-11-07,267.96,0.19057193044685888
AAPL,2025-11-10,269.18,0.18958335456615738
AAPL,2025-11-11,274.99,0.1983279648738117
AAPL,2025-11-12,273.21,0.20262787954082165
AAPL,2025-11-13,272.69,0.19901268532678493
AAPL,2025-11-14,272.16,0.1928193977963073
AAPL,2025-11-17,267.21,0.15977841785895142
AAPL,2025-11-18,267.19,0.15977976074287353
AAPL,2025-11-19,268.31,0.14602355954484614
AAPL,2025-11-20,266.0,0.15042584855544702
AAPL,2025-11-21,271.24,0.1592395129472835
AAPL,2025-11-24,275.66,0.1494647946699886
AAPL,2025-11-25,276.71,0.14969095484328382
AAPL,2025-11-26,277.29,0.14965237692839023
AAPL,2025-11-28,278.59,0.14908725376307075
AAPL,2025-12-01,282.84,0.15536180095876853
AAPL,2025-12-02,285.92,0.15565886783001406
AAPL,2025-12-03,283.88,0.15985566898125927
AAPL,2025-12-04,280.44,0.16817576685157853
AAPL,2025-12-05,278.52,0.17073543445253844
AAPL,2025-12-08,277.63,0.17000146115432924
AAPL,2025-12-09,276.92,0.1703358692066842
AAPL,2025-12-10,278.52,0.154374281675349
AAPL,2025-12-11,277.77,0.1526260426011267
AAPL,2025-12-12,278.02,0.15228431592647523
AAPL,2025-12-15,273.85,0.162457842377589
AAPL,2025-12-16,274.35,0.14673920288737782
AAPL,2025-12-17,271.59,0.1522251066257543
AAPL,2025-12-18,271.94,0.1517220107880594
AAPL,2025-12-19,273.41,0.14843357456283277
AAPL,2025-12-22,270.72,0.13704027208397038
AAPL,2025-12-23,272.11,0.12471374209386334
AAPL,2025-12-24,273.55,0.1255198300859208
AAPL,2025-12-26,273.14,0.12515433223139663
AAPL,2025-12-29,273.5,0.12378113370723118
AAPL,2025-12-30,272.82,0.10828865883671573
AAPL,2025-12-31,271.61,0.09770952233466032
AAPL,2026-01-02,270.76,0.09623330542528434
AAPL,2026-01-05,267.01,0.09877780930861571
AAPL,2026-01-06,262.11,0.11328153613186707
AAPL,2026-01-07,260.09,0.11450641579985282
AAPL,2026-01-08,258.8,0.11463009892077061
AAPL,2026-01-09,259.13,0.11092922994334287
AAPL,2026-01-12,260.01,0.11366296703786512
AAPL,2026-01-13,260.81,0.11498243901736481
AAPL,2026-01-14,259.72,0.1061657745467336
AAPL,2026-01-15,257.97,0.10574117041181896
AAPL,2026-01-16,255.29,0.10604024316594425
