ticker,date,close,realised_vol
NVDA,2025-08-25,179.78,0.24752970428281837
NVDA,2025-08-26,181.74,0.24809960206458218
NVDA,2025-08-27,181.57,0.23729275587067647
NVDA,2025-08-28,180.14,0.237323943309905
NVDA,2025-08-29,174.15,0.25337867632596817
NVDA,2025-09-02,170.75,0.22537817976635827
NVDA,2025-09-03,170.59,0.2238666281980524
NVDA,2025-09-04,171.63,0.223660776799065
NVDA,2025-09-05,166.99,0.23745753961732238
NVDA,2025-09-08,168.28,0.23529205740333944
NVDA,2025-09-09,170.73,0.2443580853598809
NVDA,2025-09-10,177.3,0.2831426942952163
NVDA,2025-09-11,177.15,0.2819383070541357
NVDA,2025-09-12,177.8,0.28219511228504013
NVDA,2025-09-15,177.73,0.2808035219339735
NVDA,2025-09-16,174.86,0.283683007949464
NVDA,2025-09-17,170.27,0.2710092725553263
NVDA,2025-09-18,176.22,0.2994755253230868
NVDA,2025-09-19,176.65,0.2994020783674654
NVDA,2025-09-22,183.59,0.323875723763983
NVDA,2025-09-23,178.41,0.3391036817789235
NVDA,2025-09-24,176.95,0.3374805403295161
NVDA,2025-09-25,177.67,0.3380246264278188
NVDA,2025-09-26,178.17,0.33729610245664704
NVDA,2025-09-29,181.83,0.32082682990883393
NVDA,2025-09-30,186.56,0.3202434202068765
NVDA,2025-10-01,187.22,0.31964274386379626
NVDA,2025-10-02,188.87,0.3199455761474569
NVDA,2025-10-03,187.6,0.30016731954903947
NVDA,2025-10-06,185.52,0.3060015798025444
NVDA,2025-10-07,185.02,0.3049367082019711
NVDA,2025-10-08,189.09,0.28616663386370966
NVDA,2025-10-09,192.55,0.29048797541564514
NVDA,2025-10-10,183.14,0.3486115659546292
NVDA,2025-10-13,188.3,0.3607423450518942
NVDA,2025-10-14,180.01,0.3939047552580567
NVDA,2025-10-15,179.81,0.37997445850670586
NVDA,2025-10-16,181.79,0.3628394327902795
NVDA,2025-10-17,183.2,0.36349493912909825
NVDA,2025-10-20,182.62,0.3367902373264004
NVDA,2025-10-21,181.14,0.32141421023275485
NVDA,2025-10-22,180.26,0.32039237667068393
NVDA,2025-10-23,182.14,0.32199172299592516
NVDA,2025-10-24,186.24,0.3305364658711111
NVDA,2025-10-27,191.47,0.3368604806989621
NVDA,2025-10-28,201.01,0.36628444973817137
NVDA,2025-10-29,207.02,0.3774904166323354
NVDA,2025-10-30,202.87,0.387592494284334
NVDA,2025-10-31,202.47,0.3862745787550109
NVDA,2025-11-03,206.86,0.3868579936513757
NVDA,2025-11-04,198.67,0.41917595404493374
NVDA,2025-11-05,195.19,0.41983613583019275
NVDA,2025-11-06,188.06,0.4365399518080554
NVDA,2025-11-07,188.13,0.3964361879414902
NVDA,2025-11-10,199.03,0.4329410930018298
NVDA,2025-11-11,193.14,0.41384786336049467
NVDA,2025-11-12,193.78,0.4134889979716481
NVDA,2025-11-13,186.84,0.43616378934882755
NVDA,2025-11-14,190.15,0.43944919082397027
NVDA,2025-11-17,186.58,0.4453772164047388
NVDA,2025-11-18,181.34,0.45667245756368763
NVDA,2025-11-19,186.5,0.46680730108145757
NVDA,2025-11-20,180.62,0.4804317518586961
NVDA,2025-11-21,178.86,0.4737895128085085
NVDA,2025-11-24,182.53,0.4683407001191978
NVDA,2025-11-25,177.8,0.43435170212103774
NVDA,2025-11-26,180.24,0.4205608505757711
NVDA,2025-11-28,176.98,0.4197805848930276
NVDA,2025-12-01,179.9,0.42756697292111484
NVDA,2025-12-02,181.44,0.4189717229170904
NVDA,2025-12-03,179.57,0.3999269574709593
NVDA,2025-12-04,183.37,0.4071899084202569
NVDA,2025-12-05,182.4,0.38701278522442145
NVDA,2025-12-08,185.54,0.39259759764430185
NVDA,2025-12-09,184.96,0.32977600166927856
NVDA,2025-12-10,183.77,0.31505626918382984
NVDA,2025-12-11,180.92,0.3175979954136558
NVDA,2025-12-12,175.01,0.3132829822352726
NVDA,2025-12-15,176.28,0.30623956663313984
NVDA,2025-12-16,177.71,0.3035044735218155
NVDA,2025-12-17,170.93,0.3172956064112861
NVDA,2025-12-18,174.13,0.3065823195717563
NVDA,2025-12-19,180.98,0.32132100002880676
NVDA,2025-12-22,183.68,0.32313727805895437
NVDA,2025-12-23,189.2,0.33194718390783595
NVDA,2025-12-24,188.6,0.3157976330741834
NVDA,2025-12-26,190.52,0.314468714522846
NVDA,2025-12-29,188.21,0.30979979076011616
NVDA,2025-12-30,187.53,0.30653494485040456
NVDA,2025-12-31,186.49,0.3066832601895153
NVDA,2026-01-02,188.84,0.30582763946024394
NVDA,2026-01-05,188.11,0.29859942113515475
NVDA,2026-01-06,187.23,0.29842766038470386
NVDA,2026-01-07,189.1,0.2944800781823815
NVDA,2026-01-08,185.03,0.3051341779258452
NVDA,2026-01-09,184.85,0.3042107587182277
NVDA,2026-01-12,184.93,0.2983463908080058
NVDA,2026-01-13,185.8,0.26947757743515155
NVDA,2026-01-14,183.13,0.2758866484195957
NVDA,2026-01-15,187.04,0.28353955676733483
NVDA,2026-01-16,186.22,0.23968855751346713
