ticker,date,close,realised_vol
PG,2025-09-10,155.16,0.1336204256990159
PG,2025-09-11,156.42,0.13611330731313814
PG,2025-09-12,155.7,0.1306947855706442
PG,2025-09-15,154.64,0.13338693286233197
PG,2025-09-16,155.85,0.13265972116996172
PG,2025-09-17,158.09,0.12843277125881414
PG,2025-09-18,155.13,0.14335315209229216
PG,2025-09-19,153.86,0.1451169359583452
PG,2025-09-22,150.94,0.15895157604136692
PG,2025-09-23,150.37,0.15008774073056552
PG,2025-09-24,150.29,0.1501054579637423
PG,2025-09-25,150.03,0.1475092784699364
PG,2025-09-26,150.37,0.1458132391920972
PG,2025-09-29,151.39,0.14408160096968797
PG,2025-09-30,151.51,0.14179582090884427
PG,2025-10-01,151.04,0.14160344127261992
PG,2025-10-02,149.93,0.13966243094017805
PG,2025-10-03,150.15,0.1376113732776273
PG,2025-10-06,148.31,0.14142283539699274
PG,2025-10-07,150.41,0.15249887368219225
PG,2025-10-08,148.59,0.1514466945761796
PG,2025-10-09,148.48,0.14668839914595722
PG,2025-10-10,147.6,0.14700582499674233
PG,2025-10-13,145.43,0.15262243663610894
PG,2025-10-14,147.08,0.15637126860853623
PG,2025-10-15,145.36,0.14538556953683412
PG,2025-10-16,147.51,0.14916230097233707
PG,2025-10-17,149.29,0.15601538261553483
PG,2025-10-20,149.84,0.14219094697474133
PG,2025-10-21,149.51,0.1417975384866698
PG,2025-10-22,150.08,0.14253192827185623
PG,2025-10-23,150.09,0.1423967571961182
PG,2025-10-24,151.42,0.14563373697893037
PG,2025-10-27,150.67,0.14473103559574899
PG,2025-10-28,150.3,0.14488395485365815
PG,2025-10-29,147.72,0.15669923542845687
PG,2025-10-30,148.53,0.15652114636223105
PG,2025-10-31,149.31,0.15770766376139023
PG,2025-11-03,146.98,0.16156521171830834
PG,2025-11-04,146.13,0.15306415178158703
PG,2025-11-05,144.76,0.15079838702838783
PG,2025-11-06,145.1,0.151348794934109
PG,2025-11-07,145.94,0.1521398785827576
PG,2025-11-10,144.47,0.14714660103847796
PG,2025-11-11,147.49,0.16020229229085084
PG,2025-11-12,146.97,0.15465971721620422
PG,2025-11-13,146.92,0.14536760351566294
PG,2025-11-14,146.63,0.13809995800572036
PG,2025-11-17,144.79,0.14297607908012544
PG,2025-11-18,145.95,0.1470256233957768
PG,2025-11-19,145.95,0.1459221038978634
PG,2025-11-20,147.15,0.14979763802296828
PG,2025-11-21,149.86,0.16128368232625728
PG,2025-11-24,145.94,0.18547260233054716
PG,2025-11-25,147.44,0.19009653047175237
PG,2025-11-26,147.21,0.18008213170126122
PG,2025-11-28,147.12,0.1788449696937805
PG,2025-12-01,146.4,0.1781693819576527
PG,2025-12-02,144.83,0.1735456746696017
PG,2025-12-03,145.68,0.17396498796797238
PG,2025-12-04,144.34,0.17383991707348015
PG,2025-12-05,142.44,0.17959588637427057
PG,2025-12-08,137.36,0.2170183883595871
PG,2025-12-09,138.65,0.21956745088524018
PG,2025-12-10,138.83,0.20309722286644225
PG,2025-12-11,139.77,0.20601439387952394
PG,2025-12-12,141.83,0.2147750625087206
PG,2025-12-15,144.11,0.2237742639553276
PG,2025-12-16,144.19,0.2194352720784168
PG,2025-12-17,146.77,0.22686895083544822
PG,2025-12-18,144.49,0.23382562616871197
PG,2025-12-19,143.44,0.23264838601415688
PG,2025-12-22,141.68,0.22376973011602663
PG,2025-12-23,142.17,0.20627136820181097
PG,2025-12-24,143.47,0.20547526792776358
PG,2025-12-26,143.72,0.20576753173813192
PG,2025-12-29,143.55,0.2057558659229886
PG,2025-12-30,143.03,0.20550290992465067
PG,2025-12-31,142.3,0.20295456621461583
PG,2026-01-02,140.79,0.20415366818255148
PG,2026-01-05,139.38,0.2045777964976613
PG,2026-01-06,138.92,0.20015962481777563
PG,2026-01-07,137.07,0.1592739152907868
PG,2026-01-08,140.53,0.1798181753953572
PG,2026-01-09,140.87,0.17991353322860856
PG,2026-01-12,142.45,0.18252886780067248
PG,2026-01-13,143.22,0.17617946287283956
PG,2026-01-14,145.32,0.17462235964723893
PG,2026-01-15,143.61,0.1799522366231897
PG,2026-01-16,143.51,0.1670144496922309
