ticker,collection_date,optionSymbol,underlying,expiration,side,strike,firstTraded,dte,updated,bid,bidSize,mid,ask,askSize,last,openInterest,volume,inTheMoney,intrinsicValue,extrinsicValue,underlyingPrice,iv,delta,gamma,theta,vega,is_illiquid
AMZN,2025-04-30,AMZN250530C00110000,AMZN,2025-05-30 20:00:00,call,110,2025-04-11 13:30:00,30,2025-04-30 20:00:00,72.65,1,74.45,76.25,16,74.6,2,10,True,74.42,0.03,184.42,,,,,,False
AMZN,2025-04-30,AMZN250530C00115000,AMZN,2025-05-30 20:00:00,call,115,2025-04-10 13:30:00,30,2025-04-30 20:00:00,67.65,155,69.7,71.75,18,0.0,0,0,True,69.42,0.28,184.42,,,,,,False
AMZN,2025-04-30,AMZN250530C00120000,AMZN,2025-05-30 20:00:00,call,120,2025-04-10 13:30:00,30,2025-04-30 20:00:00,63.05,1,64.95,66.85,27,65.85,9,0,True,64.42,0.53,184.42,,,,,,False
AMZN,2025-04-30,AMZN250530C00125000,AMZN,2025-05-30 20:00:00,call,125,2025-04-10 13:30:00,30,2025-04-30 20:00:00,58.25,1,60.075,61.9,21,48.5,13,0,True,59.42,0.655,184.42,,,,,,False
AMZN,2025-04-30,AMZN250530C00130000,AMZN,2025-05-30 20:00:00,call,130,2025-04-10 13:30:00,30,2025-04-30 20:00:00,54.7,1,55.275,55.85,17,53.4,2005,10,True,54.42,0.855,184.42,,,,,,False
AMZN,2025-04-30,AMZN250530C00135000,AMZN,2025-05-30 20:00:00,call,135,2025-04-10 13:30:00,30,2025-04-30 20:00:00,48.0,155,50.05,52.1,18,48.3,8,0,True,49.42,0.63,184.42,,,,,,False
AMZN,2025-04-30,AMZN250530C00140000,AMZN,2025-05-30 20:00:00,call,140,2025-04-10 13:30:00,30,2025-04-30 20:00:00,44.15,1,45.05,45.95,7,50.65,2005,0,True,44.42,0.63,184.42,,,,,,False
AMZN,2025-04-30,AMZN250530C00145000,AMZN,2025-05-30 20:00:00,call,145,2025-04-10 13:30:00,30,2025-04-30 20:00:00,38.5,5,40.475,42.45,7,40.99,3,0,True,39.42,1.055,184.42,,,,,,False
AMZN,2025-04-30,AMZN250530C00150000,AMZN,2025-05-30 20:00:00,call,150,2025-04-10 13:30:00,30,2025-04-30 20:00:00,34.65,18,35.675,36.7,37,33.69,16,3,True,34.42,1.255,184.42,,,,,,False
AMZN,2025-04-30,AMZN250530C00155000,AMZN,2025-05-30 20:00:00,call,155,2025-04-10 13:30:00,30,2025-04-30 20:00:00,30.2,114,31.125,32.05,42,30.95,40,2,True,29.42,1.705,184.42,,,,,,False
AMZN,2025-04-30,AMZN250530C00160000,AMZN,2025-05-30 20:00:00,call,160,2025-04-10 13:30:00,30,2025-04-30 20:00:00,25.85,129,27.0,28.15,166,24.9,53,42,True,24.42,2.58,184.42,,,,,,False
AMZN,2025-04-30,AMZN250530C00165000,AMZN,2025-05-30 20:00:00,call,165,2025-04-10 13:30:00,30,2025-04-30 20:00:00,21.75,56,22.325,22.9,22,23.0,145,78,True,19.42,2.905,184.42,,,,,,False
AMZN,2025-04-30,AMZN250530C00170000,AMZN,2025-05-30 20:00:00,call,170,2025-04-10 13:30:00,30,2025-04-30 20:00:00,17.9,65,18.95,20.0,22,18.2,171,47,True,14.42,4.53,184.42,,,,,,False
AMZN,2025-04-30,AMZN250530C00175000,AMZN,2025-05-30 20:00:00,call,175,2025-04-10 13:30:00,30,2025-04-30 20:00:00,14.9,21,15.775,16.65,122,15.3,318,32,True,9.42,6.355,184.42,,,,,,False
AMZN,2025-04-30,AMZN250530C00180000,AMZN,2025-05-30 20:00:00,call,180,2025-04-10 13:30:00,30,2025-04-30 20:00:00,11.7,11,12.35,13.0,11,12.1,535,531,True,4.42,7.93,184.42,,,,,,False
AMZN,2025-04-30,AMZN250530C00185000,AMZN,2025-05-30 20:00:00,call,185,2025-04-10 13:30:00,30,2025-04-30 20:00:00,8.9,45,9.45,10.0,60,9.3,1160,346,False,0.0,9.45,184.42,,,,,,False
AMZN,2025-04-30,AMZN250530C00190000,AMZN,2025-05-30 20:00:00,call,190,2025-04-10 13:30:00,30,2025-04-30 20:00:00,6.55,22,6.7,6.85,1,6.8,1371,762,False,0.0,6.7,184.42,,,,,,False
AMZN,2025-04-30,AMZN250530C00195000,AMZN,2025-05-30 20:00:00,call,195,2025-04-10 13:30:00,30,2025-04-30 20:00:00,4.6,36,4.8,5.0,1,4.83,1284,347,False,0.0,4.8,184.42,,,,,,False
AMZN,2025-04-30,AMZN250530C00200000,AMZN,2025-05-30 20:00:00,call,200,2025-04-10 13:30:00,30,2025-04-30 20:00:00,3.1,40,3.175,3.25,7,3.29,2647,741,False,0.0,3.175,184.42,,,,,,False
AMZN,2025-04-30,AMZN250530C00205000,AMZN,2025-05-30 20:00:00,call,205,2025-04-10 13:30:00,30,2025-04-30 20:00:00,2.06,2,2.33,2.6,2,2.18,3324,394,False,0.0,2.33,184.42,,,,,,False
AMZN,2025-04-30,AMZN250530C00210000,AMZN,2025-05-30 20:00:00,call,210,2025-04-10 13:30:00,30,2025-04-30 20:00:00,1.32,6,1.46,1.6,5,1.25,1115,522,False,0.0,1.46,184.42,,,,,,False
AMZN,2025-04-30,AMZN250530C00215000,AMZN,2025-05-30 20:00:00,call,215,2025-04-10 13:30:00,30,2025-04-30 20:00:00,0.84,15,0.88,0.92,51,0.89,700,351,False,0.0,0.88,184.42,,,,,,False
AMZN,2025-04-30,AMZN250530C00220000,AMZN,2025-05-30 20:00:00,call,220,2025-04-10 13:30:00,30,2025-04-30 20:00:00,0.54,22,0.57,0.6,21,0.59,2719,321,False,0.0,0.57,184.42,,,,,,False
AMZN,2025-04-30,AMZN250530C00225000,AMZN,2025-05-30 20:00:00,call,225,2025-04-10 13:30:00,30,2025-04-30 20:00:00,0.35,25,0.375,0.4,13,0.35,355,36,False,0.0,0.375,184.42,,,,,,False
AMZN,2025-04-30,AMZN250530C00230000,AMZN,2025-05-30 20:00:00,call,230,2025-04-10 13:30:00,30,2025-04-30 20:00:00,0.24,1,0.265,0.29,56,0.27,501,54,False,0.0,0.265,184.42,,,,,,False
AMZN,2025-04-30,AMZN250530C00235000,AMZN,2025-05-30 20:00:00,call,235,2025-04-10 13:30:00,30,2025-04-30 20:00:00,0.16,22,0.185,0.21,67,0.18,65,25,False,0.0,0.185,184.42,,,,,,False
AMZN,2025-04-30,AMZN250530C00240000,AMZN,2025-05-30 20:00:00,call,240,2025-04-10 13:30:00,30,2025-04-30 20:00:00,0.11,21,0.14,0.17,44,0.13,173,4,False,0.0,0.14,184.42,,,,,,False
AMZN,2025-04-30,AMZN250530C00245000,AMZN,2025-05-30 20:00:00,call,245,2025-04-10 13:30:00,30,2025-04-30 20:00:00,0.08,21,0.105,0.13,106,0.1,46,14,False,0.0,0.105,184.42,,,,,,False
AMZN,2025-04-30,AMZN250530C00250000,AMZN,2025-05-30 20:00:00,call,250,2025-04-10 13:30:00,30,2025-04-30 20:00:00,0.07,100,0.085,0.1,19,0.08,58,22,False,0.0,0.085,184.42,,,,,,False
AMZN,2025-04-30,AMZN250530C00255000,AMZN,2025-05-30 20:00:00,call,255,2025-04-10 13:30:00,30,2025-04-30 20:00:00,0.04,15,0.065,0.09,62,0.08,5,1,False,0.0,0.065,184.42,,,,,,False
AMZN,2025-04-30,AMZN250530P00110000,AMZN,2025-05-30 20:00:00,put,110,2025-04-11 13:30:00,30,2025-04-30 20:00:00,0.11,9,0.235,0.36,63,0.17,27,0,False,0.0,0.235,184.42,,,,,,False
AMZN,2025-04-30,AMZN250530P00115000,AMZN,2025-05-30 20:00:00,put,115,2025-04-10 13:30:00,30,2025-04-30 20:00:00,0.16,17,0.18,0.2,14,0.2,65,205,False,0.0,0.18,184.42,,,,,,False
AMZN,2025-04-30,AMZN250530P00120000,AMZN,2025-05-30 20:00:00,put,120,2025-04-10 13:30:00,30,2025-04-30 20:00:00,0.2,55,0.225,0.25,3,0.25,279,31,False,0.0,0.225,184.42,,,,,,False
AMZN,2025-04-30,AMZN250530P00125000,AMZN,2025-05-30 20:00:00,put,125,2025-04-10 13:30:00,30,2025-04-30 20:00:00,0.26,34,0.885,1.51,1,0.29,72,24,False,0.0,0.885,184.42,,,,,,False
AMZN,2025-04-30,AMZN250530P00130000,AMZN,2025-05-30 20:00:00,put,130,2025-04-10 13:30:00,30,2025-04-30 20:00:00,0.35,6,0.37,0.39,17,0.42,2485,57,False,0.0,0.37,184.42,,,,,,False
AMZN,2025-04-30,AMZN250530P00135000,AMZN,2025-05-30 20:00:00,put,135,2025-04-10 13:30:00,30,2025-04-30 20:00:00,0.43,14,0.46,0.49,31,0.5,129,20,False,0.0,0.46,184.42,,,,,,False
AMZN,2025-04-30,AMZN250530P00140000,AMZN,2025-05-30 20:00:00,put,140,2025-04-10 13:30:00,30,2025-04-30 20:00:00,0.57,15,0.6,0.63,23,0.57,3159,1102,False,0.0,0.6,184.42,,,,,,False
AMZN,2025-04-30,AMZN250530P00145000,AMZN,2025-05-30 20:00:00,put,145,2025-04-10 13:30:00,30,2025-04-30 20:00:00,0.75,5,0.765,0.78,20,0.86,339,74,False,0.0,0.765,184.42,,,,,,False
AMZN,2025-04-30,AMZN250530P00150000,AMZN,2025-05-30 20:00:00,put,150,2025-04-10 13:30:00,30,2025-04-30 20:00:00,1.01,16,1.035,1.06,9,1.0,402,120,False,0.0,1.035,184.42,,,,,,False
AMZN,2025-04-30,AMZN250530P00155000,AMZN,2025-05-30 20:00:00,put,155,2025-04-10 13:30:00,30,2025-04-30 20:00:00,0.99,1,1.23,1.47,34,1.69,576,120,False,0.0,1.23,184.42,,,,,,False
AMZN,2025-04-30,AMZN250530P00160000,AMZN,2025-05-30 20:00:00,put,160,2025-04-10 13:30:00,30,2025-04-30 20:00:00,1.54,40,1.78,2.02,36,1.92,563,801,False,0.0,1.78,184.42,,,,,,False
AMZN,2025-04-30,AMZN250530P00165000,AMZN,2025-05-30 20:00:00,put,165,2025-04-10 13:30:00,30,2025-04-30 20:00:00,1.46,2,2.135,2.81,6,2.66,374,855,False,0.0,2.135,184.42,,,,,,False
AMZN,2025-04-30,AMZN250530P00170000,AMZN,2025-05-30 20:00:00,put,170,2025-04-10 13:30:00,30,2025-04-30 20:00:00,3.4,1,3.65,3.9,34,3.7,719,335,False,0.0,3.65,184.42,,,,,,False
AMZN,2025-04-30,AMZN250530P00175000,AMZN,2025-05-30 20:00:00,put,175,2025-04-10 13:30:00,30,2025-04-30 20:00:00,4.15,8,4.725,5.3,13,5.42,741,263,False,0.0,4.725,184.42,,,,,,False
AMZN,2025-04-30,AMZN250530P00180000,AMZN,2025-05-30 20:00:00,put,180,2025-04-10 13:30:00,30,2025-04-30 20:00:00,6.95,1,7.05,7.15,6,6.77,958,134,False,0.0,7.05,184.42,,,,,,False
AMZN,2025-04-30,AMZN250530P00185000,AMZN,2025-05-30 20:00:00,put,185,2025-04-10 13:30:00,30,2025-04-30 20:00:00,8.8,1,9.575,10.35,13,9.35,315,199,True,0.58,8.995,184.42,,,,,,False
AMZN,2025-04-30,AMZN250530P00190000,AMZN,2025-05-30 20:00:00,put,190,2025-04-10 13:30:00,30,2025-04-30 20:00:00,10.05,132,11.475,12.9,1,11.9,138,48,True,5.58,5.895,184.42,,,,,,False
AMZN,2025-04-30,AMZN250530P00195000,AMZN,2025-05-30 20:00:00,put,195,2025-04-10 13:30:00,30,2025-04-30 20:00:00,13.4,6,14.6,15.8,1,16.3,436,30,True,10.58,4.02,184.42,,,,,,False
AMZN,2025-04-30,AMZN250530P00200000,AMZN,2025-05-30 20:00:00,put,200,2025-04-10 13:30:00,30,2025-04-30 20:00:00,17.95,8,18.525,19.1,48,19.92,86,84,True,15.58,2.945,184.42,,,,,,False
AMZN,2025-04-30,AMZN250530P00205000,AMZN,2025-05-30 20:00:00,put,205,2025-04-10 13:30:00,30,2025-04-30 20:00:00,21.85,13,22.875,23.9,150,24.0,162,22,True,20.58,2.295,184.42,,,,,,False
AMZN,2025-04-30,AMZN250530P00210000,AMZN,2025-05-30 20:00:00,put,210,2025-04-10 13:30:00,30,2025-04-30 20:00:00,26.15,17,27.3,28.45,36,28.35,16,10,True,25.58,1.72,184.42,,,,,,False
AMZN,2025-04-30,AMZN250530P00215000,AMZN,2025-05-30 20:00:00,put,215,2025-04-10 13:30:00,30,2025-04-30 20:00:00,29.0,150,30.9,32.8,2,30.99,68,0,True,30.58,0.32,184.42,,,,,,False
AMZN,2025-04-30,AMZN250530P00220000,AMZN,2025-05-30 20:00:00,put,220,2025-04-10 13:30:00,30,2025-04-30 20:00:00,33.7,14,35.95,38.2,2,35.2,2,0,True,35.58,0.37,184.42,,,,,,False
AMZN,2025-04-30,AMZN250530P00225000,AMZN,2025-05-30 20:00:00,put,225,2025-04-10 13:30:00,30,2025-04-30 20:00:00,38.6,1,40.75,42.9,1,38.26,18,0,True,40.58,0.17,184.42,,,,,,False
AMZN,2025-04-30,AMZN250530P00230000,AMZN,2025-05-30 20:00:00,put,230,2025-04-10 13:30:00,30,2025-04-30 20:00:00,43.5,150,45.55,47.6,1,45.12,3,0,True,45.58,0.03,184.42,,,,,,False
AMZN,2025-04-30,AMZN250530P00235000,AMZN,2025-05-30 20:00:00,put,235,2025-04-10 13:30:00,30,2025-04-30 20:00:00,48.5,150,50.725,52.95,1,53.1,2,2,True,50.58,0.145,184.42,,,,,,False
AMZN,2025-04-30,AMZN250530P00240000,AMZN,2025-05-30 20:00:00,put,240,2025-04-10 13:30:00,30,2025-04-30 20:00:00,53.5,3,55.6,57.7,1,55.51,0,0,True,55.58,0.02,184.42,,,,,,False
AMZN,2025-04-30,AMZN250530P00245000,AMZN,2025-05-30 20:00:00,put,245,2025-04-10 13:30:00,30,2025-04-30 20:00:00,58.5,150,60.7,62.9,1,0.0,0,0,True,60.58,0.12,184.42,,,,,,False
AMZN,2025-04-30,AMZN250530P00250000,AMZN,2025-05-30 20:00:00,put,250,2025-04-10 13:30:00,30,2025-04-30 20:00:00,63.5,150,65.7,67.9,1,0.0,0,0,True,65.58,0.12,184.42,,,,,,False
AMZN,2025-04-30,AMZN250530P00255000,AMZN,2025-05-30 20:00:00,put,255,2025-04-10 13:30:00,30,2025-04-30 20:00:00,68.5,150,70.7,72.9,1,0.0,0,0,True,70.58,0.12,184.42,,,,,,False
