ticker,collection_date,optionSymbol,underlying,expiration,side,strike,firstTraded,dte,updated,bid,bidSize,mid,ask,askSize,last,openInterest,volume,inTheMoney,intrinsicValue,extrinsicValue,underlyingPrice,iv,delta,gamma,theta,vega,is_illiquid
AMZN,2025-04-22,AMZN250502C00130000,AMZN,2025-05-02 20:00:00,call,130.0,2025-03-13 13:30:00,10,2025-04-22 20:00:00,41.75,15,43.35,44.95,26,43.51,18,4,True,43.18,0.17,173.18,,,,,,False
AMZN,2025-04-22,AMZN250502C00135000,AMZN,2025-05-02 20:00:00,call,135.0,2025-03-13 13:30:00,10,2025-04-22 20:00:00,36.85,21,38.55,40.25,27,38.45,26,4,True,38.18,0.37,173.18,,,,,,False
AMZN,2025-04-22,AMZN250502C00140000,AMZN,2025-05-02 20:00:00,call,140.0,2025-03-13 13:30:00,10,2025-04-22 20:00:00,32.65,20,33.625,34.6,22,33.55,80,9,True,33.18,0.445,173.18,,,,,,False
AMZN,2025-04-22,AMZN250502C00145000,AMZN,2025-05-02 20:00:00,call,145.0,2025-03-13 13:30:00,10,2025-04-22 20:00:00,28.3,38,28.95,29.6,38,22.85,21,0,True,28.18,0.77,173.18,,,,,,False
AMZN,2025-04-22,AMZN250502C00150000,AMZN,2025-05-02 20:00:00,call,150.0,2025-03-13 13:30:00,10,2025-04-22 20:00:00,24.0,43,24.325,24.65,7,24.4,83,80,True,23.18,1.145,173.18,,,,,,False
AMZN,2025-04-22,AMZN250502C00152500,AMZN,2025-05-02 20:00:00,call,152.5,2025-04-17 13:30:00,10,2025-04-22 20:00:00,22.0,15,22.2,22.4,97,22.05,125,12,True,20.68,1.52,173.18,,,,,,False
AMZN,2025-04-22,AMZN250502C00155000,AMZN,2025-05-02 20:00:00,call,155.0,2025-03-13 13:30:00,10,2025-04-22 20:00:00,18.9,205,19.975,21.05,442,19.89,236,72,True,18.18,1.795,173.18,,,,,,False
AMZN,2025-04-22,AMZN250502C00157500,AMZN,2025-05-02 20:00:00,call,157.5,2025-04-14 13:30:00,10,2025-04-22 20:00:00,17.7,7,17.875,18.05,37,17.85,74,42,True,15.68,2.195,173.18,,,,,,False
AMZN,2025-04-22,AMZN250502C00160000,AMZN,2025-05-02 20:00:00,call,160.0,2025-03-13 13:30:00,10,2025-04-22 20:00:00,15.85,33,15.925,16.0,22,15.97,1368,540,True,13.18,2.745,173.18,,,,,,False
AMZN,2025-04-22,AMZN250502C00162500,AMZN,2025-05-02 20:00:00,call,162.5,2025-04-14 13:30:00,10,2025-04-22 20:00:00,13.95,40,14.025,14.1,8,14.25,106,206,True,10.68,3.345,173.18,,,,,,False
AMZN,2025-04-22,AMZN250502C00165000,AMZN,2025-05-02 20:00:00,call,165.0,2025-03-13 13:30:00,10,2025-04-22 20:00:00,12.2,25,12.275,12.35,18,12.0,487,423,True,8.18,4.095,173.18,,,,,,False
AMZN,2025-04-22,AMZN250502C00167500,AMZN,2025-05-02 20:00:00,call,167.5,2025-04-14 13:30:00,10,2025-04-22 20:00:00,10.5,23,10.6,10.7,38,10.3,758,342,True,5.68,4.92,173.18,,,,,,False
AMZN,2025-04-22,AMZN250502C00170000,AMZN,2025-05-02 20:00:00,call,170.0,2025-03-13 13:30:00,10,2025-04-22 20:00:00,9.0,20,9.075,9.15,41,9.15,1626,4459,True,3.18,5.895,173.18,,,,,,False
AMZN,2025-04-22,AMZN250502C00172500,AMZN,2025-05-02 20:00:00,call,172.5,2025-04-14 13:30:00,10,2025-04-22 20:00:00,7.6,2,7.65,7.7,8,7.85,515,1645,True,0.68,6.97,173.18,,,,,,False
AMZN,2025-04-22,AMZN250502C00175000,AMZN,2025-05-02 20:00:00,call,175.0,2025-03-13 13:30:00,10,2025-04-22 20:00:00,6.3,61,6.375,6.45,91,6.35,2161,3844,False,0.0,6.375,173.18,,,,,,False
AMZN,2025-04-22,AMZN250502C00177500,AMZN,2025-05-02 20:00:00,call,177.5,2025-04-14 13:30:00,10,2025-04-22 20:00:00,5.15,48,5.225,5.3,46,5.3,646,905,False,0.0,5.225,173.18,,,,,,False
AMZN,2025-04-22,AMZN250502C00180000,AMZN,2025-05-02 20:00:00,call,180.0,2025-03-13 13:30:00,10,2025-04-22 20:00:00,4.1,37,4.175,4.25,59,4.25,3625,3993,False,0.0,4.175,173.18,,,,,,False
AMZN,2025-04-22,AMZN250502C00182500,AMZN,2025-05-02 20:00:00,call,182.5,2025-04-14 13:30:00,10,2025-04-22 20:00:00,3.25,94,3.325,3.4,339,3.38,3103,1038,False,0.0,3.325,173.18,,,,,,False
