ticker,collection_date,optionSymbol,underlying,expiration,side,strike,firstTraded,dte,updated,bid,bidSize,mid,ask,askSize,last,openInterest,volume,inTheMoney,intrinsicValue,extrinsicValue,underlyingPrice,iv,delta,gamma,theta,vega,is_illiquid
AMZN,2025-05-01,AMZN250718C00120000,AMZN,2025-07-18 20:00:00,call,120,2024-11-14 14:30:00,78,2025-05-01 20:00:00,70.95,127,71.6,72.25,20,71.89,408,13,True,70.2,1.4,190.2,,,,,,False
AMZN,2025-05-01,AMZN250718C00125000,AMZN,2025-07-18 20:00:00,call,125,2024-11-14 14:30:00,78,2025-05-01 20:00:00,65.4,9,67.05,68.7,17,66.89,99,2,True,65.2,1.85,190.2,,,,,,False
AMZN,2025-05-01,AMZN250718C00130000,AMZN,2025-07-18 20:00:00,call,130,2024-11-14 14:30:00,78,2025-05-01 20:00:00,61.2,23,61.925,62.65,23,62.45,264,7,True,60.2,1.725,190.2,,,,,,False
AMZN,2025-05-01,AMZN250718C00135000,AMZN,2025-07-18 20:00:00,call,135,2024-11-14 14:30:00,78,2025-05-01 20:00:00,55.8,150,57.55,59.3,1,56.6,130,1,True,55.2,2.35,190.2,,,,,,False
AMZN,2025-05-01,AMZN250718C00140000,AMZN,2025-07-18 20:00:00,call,140,2024-11-14 14:30:00,78,2025-05-01 20:00:00,51.85,20,52.475,53.1,23,52.53,447,1,True,50.2,2.275,190.2,,,,,,False
AMZN,2025-05-01,AMZN250718C00145000,AMZN,2025-07-18 20:00:00,call,145,2024-11-14 14:30:00,78,2025-05-01 20:00:00,47.15,20,47.85,48.55,27,38.4,338,0,True,45.2,2.65,190.2,,,,,,False
AMZN,2025-05-01,AMZN250718C00150000,AMZN,2025-07-18 20:00:00,call,150,2024-11-14 14:30:00,78,2025-05-01 20:00:00,42.3,150,43.0,43.7,16,44.0,1000,74,True,40.2,2.8,190.2,,,,,,False
AMZN,2025-05-01,AMZN250718C00155000,AMZN,2025-07-18 20:00:00,call,155,2024-11-14 14:30:00,78,2025-05-01 20:00:00,38.25,4,38.675,39.1,1,40.1,1071,25,True,35.2,3.475,190.2,,,,,,False
AMZN,2025-05-01,AMZN250718C00160000,AMZN,2025-07-18 20:00:00,call,160,2024-11-14 14:30:00,78,2025-05-01 20:00:00,34.35,3,34.5,34.65,4,35.15,1191,123,True,30.2,4.3,190.2,,,,,,False
AMZN,2025-05-01,AMZN250718C00165000,AMZN,2025-07-18 20:00:00,call,165,2024-11-14 14:30:00,78,2025-05-01 20:00:00,30.05,4,30.3,30.55,4,30.9,1071,271,True,25.2,5.1,190.2,,,,,,False
AMZN,2025-05-01,AMZN250718C00170000,AMZN,2025-07-18 20:00:00,call,170,2024-11-14 14:30:00,78,2025-05-01 20:00:00,26.4,4,26.55,26.7,3,27.3,1592,199,True,20.2,6.35,190.2,,,,,,False
AMZN,2025-05-01,AMZN250718C00175000,AMZN,2025-07-18 20:00:00,call,175,2024-11-14 14:30:00,78,2025-05-01 20:00:00,22.6,4,22.85,23.1,4,23.0,1316,244,True,15.2,7.65,190.2,,,,,,False
AMZN,2025-05-01,AMZN250718C00180000,AMZN,2025-07-18 20:00:00,call,180,2024-11-14 14:30:00,78,2025-05-01 20:00:00,19.3,3,19.525,19.75,3,19.6,4201,277,True,10.2,9.325,190.2,,,,,,False
AMZN,2025-05-01,AMZN250718C00185000,AMZN,2025-07-18 20:00:00,call,185,2024-11-14 14:30:00,78,2025-05-01 20:00:00,16.5,1,16.575,16.65,12,16.55,3938,431,True,5.2,11.375,190.2,,,,,,False
AMZN,2025-05-01,AMZN250718C00190000,AMZN,2025-07-18 20:00:00,call,190,2024-11-14 14:30:00,78,2025-05-01 20:00:00,13.6,8,13.725,13.85,1,13.76,7887,4730,True,0.2,13.525,190.2,,,,,,False
AMZN,2025-05-01,AMZN250718C00195000,AMZN,2025-07-18 20:00:00,call,195,2024-11-14 14:30:00,78,2025-05-01 20:00:00,11.2,9,11.275,11.35,15,11.25,5203,865,False,0.0,11.275,190.2,,,,,,False
AMZN,2025-05-01,AMZN250718C00200000,AMZN,2025-07-18 20:00:00,call,200,2024-11-14 14:30:00,78,2025-05-01 20:00:00,9.0,1,9.075,9.15,9,9.09,11376,2607,False,0.0,9.075,190.2,,,,,,False
AMZN,2025-05-01,AMZN250718C00205000,AMZN,2025-07-18 20:00:00,call,205,2024-11-14 14:30:00,78,2025-05-01 20:00:00,7.15,6,7.2,7.25,11,7.25,11426,686,False,0.0,7.2,190.2,,,,,,False
AMZN,2025-05-01,AMZN250718C00210000,AMZN,2025-07-18 20:00:00,call,210,2024-11-14 14:30:00,78,2025-05-01 20:00:00,5.55,8,5.6,5.65,13,5.54,7347,2477,False,0.0,5.6,190.2,,,,,,False
AMZN,2025-05-01,AMZN250718C00215000,AMZN,2025-07-18 20:00:00,call,215,2024-11-14 14:30:00,78,2025-05-01 20:00:00,4.25,5,4.3,4.35,6,4.3,7662,1222,False,0.0,4.3,190.2,,,,,,False
AMZN,2025-05-01,AMZN250718C00220000,AMZN,2025-07-18 20:00:00,call,220,2024-11-14 14:30:00,78,2025-05-01 20:00:00,3.2,13,3.25,3.3,17,3.25,9383,3427,False,0.0,3.25,190.2,,,,,,False
AMZN,2025-05-01,AMZN250718C00225000,AMZN,2025-07-18 20:00:00,call,225,2024-11-14 14:30:00,78,2025-05-01 20:00:00,2.3,12,2.385,2.47,14,2.46,13803,768,False,0.0,2.385,190.2,,,,,,False
AMZN,2025-05-01,AMZN250718C00230000,AMZN,2025-07-18 20:00:00,call,230,2024-11-14 14:30:00,78,2025-05-01 20:00:00,1.7,12,1.775,1.85,16,1.83,4210,1668,False,0.0,1.775,190.2,,,,,,False
AMZN,2025-05-01,AMZN250718C00235000,AMZN,2025-07-18 20:00:00,call,235,2024-11-14 14:30:00,78,2025-05-01 20:00:00,1.34,1,1.365,1.39,19,1.39,7704,502,False,0.0,1.365,190.2,,,,,,False
AMZN,2025-05-01,AMZN250718C00240000,AMZN,2025-07-18 20:00:00,call,240,2024-11-14 14:30:00,78,2025-05-01 20:00:00,0.97,1,1.005,1.04,17,1.01,3482,2041,False,0.0,1.005,190.2,,,,,,False
AMZN,2025-05-01,AMZN250718C00245000,AMZN,2025-07-18 20:00:00,call,245,2024-11-14 14:30:00,78,2025-05-01 20:00:00,0.75,1,0.77,0.79,19,0.77,2631,164,False,0.0,0.77,190.2,,,,,,False
AMZN,2025-05-01,AMZN250718C00250000,AMZN,2025-07-18 20:00:00,call,250,2024-11-14 14:30:00,78,2025-05-01 20:00:00,0.56,10,0.585,0.61,26,0.59,5648,778,False,0.0,0.585,190.2,,,,,,False
AMZN,2025-05-01,AMZN250718C00255000,AMZN,2025-07-18 20:00:00,call,255,2024-11-14 14:30:00,78,2025-05-01 20:00:00,0.45,1,0.465,0.48,21,0.5,792,22,False,0.0,0.465,190.2,,,,,,False
AMZN,2025-05-01,AMZN250718C00260000,AMZN,2025-07-18 20:00:00,call,260,2024-11-14 14:30:00,78,2025-05-01 20:00:00,0.33,32,0.355,0.38,36,0.36,1834,119,False,0.0,0.355,190.2,,,,,,False
