ticker,collection_date,optionSymbol,underlying,expiration,side,strike,firstTraded,dte,updated,bid,bidSize,mid,ask,askSize,last,openInterest,volume,inTheMoney,intrinsicValue,extrinsicValue,underlyingPrice,is_illiquid,spread,relative_spread,moneyness,moneyness_pct,moneyness_cat,phase,days_from_apr2,realised_vol
AAPL,2025-04-15,AAPL250516C00130000,AAPL,2025-05-16 20:00:00,call,130,2025-01-07 14:30:00,31,2025-04-15 20:00:00,72.25,21,73.05,73.85,42,78.13,23,0,True,72.14,0.91,202.14,False,1.5999999999999943,0.0219028062970567,0.6431186306520233,-35.68813693479766,ITM,2,13,0.7768908492703576
AAPL,2025-04-15,AAPL250516C00135000,AAPL,2025-05-16 20:00:00,call,135,2025-01-07 14:30:00,31,2025-04-15 20:00:00,67.15,25,68.025,68.9,25,70.45,151,0,True,67.14,0.885,202.14,False,1.75,0.0257258360896729,0.6678539626001782,-33.21460373998219,ITM,2,13,0.7768908492703576
AAPL,2025-04-15,AAPL250516C00140000,AAPL,2025-05-16 20:00:00,call,140,2025-01-07 14:30:00,31,2025-04-15 20:00:00,62.45,6,63.175,63.9,19,63.38,131,23,True,62.14,1.035,202.14,False,1.4499999999999955,0.0229521171349425,0.6925892945483328,-30.74107054516671,ITM,2,13,0.7768908492703576
AAPL,2025-04-15,AAPL250516C00145000,AAPL,2025-05-16 20:00:00,call,145,2025-01-07 14:30:00,31,2025-04-15 20:00:00,57.6,8,58.325,59.05,19,58.26,195,7,True,57.14,1.185,202.14,False,1.4499999999999955,0.024860694384912,0.7173246264964876,-28.267537350351237,ITM,2,13,0.7768908492703576
AAPL,2025-04-15,AAPL250516C00150000,AAPL,2025-05-16 20:00:00,call,150,2025-01-06 14:30:00,31,2025-04-15 20:00:00,52.85,6,53.525,54.2,3,53.35,178,8,True,52.14,1.385,202.14,False,1.3500000000000014,0.0252218589444185,0.7420599584446423,-25.79400415553576,ITM,2,13,0.7768908492703576
AAPL,2025-04-15,AAPL250516C00155000,AAPL,2025-05-16 20:00:00,call,155,2025-01-06 14:30:00,31,2025-04-15 20:00:00,48.1,7,48.4,48.7,6,48.65,248,2,True,47.14,1.26,202.14,False,0.6000000000000014,0.012396694214876,0.7667952903927971,-23.32047096072029,ITM,2,13,0.7768908492703576
AAPL,2025-04-15,AAPL250516C00160000,AAPL,2025-05-16 20:00:00,call,160,2025-01-06 14:30:00,31,2025-04-15 20:00:00,43.45,6,43.7,43.95,6,43.96,566,36,True,42.14,1.56,202.14,False,0.5,0.011441647597254,0.7915306223409518,-20.84693776590481,ITM,2,13,0.7768908492703576
AAPL,2025-04-15,AAPL250516C00165000,AAPL,2025-05-16 20:00:00,call,165,2025-01-06 14:30:00,31,2025-04-15 20:00:00,38.65,6,38.95,39.25,6,38.97,543,1,True,37.14,1.81,202.14,False,0.6000000000000014,0.0154043645699615,0.8162659542891066,-18.37340457108934,ITM,2,13,0.7768908492703576
AAPL,2025-04-15,AAPL250516C00170000,AAPL,2025-05-16 20:00:00,call,170,2025-01-06 14:30:00,31,2025-04-15 20:00:00,34.25,6,34.375,34.5,9,34.0,924,10,True,32.14,2.235,202.14,False,0.25,0.0072727272727272,0.8410012862372613,-15.899871376273865,ITM,2,13,0.7768908492703576
AAPL,2025-04-15,AAPL250516C00175000,AAPL,2025-05-16 20:00:00,call,175,2025-01-06 14:30:00,31,2025-04-15 20:00:00,29.75,4,29.875,30.0,1,30.27,1281,104,True,27.14,2.735,202.14,False,0.25,0.00836820083682,0.8657366181854161,-13.426338181458387,ITM,2,13,0.7768908492703576
